Iteration,TrainingPercent,ClassifierName,FeatureSelection,Balancing,CostSensitive,Precision,Recall,AUC,Kappa,F1,TP,FP,TN,FN,Cost,Filename,Npofb20
7,84.81481481481481,NaiveBayes,Best First,none,Sensitive Threshold,0.2352941176470588,0.5,0.8721955128205128,0.2716823406478579,0.3199999999999999,4.0,13.0,143.0,4.0,53.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_7.csv,0.0
7,84.81481481481481,IBk,none,SMOTE,none,0.1666666666666666,0.625,0.8125,0.2016689847009735,0.2631578947368421,5.0,25.0,131.0,3.0,55.0,AVRO_IBk_SMOTE_7.csv,0.375
7,84.81481481481481,RandomForest,none,SMOTE,none,0.1666666666666666,0.5,0.8249198717948718,0.1907894736842103,0.25,4.0,20.0,136.0,4.0,60.0,AVRO_RandomForest_SMOTE_7.csv,0.5
7,84.81481481481481,NaiveBayes,none,SMOTE,none,0.1578947368421052,0.375,0.8774038461538461,0.1648884578079532,0.2222222222222221,3.0,16.0,140.0,5.0,66.0,AVRO_NaiveBayes_SMOTE_7.csv,0.125
7,84.81481481481481,IBk,Best First,SMOTE,none,0.1724137931034483,0.625,0.8129006410256411,0.209850107066381,0.2702702702702703,5.0,24.0,132.0,3.0,54.0,AVRO_IBk_BestFirst_SMOTE_7.csv,0.375
7,84.81481481481481,RandomForest,Best First,SMOTE,none,0.1764705882352941,0.375,0.8337339743589743,0.185997910135841,0.24,3.0,14.0,142.0,5.0,64.0,AVRO_RandomForest_BestFirst_SMOTE_7.csv,0.5
7,84.81481481481481,NaiveBayes,Best First,SMOTE,none,0.2727272727272727,0.375,0.8685897435897436,0.2748299319727896,0.3157894736842105,3.0,8.0,148.0,5.0,58.0,AVRO_NaiveBayes_BestFirst_SMOTE_7.csv,0.375
8,75.05226480836237,IBk,none,none,none,0.0,0.0,0.6211856171039845,-0.0437317784256556,0.0,0.0,15.0,328.0,15.0,165.0,AVRO_IBk__8.csv,0.2666666666666666
8,75.05226480836237,RandomForest,none,none,none,0.0,0.0,0.6222546161321671,-0.0300225168876652,0.0,0.0,8.0,335.0,15.0,158.0,AVRO_RandomForest__8.csv,0.1333333333333333
8,75.05226480836237,NaiveBayes,none,none,none,0.1212121212121212,0.2666666666666666,0.7007774538386783,0.1157218722983822,0.1666666666666666,4.0,29.0,314.0,11.0,139.0,AVRO_NaiveBayes__8.csv,0.3571428571428571
8,75.05226480836237,IBk,Best First,none,none,0.2105263157894736,0.2666666666666666,0.6965014577259475,0.1977245302534047,0.2352941176470588,4.0,15.0,328.0,11.0,125.0,AVRO_IBk_BestFirst_8.csv,0.3333333333333333
8,75.05226480836237,RandomForest,Best First,none,none,0.1666666666666666,0.0666666666666666,0.7134110787172012,0.0730444262741893,0.0952380952380952,1.0,5.0,338.0,14.0,145.0,AVRO_RandomForest_BestFirst_8.csv,0.4
8,75.05226480836237,NaiveBayes,Best First,none,none,0.1176470588235294,0.1333333333333333,0.7482021379980563,0.0842316828065042,0.125,2.0,15.0,328.0,13.0,145.0,AVRO_NaiveBayes_BestFirst_8.csv,0.2
8,75.05226480836237,IBk,none,none,Sensitive Threshold,0.0,0.0,0.6211856171039845,-0.0452062535317378,0.0,0.0,16.0,327.0,15.0,166.0,AVRO_IBk_SensitiveThreshold_8.csv,0.2666666666666666
8,75.05226480836237,RandomForest,none,none,Sensitive Threshold,0.0,0.0,0.5917395529640428,-0.0502933780385574,0.0,0.0,20.0,323.0,15.0,170.0,AVRO_RandomForest_SensitiveThreshold_8.csv,0.0666666666666666
8,75.05226480836237,NaiveBayes,none,none,Sensitive Threshold,0.119047619047619,0.3333333333333333,0.7007774538386783,0.1211741355896794,0.1754385964912281,5.0,37.0,306.0,10.0,137.0,AVRO_NaiveBayes_SensitiveThreshold_8.csv,0.3571428571428571
8,75.05226480836237,IBk,Best First,none,Sensitive Threshold,0.1724137931034483,0.3333333333333333,0.6965014577259475,0.1820991802177131,0.2272727272727272,5.0,24.0,319.0,10.0,124.0,AVRO_IBk_BestFirst_SensitiveThreshold_8.csv,0.3333333333333333
8,75.05226480836237,RandomForest,Best First,none,Sensitive Threshold,0.1379310344827586,0.2666666666666666,0.6633624878522838,0.1339873672893428,0.1818181818181818,4.0,25.0,318.0,11.0,135.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_8.csv,0.2
8,75.05226480836237,NaiveBayes,Best First,none,Sensitive Threshold,0.1578947368421052,0.4,0.7482021379980563,0.176965347089828,0.2264150943396226,6.0,32.0,311.0,9.0,122.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_8.csv,0.3333333333333333
8,75.05226480836237,IBk,none,SMOTE,none,0.0,0.0,0.5836734693877551,-0.0639228440058317,0.0,0.0,38.0,305.0,15.0,188.0,AVRO_IBk_SMOTE_8.csv,0.0
8,75.05226480836237,RandomForest,none,SMOTE,none,0.0,0.0,0.5234207968901846,-0.0591715976331366,0.0,0.0,30.0,313.0,15.0,180.0,AVRO_RandomForest_SMOTE_8.csv,0.0666666666666666
8,75.05226480836237,NaiveBayes,none,SMOTE,none,0.0652173913043478,0.2,0.5145772594752187,0.0375403265226313,0.0983606557377049,3.0,43.0,300.0,12.0,163.0,AVRO_NaiveBayes_SMOTE_8.csv,0.2142857142857142
8,75.05226480836237,IBk,Best First,SMOTE,none,0.0638297872340425,0.2,0.6559766763848397,0.0355046666025213,0.0967741935483871,3.0,44.0,299.0,12.0,164.0,AVRO_IBk_BestFirst_SMOTE_8.csv,0.2666666666666666
8,75.05226480836237,RandomForest,Best First,SMOTE,none,0.0,0.0,0.6298347910592809,-0.0577160917960699,0.0,0.0,28.0,315.0,15.0,178.0,AVRO_RandomForest_BestFirst_SMOTE_8.csv,0.2
8,75.05226480836237,NaiveBayes,Best First,SMOTE,none,0.1219512195121951,0.3333333333333333,0.726044703595724,0.1248804336273779,0.1785714285714285,5.0,36.0,307.0,10.0,136.0,AVRO_NaiveBayes_BestFirst_SMOTE_8.csv,0.3333333333333333
9,87.33286418015481,IBk,none,none,none,0.25,0.1176470588235294,0.6057380007217611,0.1059602649006621,0.1599999999999999,2.0,6.0,157.0,15.0,156.0,AVRO_IBk__9.csv,0.2941176470588235
9,87.33286418015481,RandomForest,none,none,none,0.3333333333333333,0.0588235294117647,0.7163478888487911,0.0737564322469981,0.1,1.0,2.0,161.0,16.0,162.0,AVRO_RandomForest__9.csv,0.2352941176470588
9,87.33286418015481,NaiveBayes,none,none,none,0.375,0.1764705882352941,0.6485023457235655,0.1911069063386948,0.24,3.0,5.0,158.0,14.0,145.0,AVRO_NaiveBayes__9.csv,0.1764705882352941
9,87.33286418015481,IBk,Best First,none,none,0.4,0.2352941176470588,0.6578852399855648,0.2433628318584073,0.2962962962962963,4.0,6.0,157.0,13.0,136.0,AVRO_IBk_BestFirst_9.csv,0.2941176470588235
9,87.33286418015481,RandomForest,Best First,none,none,0.4,0.1176470588235294,0.686394803320101,0.1451187335092354,0.1818181818181818,2.0,3.0,160.0,15.0,153.0,AVRO_RandomForest_BestFirst_9.csv,0.3529411764705882
9,87.33286418015481,NaiveBayes,Best First,none,none,0.25,0.1176470588235294,0.6901840490797546,0.1059602649006621,0.1599999999999999,2.0,6.0,157.0,15.0,156.0,AVRO_NaiveBayes_BestFirst_9.csv,0.1764705882352941
9,87.33286418015481,IBk,none,none,Sensitive Threshold,0.3,0.1764705882352941,0.6057380007217611,0.1637168141592918,0.2222222222222222,3.0,7.0,156.0,14.0,147.0,AVRO_IBk_SensitiveThreshold_9.csv,0.2941176470588235
9,87.33286418015481,RandomForest,none,none,Sensitive Threshold,0.2307692307692307,0.1764705882352941,0.6986647419704078,0.1286809197256958,0.2,3.0,10.0,153.0,14.0,150.0,AVRO_RandomForest_SensitiveThreshold_9.csv,0.2941176470588235
9,87.33286418015481,NaiveBayes,none,none,Sensitive Threshold,0.2307692307692307,0.1764705882352941,0.6485023457235655,0.1286809197256958,0.2,3.0,10.0,153.0,14.0,150.0,AVRO_NaiveBayes_SensitiveThreshold_9.csv,0.1764705882352941
9,87.33286418015481,IBk,Best First,none,Sensitive Threshold,0.3571428571428571,0.2941176470588235,0.6578852399855648,0.2594043887147331,0.3225806451612903,5.0,9.0,154.0,12.0,129.0,AVRO_IBk_BestFirst_SensitiveThreshold_9.csv,0.2941176470588235
9,87.33286418015481,RandomForest,Best First,none,Sensitive Threshold,0.1875,0.1764705882352941,0.6946950559364851,0.0993328391401038,0.1818181818181818,3.0,13.0,150.0,14.0,153.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_9.csv,0.2941176470588235
9,87.33286418015481,NaiveBayes,Best First,none,Sensitive Threshold,0.25,0.2352941176470588,0.6901840490797546,0.1660489251297262,0.2424242424242424,4.0,12.0,151.0,13.0,142.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_9.csv,0.1764705882352941
9,87.33286418015481,IBk,none,SMOTE,none,0.25,0.4117647058823529,0.6499458679177192,0.2193620593172913,0.3111111111111111,7.0,21.0,142.0,10.0,121.0,AVRO_IBk_SMOTE_9.csv,0.4117647058823529
9,87.33286418015481,RandomForest,none,SMOTE,none,0.2068965517241379,0.3529411764705882,0.6800793937206785,0.1609542089388539,0.2608695652173913,6.0,23.0,140.0,11.0,133.0,AVRO_RandomForest_SMOTE_9.csv,0.4117647058823529
9,87.33286418015481,NaiveBayes,none,SMOTE,none,0.2352941176470588,0.2352941176470588,0.6519307109346806,0.1555395164200648,0.2352941176470588,4.0,13.0,150.0,13.0,143.0,AVRO_NaiveBayes_SMOTE_9.csv,0.1764705882352941
9,87.33286418015481,IBk,Best First,SMOTE,none,0.2258064516129032,0.4117647058823529,0.6439913388668351,0.1932507250197732,0.2916666666666666,7.0,24.0,139.0,10.0,124.0,AVRO_IBk_BestFirst_SMOTE_9.csv,0.4117647058823529
9,87.33286418015481,RandomForest,Best First,SMOTE,none,0.1851851851851851,0.2941176470588235,0.7022735474557922,0.1259640102827765,0.2272727272727272,5.0,22.0,141.0,12.0,142.0,AVRO_RandomForest_BestFirst_SMOTE_9.csv,0.4705882352941176
9,87.33286418015481,NaiveBayes,Best First,SMOTE,none,0.2857142857142857,0.2352941176470588,0.6515698303861421,0.1888714733542318,0.2580645161290323,4.0,10.0,153.0,13.0,140.0,AVRO_NaiveBayes_BestFirst_SMOTE_9.csv,0.1764705882352941
10,89.73063973063974,IBk,none,none,none,0.3333333333333333,0.1666666666666666,0.7005360623781677,0.1866666666666673,0.2222222222222222,2.0,4.0,167.0,10.0,104.0,AVRO_IBk__10.csv,0.3333333333333333
10,89.73063973063974,RandomForest,none,none,none,0.0,0.0,0.7495126705653021,0.0,0.0,0.0,0.0,171.0,12.0,120.0,AVRO_RandomForest__10.csv,0.5
10,89.73063973063974,NaiveBayes,none,none,none,0.5,0.5,0.7899610136452242,0.4649122807017548,0.5,6.0,6.0,165.0,6.0,66.0,AVRO_NaiveBayes__10.csv,0.5
10,89.73063973063974,IBk,Best First,none,none,0.3333333333333333,0.1666666666666666,0.7960526315789473,0.1866666666666673,0.2222222222222222,2.0,4.0,167.0,10.0,104.0,AVRO_IBk_BestFirst_10.csv,0.4166666666666667
10,89.73063973063974,RandomForest,Best First,none,none,0.5,0.0833333333333333,0.8157894736842105,0.1264916467780433,0.1428571428571428,1.0,1.0,170.0,11.0,111.0,AVRO_RandomForest_BestFirst_10.csv,0.6666666666666666
10,89.73063973063974,NaiveBayes,Best First,none,none,0.3333333333333333,0.25,0.7485380116959064,0.2431761786600496,0.2857142857142857,3.0,6.0,165.0,9.0,96.0,AVRO_NaiveBayes_BestFirst_10.csv,0.25
10,89.73063973063974,IBk,none,none,Sensitive Threshold,0.375,0.25,0.7005360623781677,0.2612456747404844,0.3,3.0,5.0,166.0,9.0,95.0,AVRO_IBk_SensitiveThreshold_10.csv,0.3333333333333333
10,89.73063973063974,RandomForest,none,none,Sensitive Threshold,0.3,0.25,0.7846003898635477,0.2266244057052298,0.2727272727272727,3.0,7.0,164.0,9.0,97.0,AVRO_RandomForest_SensitiveThreshold_10.csv,0.4166666666666667
10,89.73063973063974,NaiveBayes,none,none,Sensitive Threshold,0.375,0.5,0.7899610136452242,0.3822784810126582,0.4285714285714285,6.0,10.0,161.0,6.0,70.0,AVRO_NaiveBayes_SensitiveThreshold_10.csv,0.5
10,89.73063973063974,IBk,Best First,none,Sensitive Threshold,0.3333333333333333,0.3333333333333333,0.7960526315789473,0.2865497076023394,0.3333333333333333,4.0,8.0,163.0,8.0,88.0,AVRO_IBk_BestFirst_SensitiveThreshold_10.csv,0.4166666666666667
10,89.73063973063974,RandomForest,Best First,none,Sensitive Threshold,0.3,0.25,0.8179824561403509,0.2266244057052298,0.2727272727272727,3.0,7.0,164.0,9.0,97.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_10.csv,0.5
10,89.73063973063974,NaiveBayes,Best First,none,Sensitive Threshold,0.2631578947368421,0.4166666666666667,0.7485380116959064,0.2633697527314548,0.3225806451612903,5.0,14.0,157.0,7.0,84.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_10.csv,0.25
10,89.73063973063974,IBk,none,SMOTE,none,0.2,0.5,0.7280701754385965,0.2118863049095607,0.2857142857142857,6.0,24.0,147.0,6.0,84.0,AVRO_IBk_SMOTE_10.csv,0.4166666666666667
10,89.73063973063974,RandomForest,none,SMOTE,none,0.2,0.4166666666666667,0.8140838206627681,0.1993193971803594,0.2702702702702703,5.0,20.0,151.0,7.0,90.0,AVRO_RandomForest_SMOTE_10.csv,0.5
10,89.73063973063974,NaiveBayes,none,SMOTE,none,0.3333333333333333,0.5833333333333334,0.8192007797270955,0.3718157181571817,0.4242424242424242,7.0,14.0,157.0,5.0,64.0,AVRO_NaiveBayes_SMOTE_10.csv,0.5
10,89.73063973063974,IBk,Best First,SMOTE,none,0.1111111111111111,0.25,0.6810428849902534,0.0693481276005549,0.1538461538461538,3.0,24.0,147.0,9.0,114.0,AVRO_IBk_BestFirst_SMOTE_10.csv,0.25
10,89.73063973063974,RandomForest,Best First,SMOTE,none,0.1363636363636363,0.25,0.7607212475633528,0.1001053740779768,0.1764705882352941,3.0,19.0,152.0,9.0,109.0,AVRO_RandomForest_BestFirst_SMOTE_10.csv,0.4166666666666667
10,89.73063973063974,NaiveBayes,Best First,SMOTE,none,0.3181818181818182,0.5833333333333334,0.8255360623781677,0.3572181243414117,0.4117647058823529,7.0,15.0,156.0,5.0,65.0,AVRO_NaiveBayes_BestFirst_SMOTE_10.csv,0.5
11,90.39634146341464,IBk,none,none,none,0.5,0.1578947368421052,0.7617647058823529,0.2014676450967309,0.2399999999999999,3.0,3.0,167.0,16.0,163.0,AVRO_IBk__11.csv,0.3684210526315789
11,90.39634146341464,RandomForest,none,none,none,0.6666666666666666,0.1052631578947368,0.6931888544891641,0.158753709198813,0.1818181818181818,2.0,1.0,169.0,17.0,171.0,AVRO_RandomForest__11.csv,0.3157894736842105
11,90.39634146341464,NaiveBayes,none,none,none,0.4,0.1052631578947368,0.7507739938080495,0.1302346985734012,0.1666666666666666,2.0,3.0,167.0,17.0,173.0,AVRO_NaiveBayes__11.csv,0.1578947368421052
11,90.39634146341464,IBk,Best First,none,none,0.4,0.1052631578947368,0.7383900928792569,0.1302346985734012,0.1666666666666666,2.0,3.0,167.0,17.0,173.0,AVRO_IBk_BestFirst_11.csv,0.4736842105263157
11,90.39634146341464,RandomForest,Best First,none,none,0.6666666666666666,0.1052631578947368,0.7298761609907121,0.158753709198813,0.1818181818181818,2.0,1.0,169.0,17.0,171.0,AVRO_RandomForest_BestFirst_11.csv,0.3684210526315789
11,90.39634146341464,NaiveBayes,Best First,none,none,0.4285714285714285,0.1578947368421052,0.7622291021671826,0.1867469879518073,0.2307692307692307,3.0,4.0,166.0,16.0,164.0,AVRO_NaiveBayes_BestFirst_11.csv,0.1052631578947368
11,90.39634146341464,IBk,none,none,Sensitive Threshold,0.4545454545454545,0.2631578947368421,0.7617647058823529,0.2802741812642804,0.3333333333333333,5.0,6.0,164.0,14.0,146.0,AVRO_IBk_SensitiveThreshold_11.csv,0.3684210526315789
11,90.39634146341464,RandomForest,none,none,Sensitive Threshold,0.4166666666666667,0.2631578947368421,0.6770897832817337,0.26540810660744,0.3225806451612903,5.0,7.0,163.0,14.0,147.0,AVRO_RandomForest_SensitiveThreshold_11.csv,0.2631578947368421
11,90.39634146341464,NaiveBayes,none,none,Sensitive Threshold,0.375,0.1578947368421052,0.7507739938080495,0.1729526984788492,0.2222222222222221,3.0,5.0,165.0,16.0,165.0,AVRO_NaiveBayes_SensitiveThreshold_11.csv,0.1578947368421052
11,90.39634146341464,IBk,Best First,none,Sensitive Threshold,0.3333333333333333,0.2105263157894736,0.7385448916408669,0.1954469739033867,0.2580645161290323,4.0,8.0,162.0,15.0,158.0,AVRO_IBk_BestFirst_SensitiveThreshold_11.csv,0.4736842105263157
11,90.39634146341464,RandomForest,Best First,none,Sensitive Threshold,0.3333333333333333,0.1578947368421052,0.7122291021671827,0.1599999999999998,0.2142857142857142,3.0,6.0,164.0,16.0,166.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_11.csv,0.3157894736842105
11,90.39634146341464,NaiveBayes,Best First,none,Sensitive Threshold,0.4,0.3157894736842105,0.7622291021671826,0.2899590163934428,0.3529411764705882,6.0,9.0,161.0,13.0,139.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_11.csv,0.2105263157894736
11,90.39634146341464,IBk,none,SMOTE,none,0.4,0.3157894736842105,0.7681114551083591,0.2899590163934428,0.3529411764705882,6.0,9.0,161.0,13.0,139.0,AVRO_IBk_SMOTE_11.csv,0.3157894736842105
11,90.39634146341464,RandomForest,none,SMOTE,none,0.375,0.1578947368421052,0.6882352941176471,0.1729526984788492,0.2222222222222221,3.0,5.0,165.0,16.0,165.0,AVRO_RandomForest_SMOTE_11.csv,0.3157894736842105
11,90.39634146341464,NaiveBayes,none,SMOTE,none,0.4444444444444444,0.2105263157894736,0.7543343653250774,0.2363636363636362,0.2857142857142857,4.0,5.0,165.0,15.0,155.0,AVRO_NaiveBayes_SMOTE_11.csv,0.1578947368421052
11,90.39634146341464,IBk,Best First,SMOTE,none,0.3571428571428571,0.2631578947368421,0.7487616099071207,0.2380368098159504,0.303030303030303,5.0,9.0,161.0,14.0,149.0,AVRO_IBk_BestFirst_SMOTE_11.csv,0.3157894736842105
11,90.39634146341464,RandomForest,Best First,SMOTE,none,0.5,0.2105263157894736,0.7486068111455109,0.2517191081475303,0.2962962962962963,4.0,4.0,166.0,15.0,154.0,AVRO_RandomForest_BestFirst_SMOTE_11.csv,0.3684210526315789
11,90.39634146341464,NaiveBayes,Best First,SMOTE,none,0.4,0.3157894736842105,0.759907120743034,0.2899590163934428,0.3529411764705882,6.0,9.0,161.0,13.0,139.0,AVRO_NaiveBayes_BestFirst_SMOTE_11.csv,0.2105263157894736
12,91.2133891213389,IBk,none,none,none,0.2,0.04,0.7425609756097561,0.0236162361623616,0.0666666666666666,1.0,4.0,160.0,24.0,244.0,AVRO_IBk__12.csv,0.375
12,91.2133891213389,RandomForest,none,none,none,0.3333333333333333,0.04,0.6647560975609756,0.0443407234539091,0.0714285714285714,1.0,2.0,162.0,24.0,242.0,AVRO_RandomForest__12.csv,0.2916666666666667
12,91.2133891213389,NaiveBayes,none,none,none,0.75,0.12,0.7826829268292683,0.1768604430978978,0.2068965517241379,3.0,1.0,163.0,22.0,221.0,AVRO_NaiveBayes__12.csv,0.2
12,91.2133891213389,IBk,Best First,none,none,0.2,0.04,0.7425609756097561,0.0236162361623616,0.0666666666666666,1.0,4.0,160.0,24.0,244.0,AVRO_IBk_BestFirst_12.csv,0.375
12,91.2133891213389,RandomForest,Best First,none,none,0.3333333333333333,0.04,0.704390243902439,0.0443407234539091,0.0714285714285714,1.0,2.0,162.0,24.0,242.0,AVRO_RandomForest_BestFirst_12.csv,0.32
12,91.2133891213389,NaiveBayes,Best First,none,none,0.5714285714285714,0.16,0.7821951219512195,0.2039312039312038,0.25,4.0,3.0,161.0,21.0,213.0,AVRO_NaiveBayes_BestFirst_12.csv,0.2
12,91.2133891213389,IBk,none,none,Sensitive Threshold,0.3,0.12,0.7425609756097561,0.1036794766966475,0.1714285714285714,3.0,7.0,157.0,22.0,227.0,AVRO_IBk_SensitiveThreshold_12.csv,0.375
12,91.2133891213389,RandomForest,none,none,Sensitive Threshold,0.375,0.12,0.670609756097561,0.1257495288675684,0.1818181818181818,3.0,5.0,159.0,22.0,225.0,AVRO_RandomForest_SensitiveThreshold_12.csv,0.2
12,91.2133891213389,NaiveBayes,none,none,Sensitive Threshold,0.7142857142857143,0.2,0.7826829268292683,0.2702702702702702,0.3125,5.0,2.0,162.0,20.0,202.0,AVRO_NaiveBayes_SensitiveThreshold_12.csv,0.2
12,91.2133891213389,IBk,Best First,none,Sensitive Threshold,0.3,0.12,0.7425609756097561,0.1036794766966475,0.1714285714285714,3.0,7.0,157.0,22.0,227.0,AVRO_IBk_BestFirst_SensitiveThreshold_12.csv,0.375
12,91.2133891213389,RandomForest,Best First,none,Sensitive Threshold,0.2,0.04,0.7071951219512195,0.0236162361623616,0.0666666666666666,1.0,4.0,160.0,24.0,244.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_12.csv,0.3333333333333333
12,91.2133891213389,NaiveBayes,Best First,none,Sensitive Threshold,0.5,0.28,0.7821951219512195,0.2917103882476388,0.358974358974359,7.0,7.0,157.0,18.0,187.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_12.csv,0.24
12,91.2133891213389,IBk,none,SMOTE,none,0.4545454545454545,0.2,0.7507317073170732,0.2142628717620724,0.2777777777777778,5.0,6.0,158.0,20.0,206.0,AVRO_IBk_SMOTE_12.csv,0.3333333333333333
12,91.2133891213389,RandomForest,none,SMOTE,none,0.2857142857142857,0.08,0.7168292682926829,0.0712530712530711,0.125,2.0,5.0,159.0,23.0,235.0,AVRO_RandomForest_SMOTE_12.csv,0.28
12,91.2133891213389,NaiveBayes,none,SMOTE,none,0.5555555555555556,0.2,0.7820731707317073,0.240963855421687,0.2941176470588235,5.0,4.0,160.0,20.0,204.0,AVRO_NaiveBayes_SMOTE_12.csv,0.16
12,91.2133891213389,IBk,Best First,SMOTE,none,0.4545454545454545,0.2,0.7507317073170732,0.2142628717620724,0.2777777777777778,5.0,6.0,158.0,20.0,206.0,AVRO_IBk_BestFirst_SMOTE_12.csv,0.4583333333333333
12,91.2133891213389,RandomForest,Best First,SMOTE,none,0.4444444444444444,0.16,0.7374390243902439,0.1777108433734943,0.2352941176470588,4.0,5.0,159.0,21.0,215.0,AVRO_RandomForest_BestFirst_SMOTE_12.csv,0.32
12,91.2133891213389,NaiveBayes,Best First,SMOTE,none,0.5,0.28,0.781829268292683,0.2917103882476388,0.358974358974359,7.0,7.0,157.0,18.0,187.0,AVRO_NaiveBayes_BestFirst_SMOTE_12.csv,0.2
13,91.45408163265306,IBk,none,none,none,0.4444444444444444,0.1818181818181818,0.8161503301168106,0.2077120822622108,0.2580645161290322,4.0,5.0,174.0,18.0,185.0,AVRO_IBk__13.csv,0.3636363636363636
13,91.45408163265306,RandomForest,none,none,none,0.0,0.0,0.760538344337227,-0.009609084953047,0.0,0.0,1.0,178.0,22.0,221.0,AVRO_RandomForest__13.csv,0.4090909090909091
13,91.45408163265306,NaiveBayes,none,none,none,0.375,0.1363636363636363,0.7619349923819198,0.1504050722085242,0.1999999999999999,3.0,5.0,174.0,19.0,195.0,AVRO_NaiveBayes__13.csv,0.1363636363636363
13,91.45408163265306,IBk,Best First,none,none,0.4444444444444444,0.1818181818181818,0.8207211782630777,0.2077120822622108,0.2580645161290322,4.0,5.0,174.0,18.0,185.0,AVRO_IBk_BestFirst_13.csv,0.4090909090909091
13,91.45408163265306,RandomForest,Best First,none,none,0.0,0.0,0.7412392077196547,-0.009609084953047,0.0,0.0,1.0,178.0,22.0,221.0,AVRO_RandomForest_BestFirst_13.csv,0.4090909090909091
13,91.45408163265306,NaiveBayes,Best First,none,none,0.375,0.1363636363636363,0.7855510411376333,0.1504050722085242,0.1999999999999999,3.0,5.0,174.0,19.0,195.0,AVRO_NaiveBayes_BestFirst_13.csv,0.1363636363636363
13,91.45408163265306,IBk,none,none,Sensitive Threshold,0.4,0.1818181818181818,0.8161503301168106,0.1949265687583441,0.25,4.0,6.0,173.0,18.0,186.0,AVRO_IBk_SensitiveThreshold_13.csv,0.3636363636363636
13,91.45408163265306,RandomForest,none,none,Sensitive Threshold,0.4615384615384615,0.2727272727272727,0.797486033519553,0.284697508896797,0.3428571428571428,6.0,7.0,172.0,16.0,167.0,AVRO_RandomForest_SensitiveThreshold_13.csv,0.4090909090909091
13,91.45408163265306,NaiveBayes,none,none,Sensitive Threshold,0.3333333333333333,0.1363636363636363,0.7619349923819198,0.1388174807197947,0.1935483870967742,3.0,6.0,173.0,19.0,196.0,AVRO_NaiveBayes_SensitiveThreshold_13.csv,0.1818181818181818
13,91.45408163265306,IBk,Best First,none,Sensitive Threshold,0.4,0.1818181818181818,0.8207211782630777,0.1949265687583441,0.25,4.0,6.0,173.0,18.0,186.0,AVRO_IBk_BestFirst_SensitiveThreshold_13.csv,0.4090909090909091
13,91.45408163265306,RandomForest,Best First,none,Sensitive Threshold,0.3333333333333333,0.1363636363636363,0.7632046724225495,0.1388174807197947,0.1935483870967742,3.0,6.0,173.0,19.0,196.0,AVRO_RandomForest_BestFirst_SensitiveThreshold_13.csv,0.4090909090909091
13,91.45408163265306,NaiveBayes,Best First,none,Sensitive Threshold,0.4285714285714285,0.2727272727272727,0.7855510411376333,0.2712990936555888,0.3333333333333332,6.0,8.0,171.0,16.0,168.0,AVRO_NaiveBayes_BestFirst_SensitiveThreshold_13.csv,0.2272727272727272
13,91.45408163265306,IBk,none,SMOTE,none,0.3333333333333333,0.2272727272727272,0.8127221940071102,0.1992031872509955,0.2702702702702702,5.0,10.0,169.0,17.0,180.0,AVRO_IBk_SMOTE_13.csv,0.3181818181818182
13,91.45408163265306,RandomForest,none,SMOTE,none,0.5,0.3181818181818182,0.8316404266124936,0.3320241691842901,0.3888888888888889,7.0,7.0,172.0,15.0,157.0,AVRO_RandomForest_SMOTE_13.csv,0.4090909090909091
13,91.45408163265306,NaiveBayes,none,SMOTE,none,0.2857142857142857,0.1818181818181818,0.7549517521584561,0.1498489425981868,0.2222222222222222,4.0,10.0,169.0,18.0,190.0,AVRO_NaiveBayes_SMOTE_13.csv,0.2272727272727272
13,91.45408163265306,IBk,Best First,SMOTE,none,0.4666666666666667,0.3181818181818182,0.6687404773996953,0.3178397521027,0.3783783783783784,7.0,8.0,171.0,15.0,158.0,AVRO_IBk_BestFirst_SMOTE_13.csv,0.3636363636363636
13,91.45408163265306,RandomForest,Best First,SMOTE,none,0.5454545454545454,0.2727272727272727,0.6193499238191975,0.3135469181980811,0.3636363636363636,6.0,5.0,174.0,16.0,165.0,AVRO_RandomForest_BestFirst_SMOTE_13.csv,0.3636363636363636
13,91.45408163265306,NaiveBayes,Best First,SMOTE,none,0.2222222222222222,0.2727272727272727,0.787328593194515,0.1413231728437823,0.2448979591836734,6.0,21.0,158.0,16.0,181.0,AVRO_NaiveBayes_BestFirst_SMOTE_13.csv,0.3181818181818182
14,92.09284028324154,IBk,none,none,none,0.125,0.0416666666666666,0.7542372881355932,0.0029761904761905,0.0625,1.0,7.0,170.0,23.0,237.0,AVRO_IBk__14.csv,0.25
14,92.09284028324154,RandomForest,none,none,none,0.0,0.0,0.743761770244821,-0.0096443640747436,0.0,0.0,1.0,176.0,24.0,241.0,AVRO_RandomForest__14.csv,0.25
