Iteration,TrainingPercent,ClassifierName,FeatureSelection,Balancing,CostSensitive,Precision,Recall,AUC,Kappa,F1,TP,FP,TN,FN,Cost
10,89.73063973063974,IBk,none,none,none,0.3333333333333333,0.16666666666666666,0.7005360623781677,0.18666666666666737,0.2222222222222222,2.0,4.0,167.0,10.0,104.0
10,89.73063973063974,RandomForest,none,none,none,0.0,0.0,0.7495126705653021,0.0,0.0,0.0,0.0,171.0,12.0,120.0
10,89.73063973063974,NaiveBayes,none,none,none,0.5,0.5,0.7899610136452242,0.4649122807017548,0.5,6.0,6.0,165.0,6.0,66.0
10,89.73063973063974,IBk,Best First,none,none,0.3333333333333333,0.16666666666666666,0.7960526315789473,0.18666666666666737,0.2222222222222222,2.0,4.0,167.0,10.0,104.0
10,89.73063973063974,RandomForest,Best First,none,none,0.5,0.08333333333333333,0.8157894736842105,0.12649164677804337,0.14285714285714285,1.0,1.0,170.0,11.0,111.0
10,89.73063973063974,NaiveBayes,Best First,none,none,0.3333333333333333,0.25,0.7485380116959064,0.24317617866004967,0.28571428571428575,3.0,6.0,165.0,9.0,96.0
10,89.73063973063974,IBk,none,none,Sensitive Threshold,0.375,0.25,0.7005360623781677,0.26124567474048443,0.3,3.0,5.0,166.0,9.0,95.0
10,89.73063973063974,RandomForest,none,none,Sensitive Threshold,0.3,0.25,0.7846003898635477,0.22662440570522988,0.2727272727272727,3.0,7.0,164.0,9.0,97.0
10,89.73063973063974,NaiveBayes,none,none,Sensitive Threshold,0.375,0.5,0.7899610136452242,0.3822784810126582,0.42857142857142855,6.0,10.0,161.0,6.0,70.0
10,89.73063973063974,IBk,Best First,none,Sensitive Threshold,0.3333333333333333,0.3333333333333333,0.7960526315789473,0.28654970760233944,0.3333333333333333,4.0,8.0,163.0,8.0,88.0
10,89.73063973063974,RandomForest,Best First,none,Sensitive Threshold,0.3,0.25,0.8179824561403509,0.22662440570522988,0.2727272727272727,3.0,7.0,164.0,9.0,97.0
10,89.73063973063974,NaiveBayes,Best First,none,Sensitive Threshold,0.2631578947368421,0.4166666666666667,0.7485380116959064,0.2633697527314548,0.3225806451612903,5.0,14.0,157.0,7.0,84.0
10,89.73063973063974,IBk,none,SMOTE,none,0.2,0.5,0.7280701754385965,0.21188630490956073,0.28571428571428575,6.0,24.0,147.0,6.0,84.0
10,89.73063973063974,RandomForest,none,SMOTE,none,0.2,0.4166666666666667,0.8140838206627681,0.1993193971803594,0.2702702702702703,5.0,20.0,151.0,7.0,90.0
10,89.73063973063974,NaiveBayes,none,SMOTE,none,0.3333333333333333,0.5833333333333334,0.8192007797270955,0.37181571815718173,0.4242424242424242,7.0,14.0,157.0,5.0,64.0
10,89.73063973063974,IBk,Best First,SMOTE,none,0.1111111111111111,0.25,0.6810428849902534,0.06934812760055498,0.15384615384615383,3.0,24.0,147.0,9.0,114.0
10,89.73063973063974,RandomForest,Best First,SMOTE,none,0.13636363636363635,0.25,0.7607212475633528,0.10010537407797683,0.1764705882352941,3.0,19.0,152.0,9.0,109.0
10,89.73063973063974,NaiveBayes,Best First,SMOTE,none,0.3181818181818182,0.5833333333333334,0.8255360623781677,0.35721812434141176,0.4117647058823529,7.0,15.0,156.0,5.0,65.0
11,90.39634146341463,IBk,none,none,none,0.5,0.15789473684210525,0.7617647058823529,0.20146764509673093,0.23999999999999996,3.0,3.0,167.0,16.0,163.0
11,90.39634146341463,RandomForest,none,none,none,0.6666666666666666,0.10526315789473684,0.6931888544891641,0.158753709198813,0.18181818181818182,2.0,1.0,169.0,17.0,171.0
11,90.39634146341463,NaiveBayes,none,none,none,0.4,0.10526315789473684,0.7507739938080495,0.13023469857340123,0.16666666666666666,2.0,3.0,167.0,17.0,173.0
11,90.39634146341463,IBk,Best First,none,none,0.4,0.10526315789473684,0.7383900928792569,0.13023469857340123,0.16666666666666666,2.0,3.0,167.0,17.0,173.0
11,90.39634146341463,RandomForest,Best First,none,none,0.6666666666666666,0.10526315789473684,0.7298761609907121,0.158753709198813,0.18181818181818182,2.0,1.0,169.0,17.0,171.0
11,90.39634146341463,NaiveBayes,Best First,none,none,0.42857142857142855,0.15789473684210525,0.7622291021671826,0.1867469879518073,0.23076923076923078,3.0,4.0,166.0,16.0,164.0
11,90.39634146341463,IBk,none,none,Sensitive Threshold,0.45454545454545453,0.2631578947368421,0.7617647058823529,0.28027418126428044,0.3333333333333333,5.0,6.0,164.0,14.0,146.0
11,90.39634146341463,RandomForest,none,none,Sensitive Threshold,0.4166666666666667,0.2631578947368421,0.6770897832817337,0.26540810660744,0.3225806451612903,5.0,7.0,163.0,14.0,147.0
11,90.39634146341463,NaiveBayes,none,none,Sensitive Threshold,0.375,0.15789473684210525,0.7507739938080495,0.17295269847884928,0.22222222222222218,3.0,5.0,165.0,16.0,165.0
11,90.39634146341463,IBk,Best First,none,Sensitive Threshold,0.3333333333333333,0.21052631578947367,0.7385448916408669,0.19544697390338672,0.2580645161290323,4.0,8.0,162.0,15.0,158.0
11,90.39634146341463,RandomForest,Best First,none,Sensitive Threshold,0.3333333333333333,0.15789473684210525,0.7122291021671827,0.1599999999999998,0.21428571428571427,3.0,6.0,164.0,16.0,166.0
11,90.39634146341463,NaiveBayes,Best First,none,Sensitive Threshold,0.4,0.3157894736842105,0.7622291021671826,0.28995901639344285,0.35294117647058826,6.0,9.0,161.0,13.0,139.0
11,90.39634146341463,IBk,none,SMOTE,none,0.4,0.3157894736842105,0.7681114551083591,0.28995901639344285,0.35294117647058826,6.0,9.0,161.0,13.0,139.0
11,90.39634146341463,RandomForest,none,SMOTE,none,0.375,0.15789473684210525,0.6882352941176471,0.17295269847884928,0.22222222222222218,3.0,5.0,165.0,16.0,165.0
11,90.39634146341463,NaiveBayes,none,SMOTE,none,0.4444444444444444,0.21052631578947367,0.7543343653250774,0.2363636363636362,0.2857142857142857,4.0,5.0,165.0,15.0,155.0
11,90.39634146341463,IBk,Best First,SMOTE,none,0.35714285714285715,0.2631578947368421,0.7487616099071207,0.23803680981595043,0.30303030303030304,5.0,9.0,161.0,14.0,149.0
11,90.39634146341463,RandomForest,Best First,SMOTE,none,0.5,0.21052631578947367,0.7486068111455109,0.2517191081475303,0.2962962962962963,4.0,4.0,166.0,15.0,154.0
11,90.39634146341463,NaiveBayes,Best First,SMOTE,none,0.4,0.3157894736842105,0.759907120743034,0.28995901639344285,0.35294117647058826,6.0,9.0,161.0,13.0,139.0
12,91.2133891213389,IBk,none,none,none,0.2,0.04,0.7425609756097561,0.023616236162361613,0.06666666666666667,1.0,4.0,160.0,24.0,244.0
12,91.2133891213389,RandomForest,none,none,none,0.3333333333333333,0.04,0.6647560975609756,0.044340723453909124,0.07142857142857142,1.0,2.0,162.0,24.0,242.0
12,91.2133891213389,NaiveBayes,none,none,none,0.75,0.12,0.7826829268292683,0.1768604430978978,0.20689655172413793,3.0,1.0,163.0,22.0,221.0
12,91.2133891213389,IBk,Best First,none,none,0.2,0.04,0.7425609756097561,0.023616236162361613,0.06666666666666667,1.0,4.0,160.0,24.0,244.0
12,91.2133891213389,RandomForest,Best First,none,none,0.3333333333333333,0.04,0.704390243902439,0.044340723453909124,0.07142857142857142,1.0,2.0,162.0,24.0,242.0
12,91.2133891213389,NaiveBayes,Best First,none,none,0.5714285714285714,0.16,0.7821951219512195,0.2039312039312038,0.25,4.0,3.0,161.0,21.0,213.0
12,91.2133891213389,IBk,none,none,Sensitive Threshold,0.3,0.12,0.7425609756097561,0.10367947669664754,0.17142857142857143,3.0,7.0,157.0,22.0,227.0
12,91.2133891213389,RandomForest,none,none,Sensitive Threshold,0.375,0.12,0.670609756097561,0.12574952886756843,0.18181818181818182,3.0,5.0,159.0,22.0,225.0
12,91.2133891213389,NaiveBayes,none,none,Sensitive Threshold,0.7142857142857143,0.2,0.7826829268292683,0.2702702702702702,0.3125,5.0,2.0,162.0,20.0,202.0
12,91.2133891213389,IBk,Best First,none,Sensitive Threshold,0.3,0.12,0.7425609756097561,0.10367947669664754,0.17142857142857143,3.0,7.0,157.0,22.0,227.0
12,91.2133891213389,RandomForest,Best First,none,Sensitive Threshold,0.2,0.04,0.7071951219512195,0.023616236162361613,0.06666666666666667,1.0,4.0,160.0,24.0,244.0
12,91.2133891213389,NaiveBayes,Best First,none,Sensitive Threshold,0.5,0.28,0.7821951219512195,0.2917103882476388,0.358974358974359,7.0,7.0,157.0,18.0,187.0
12,91.2133891213389,IBk,none,SMOTE,none,0.45454545454545453,0.2,0.7507317073170732,0.21426287176207245,0.2777777777777778,5.0,6.0,158.0,20.0,206.0
12,91.2133891213389,RandomForest,none,SMOTE,none,0.2857142857142857,0.08,0.7168292682926829,0.0712530712530711,0.125,2.0,5.0,159.0,23.0,235.0
12,91.2133891213389,NaiveBayes,none,SMOTE,none,0.5555555555555556,0.2,0.7820731707317073,0.24096385542168702,0.29411764705882354,5.0,4.0,160.0,20.0,204.0
12,91.2133891213389,IBk,Best First,SMOTE,none,0.45454545454545453,0.2,0.7507317073170732,0.21426287176207245,0.2777777777777778,5.0,6.0,158.0,20.0,206.0
12,91.2133891213389,RandomForest,Best First,SMOTE,none,0.4444444444444444,0.16,0.7374390243902439,0.1777108433734943,0.23529411764705882,4.0,5.0,159.0,21.0,215.0
12,91.2133891213389,NaiveBayes,Best First,SMOTE,none,0.5,0.28,0.781829268292683,0.2917103882476388,0.358974358974359,7.0,7.0,157.0,18.0,187.0
13,91.45408163265306,IBk,none,none,none,0.4444444444444444,0.18181818181818182,0.8161503301168106,0.20771208226221083,0.2580645161290322,4.0,5.0,174.0,18.0,185.0
13,91.45408163265306,RandomForest,none,none,none,0.0,0.0,0.760538344337227,-0.00960908495304709,0.0,0.0,1.0,178.0,22.0,221.0
13,91.45408163265306,NaiveBayes,none,none,none,0.375,0.13636363636363635,0.7619349923819198,0.1504050722085242,0.19999999999999998,3.0,5.0,174.0,19.0,195.0
13,91.45408163265306,IBk,Best First,none,none,0.4444444444444444,0.18181818181818182,0.8207211782630777,0.20771208226221083,0.2580645161290322,4.0,5.0,174.0,18.0,185.0
13,91.45408163265306,RandomForest,Best First,none,none,0.0,0.0,0.7412392077196547,-0.00960908495304709,0.0,0.0,1.0,178.0,22.0,221.0
13,91.45408163265306,NaiveBayes,Best First,none,none,0.375,0.13636363636363635,0.7855510411376333,0.1504050722085242,0.19999999999999998,3.0,5.0,174.0,19.0,195.0
13,91.45408163265306,IBk,none,none,Sensitive Threshold,0.4,0.18181818181818182,0.8161503301168106,0.19492656875834416,0.25000000000000006,4.0,6.0,173.0,18.0,186.0
13,91.45408163265306,RandomForest,none,none,Sensitive Threshold,0.46153846153846156,0.2727272727272727,0.797486033519553,0.28469750889679707,0.3428571428571428,6.0,7.0,172.0,16.0,167.0
13,91.45408163265306,NaiveBayes,none,none,Sensitive Threshold,0.3333333333333333,0.13636363636363635,0.7619349923819198,0.13881748071979472,0.1935483870967742,3.0,6.0,173.0,19.0,196.0
13,91.45408163265306,IBk,Best First,none,Sensitive Threshold,0.4,0.18181818181818182,0.8207211782630777,0.19492656875834416,0.25000000000000006,4.0,6.0,173.0,18.0,186.0
13,91.45408163265306,RandomForest,Best First,none,Sensitive Threshold,0.3333333333333333,0.13636363636363635,0.7632046724225495,0.13881748071979472,0.1935483870967742,3.0,6.0,173.0,19.0,196.0
13,91.45408163265306,NaiveBayes,Best First,none,Sensitive Threshold,0.42857142857142855,0.2727272727272727,0.7855510411376333,0.2712990936555888,0.33333333333333326,6.0,8.0,171.0,16.0,168.0
13,91.45408163265306,IBk,none,SMOTE,none,0.3333333333333333,0.22727272727272727,0.8127221940071102,0.19920318725099553,0.27027027027027023,5.0,10.0,169.0,17.0,180.0
13,91.45408163265306,RandomForest,none,SMOTE,none,0.5,0.3181818181818182,0.8316404266124936,0.3320241691842901,0.3888888888888889,7.0,7.0,172.0,15.0,157.0
13,91.45408163265306,NaiveBayes,none,SMOTE,none,0.2857142857142857,0.18181818181818182,0.7549517521584561,0.14984894259818682,0.2222222222222222,4.0,10.0,169.0,18.0,190.0
13,91.45408163265306,IBk,Best First,SMOTE,none,0.4666666666666667,0.3181818181818182,0.6687404773996953,0.3178397521027,0.3783783783783784,7.0,8.0,171.0,15.0,158.0
13,91.45408163265306,RandomForest,Best First,SMOTE,none,0.5454545454545454,0.2727272727272727,0.6193499238191975,0.3135469181980811,0.3636363636363636,6.0,5.0,174.0,16.0,165.0
13,91.45408163265306,NaiveBayes,Best First,SMOTE,none,0.2222222222222222,0.2727272727272727,0.787328593194515,0.14132317284378237,0.24489795918367346,6.0,21.0,158.0,16.0,181.0
14,92.09284028324154,IBk,none,none,none,0.125,0.041666666666666664,0.7542372881355932,0.002976190476190518,0.0625,1.0,7.0,170.0,23.0,237.0
14,92.09284028324154,RandomForest,none,none,none,0.0,0.0,0.743761770244821,-0.009644364074743656,0.0,0.0,1.0,176.0,24.0,241.0
14,92.09284028324154,NaiveBayes,none,none,none,0.42857142857142855,0.125,0.7928436911487758,0.14758269720101785,0.19354838709677416,3.0,4.0,173.0,21.0,214.0
14,92.09284028324154,IBk,Best First,none,none,0.2222222222222222,0.08333333333333333,0.7574152542372882,0.05999032414126742,0.12121212121212122,2.0,7.0,170.0,22.0,227.0
14,92.09284028324154,RandomForest,Best First,none,none,0.5,0.041666666666666664,0.7567090395480226,0.05964912280701751,0.07692307692307693,1.0,1.0,176.0,23.0,231.0
14,92.09284028324154,NaiveBayes,Best First,none,none,0.42857142857142855,0.125,0.7893126177024482,0.14758269720101785,0.19354838709677416,3.0,4.0,173.0,21.0,214.0
14,92.09284028324154,IBk,none,none,Sensitive Threshold,0.14285714285714285,0.08333333333333333,0.754472693032015,0.018949181739879254,0.10526315789473685,2.0,12.0,165.0,22.0,232.0
14,92.09284028324154,RandomForest,none,none,Sensitive Threshold,0.15384615384615385,0.08333333333333333,0.7069209039548022,0.026420079260237497,0.10810810810810811,2.0,11.0,166.0,22.0,231.0
14,92.09284028324154,NaiveBayes,none,none,Sensitive Threshold,0.5,0.16666666666666666,0.7928436911487758,0.20238095238095227,0.25,4.0,4.0,173.0,20.0,204.0
14,92.09284028324154,IBk,Best First,none,Sensitive Threshold,0.2,0.125,0.75765065913371,0.06826801517066974,0.15384615384615385,3.0,12.0,165.0,21.0,222.0
14,92.09284028324154,RandomForest,Best First,none,Sensitive Threshold,0.21428571428571427,0.125,0.7176318267419962,0.07665805340223904,0.15789473684210525,3.0,11.0,166.0,21.0,221.0
14,92.09284028324154,NaiveBayes,Best First,none,Sensitive Threshold,0.46153846153846156,0.25,0.7893126177024482,0.2624394539850286,0.32432432432432434,6.0,7.0,170.0,18.0,187.0
14,92.09284028324154,IBk,none,SMOTE,none,0.2857142857142857,0.16666666666666666,0.752942561205273,0.13436692506459946,0.2105263157894737,4.0,10.0,167.0,20.0,210.0
14,92.09284028324154,RandomForest,none,SMOTE,none,0.38461538461538464,0.20833333333333334,0.7761299435028248,0.2034346103038305,0.2702702702702703,5.0,8.0,169.0,19.0,198.0
14,92.09284028324154,NaiveBayes,none,SMOTE,none,0.5,0.20833333333333334,0.7936676082862524,0.24079320113314434,0.29411764705882354,5.0,5.0,172.0,19.0,195.0
14,92.09284028324154,IBk,Best First,SMOTE,none,0.375,0.25,0.7597693032015066,0.22607260726072578,0.3,6.0,10.0,167.0,18.0,190.0
14,92.09284028324154,RandomForest,Best First,SMOTE,none,0.4666666666666667,0.2916666666666667,0.7751883239171374,0.29414243573535603,0.35897435897435903,7.0,8.0,169.0,17.0,178.0
14,92.09284028324154,NaiveBayes,Best First,SMOTE,none,0.55,0.4583333333333333,0.791078154425612,0.43911719939117216,0.5,11.0,9.0,168.0,13.0,139.0
15,92.66958424507659,IBk,none,none,none,0.36363636363636365,0.2,0.807596685082873,0.20169228112588466,0.25806451612903225,4.0,7.0,174.0,16.0,167.0
15,92.66958424507659,RandomForest,none,none,none,0.0,0.0,0.7866022099447514,-0.018424689083371408,0.0,0.0,2.0,179.0,20.0,202.0
15,92.66958424507659,NaiveBayes,none,none,none,0.875,0.35,0.8098066298342541,0.4698568198944985,0.4999999999999999,7.0,1.0,180.0,13.0,131.0
15,92.66958424507659,IBk,Best First,none,none,0.0,0.0,0.7899171270718232,-0.03430531732418563,0.0,0.0,4.0,177.0,20.0,204.0
15,92.66958424507659,RandomForest,Best First,none,none,0.0,0.0,0.7553867403314917,-0.009567089213106209,0.0,0.0,1.0,180.0,20.0,201.0
15,92.66958424507659,NaiveBayes,Best First,none,none,0.75,0.3,0.794889502762431,0.39412207987942727,0.4285714285714285,6.0,2.0,179.0,14.0,142.0
15,92.66958424507659,IBk,none,none,Sensitive Threshold,0.2222222222222222,0.2,0.807596685082873,0.12836079791847363,0.2105263157894737,4.0,14.0,167.0,16.0,174.0
15,92.66958424507659,RandomForest,none,none,Sensitive Threshold,0.0,0.0,0.7524861878453039,-0.07104795737122513,0.0,0.0,10.0,171.0,20.0,210.0
15,92.66958424507659,NaiveBayes,none,none,Sensitive Threshold,0.7272727272727273,0.4,0.8098066298342541,0.4793645311690554,0.5161290322580645,8.0,3.0,178.0,12.0,123.0
15,92.66958424507659,IBk,Best First,none,Sensitive Threshold,0.0,0.0,0.7899171270718232,-0.07597996891728531,0.0,0.0,11.0,170.0,20.0,211.0
15,92.66958424507659,RandomForest,Best First,none,Sensitive Threshold,0.0,0.0,0.769889502762431,-0.07597996891728531,0.0,0.0,11.0,170.0,20.0,211.0
15,92.66958424507659,NaiveBayes,Best First,none,Sensitive Threshold,0.6428571428571429,0.45,0.794889502762431,0.48740835192859444,0.5294117647058824,9.0,5.0,176.0,11.0,115.0
15,92.66958424507659,IBk,none,SMOTE,none,0.36363636363636365,0.4,0.817403314917127,0.3089129859825444,0.380952380952381,8.0,14.0,167.0,12.0,134.0
15,92.66958424507659,RandomForest,none,SMOTE,none,0.18181818181818182,0.1,0.7827348066298343,0.06285615610429929,0.12903225806451613,2.0,9.0,172.0,18.0,189.0
15,92.66958424507659,NaiveBayes,none,SMOTE,none,0.5454545454545454,0.3,0.8029005524861879,0.34052840614747004,0.3870967741935483,6.0,5.0,176.0,14.0,145.0
15,92.66958424507659,IBk,Best First,SMOTE,none,0.3181818181818182,0.35,0.8156077348066298,0.25575244644273976,0.3333333333333333,7.0,15.0,166.0,13.0,145.0
15,92.66958424507659,RandomForest,Best First,SMOTE,none,0.46153846153846156,0.3,0.8276243093922652,0.30950433502372005,0.3636363636363637,6.0,7.0,174.0,14.0,147.0
15,92.66958424507659,NaiveBayes,Best First,SMOTE,none,0.4166666666666667,0.5,0.7946132596685083,0.38812785388127835,0.45454545454545453,10.0,14.0,167.0,10.0,114.0
16,93.13858695652173,IBk,none,none,none,0.6,0.10714285714285714,0.7024835796387521,0.1459442530535547,0.18181818181818182,3.0,2.0,172.0,25.0,252.0
16,93.13858695652173,RandomForest,none,none,none,0.5,0.03571428571428571,0.6501436781609196,0.04909213180901145,0.06666666666666667,1.0,1.0,173.0,27.0,271.0
16,93.13858695652173,NaiveBayes,none,none,none,0.8333333333333334,0.17857142857142858,0.756568144499179,0.2578077158603798,0.29411764705882354,5.0,1.0,173.0,23.0,231.0
16,93.13858695652173,IBk,Best First,none,none,0.5,0.10714285714285714,0.7014573070607554,0.13410900183710966,0.17647058823529413,3.0,3.0,171.0,25.0,253.0
16,93.13858695652173,RandomForest,Best First,none,none,0.6,0.10714285714285714,0.6455254515599343,0.1459442530535547,0.18181818181818182,3.0,2.0,172.0,25.0,252.0
16,93.13858695652173,NaiveBayes,Best First,none,none,0.875,0.25,0.7577996715927751,0.34876905041031675,0.3888888888888889,7.0,1.0,173.0,21.0,211.0
16,93.13858695652173,IBk,none,none,Sensitive Threshold,0.25,0.10714285714285714,0.7024835796387521,0.07289416846652265,0.15,3.0,9.0,165.0,25.0,259.0
16,93.13858695652173,RandomForest,none,none,Sensitive Threshold,0.16666666666666666,0.07142857142857142,0.7102832512315271,0.018358531317494542,0.1,2.0,10.0,164.0,26.0,270.0
16,93.13858695652173,NaiveBayes,none,none,Sensitive Threshold,0.875,0.25,0.756568144499179,0.34876905041031675,0.3888888888888889,7.0,1.0,173.0,21.0,211.0
16,93.13858695652173,IBk,Best First,none,Sensitive Threshold,0.23076923076923078,0.10714285714285714,0.7014573070607554,0.06407201482658191,0.14634146341463414,3.0,10.0,164.0,25.0,260.0
16,93.13858695652173,RandomForest,Best First,none,Sensitive Threshold,0.2857142857142857,0.14285714285714285,0.7337848932676518,0.10805194805194804,0.19047619047619047,4.0,10.0,164.0,24.0,250.0
16,93.13858695652173,NaiveBayes,Best First,none,Sensitive Threshold,0.6153846153846154,0.2857142857142857,0.7577996715927751,0.3314800105904158,0.3902439024390244,8.0,5.0,169.0,20.0,205.0
16,93.13858695652173,IBk,none,SMOTE,none,0.42857142857142855,0.21428571428571427,0.7200328407224958,0.21298701298701306,0.2857142857142857,6.0,8.0,166.0,22.0,228.0
16,93.13858695652173,RandomForest,none,SMOTE,none,0.4444444444444444,0.14285714285714285,0.6477832512315271,0.15954088952654238,0.21621621621621623,4.0,5.0,169.0,24.0,245.0
16,93.13858695652173,NaiveBayes,none,SMOTE,none,0.7272727272727273,0.2857142857142857,0.7652914614121511,0.36023134122831196,0.4102564102564102,8.0,3.0,171.0,20.0,203.0
16,93.13858695652173,IBk,Best First,SMOTE,none,0.4,0.21428571428571427,0.7186986863711001,0.2018863114963039,0.27906976744186046,6.0,9.0,165.0,22.0,229.0
16,93.13858695652173,RandomForest,Best First,SMOTE,none,0.36363636363636365,0.14285714285714285,0.6847290640394089,0.13770311209033326,0.2051282051282051,4.0,7.0,167.0,24.0,247.0
16,93.13858695652173,NaiveBayes,Best First,SMOTE,none,0.5263157894736842,0.35714285714285715,0.7665229885057471,0.3530249110320286,0.425531914893617,10.0,9.0,165.0,18.0,189.0
17,92.78058007566204,IBk,none,none,none,0.25,0.021739130434782608,0.7578997386552625,0.008121277747698852,0.04,1.0,3.0,180.0,45.0,453.0
17,92.78058007566204,RandomForest,none,none,none,0.0,0.0,0.6120218579234973,0.0,0.0,0.0,0.0,183.0,46.0,460.0
17,92.78058007566204,NaiveBayes,none,none,none,0.23783783783783785,0.9565217391304348,0.6236635780470421,0.08729340282616574,0.380952380952381,44.0,141.0,42.0,2.0,161.0
17,92.78058007566204,IBk,Best First,none,none,0.3333333333333333,0.043478260869565216,0.5709194583036351,0.03205353997886567,0.07692307692307691,2.0,4.0,179.0,44.0,444.0
17,92.78058007566204,RandomForest,Best First,none,none,0.25,0.21739130434782608,0.5418151579947731,0.056200824278756,0.23255813953488372,10.0,30.0,153.0,36.0,390.0
17,92.78058007566204,NaiveBayes,Best First,none,none,0.24043715846994534,0.9565217391304348,0.5973509147065811,0.09313298694003648,0.3842794759825327,44.0,139.0,44.0,2.0,159.0
17,92.78058007566204,IBk,none,none,Sensitive Threshold,0.25,0.021739130434782608,0.7578997386552625,0.008121277747698852,0.04,1.0,3.0,180.0,45.0,453.0
17,92.78058007566204,RandomForest,none,none,Sensitive Threshold,0.0,0.0,0.5937277263007841,0.0,0.0,0.0,0.0,183.0,46.0,460.0
17,92.78058007566204,NaiveBayes,none,none,Sensitive Threshold,0.21428571428571427,0.9782608695652174,0.6223568543597054,0.03282108691227353,0.35156249999999994,45.0,165.0,18.0,1.0,175.0
17,92.78058007566204,IBk,Best First,none,Sensitive Threshold,0.3333333333333333,0.043478260869565216,0.5709194583036351,0.03205353997886567,0.07692307692307691,2.0,4.0,179.0,44.0,444.0
17,92.78058007566204,RandomForest,Best First,none,Sensitive Threshold,0.30434782608695654,0.30434782608695654,0.5228676645283915,0.1294844381088144,0.30434782608695654,14.0,32.0,151.0,32.0,352.0
17,92.78058007566204,NaiveBayes,Best First,none,Sensitive Threshold,0.21256038647342995,0.9565217391304348,0.5973509147065811,0.02848841693878074,0.34782608695652173,44.0,163.0,20.0,2.0,183.0
17,92.78058007566204,IBk,none,SMOTE,none,0.25,0.06521739130434782,0.7517224994060346,0.022171128264082924,0.10344827586206896,3.0,9.0,174.0,43.0,439.0
17,92.78058007566204,RandomForest,none,SMOTE,none,0.0,0.0,0.6888215728201473,-0.025216994061215327,0.0,0.0,3.0,180.0,46.0,463.0
17,92.78058007566204,NaiveBayes,none,SMOTE,none,0.21256038647342995,0.9565217391304348,0.5810168686148729,0.02848841693878074,0.34782608695652173,44.0,163.0,20.0,2.0,183.0
17,92.78058007566204,IBk,Best First,SMOTE,none,0.2,0.6956521739130435,0.5089094796863863,-0.0019720219387440695,0.31067961165048547,32.0,128.0,55.0,14.0,268.0
17,92.78058007566204,RandomForest,Best First,SMOTE,none,0.23931623931623933,0.6086956521739131,0.5746614397719173,0.07755148138387986,0.34355828220858897,28.0,89.0,94.0,18.0,269.0
17,92.78058007566204,NaiveBayes,Best First,SMOTE,none,0.21052631578947367,0.9565217391304348,0.5860061772392492,0.02359128858477803,0.34509803921568627,44.0,165.0,18.0,2.0,185.0
