InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.9935414132070014,NO,18
1,1.0,NO,44
2,0.3886728451665083,NO,34
3,0.9997973390884328,NO,19
4,0.3969524755043872,NO,8
5,0.3969524755043872,NO,7
6,0.7054456271895249,NO,402
7,1.0,NO,1170
8,0.9998667680558325,NO,114
9,0.3983428437883827,NO,5
10,0.9997979916368173,NO,16
11,0.9936396591692865,NO,11
12,1.0,NO,143
13,0.9937072373133469,NO,4
14,1.0,NO,141
15,0.9999999530214589,NO,16
16,0.005560179184495901,NO,40
17,1.0,NO,16
18,0.013883201978952054,NO,173
19,1.0,NO,168
20,0.04764004325080726,NO,261
21,0.04046405925159362,NO,271
22,1.0,NO,97
23,0.9997951741346575,NO,12
24,0.002656364457659749,NO,53
25,0.9999959921912689,NO,35
26,0.9934989412381732,NO,18
27,0.886606511496154,NO,13
28,0.39266618117991053,NO,9
29,1.0,NO,50
30,0.9998009657568782,NO,6
31,0.3983428437883827,NO,5
32,0.9999999999998551,NO,714
33,1.0,NO,277
34,0.009562587410788154,NO,140
35,0.9937072373133469,NO,4
36,0.08054242603302192,NO,4
37,0.8894589474377982,NO,5
38,0.9999999618757748,NO,120
39,0.3983428437883827,NO,5
40,1.0,NO,346
41,0.9999606714317064,NO,654
42,1.0,NO,71
43,0.9999999477416901,NO,363
44,1.0,NO,144
45,0.394240603157192,NO,7
46,0.8877617564285234,NO,7
47,0.9939932248869886,NO,31
48,0.9999964432367611,NO,94
49,1.0,NO,154
50,1.0,NO,75
51,0.9999999593952704,NO,51
52,1.0,NO,84
53,0.9999997145707734,NO,582
54,1.0,NO,213
55,0.9998304705252791,NO,49
56,0.999792397021819,NO,36
57,0.020750384360261786,NO,144
58,0.9999345052481176,NO,193
59,0.9961176435641595,NO,152
60,0.999807561932353,NO,59
61,0.9999967561697792,NO,98
62,1.0,NO,363
63,0.9935132457719403,NO,44
64,0.9966431250188504,NO,360
65,0.9999999588152203,NO,82
66,0.3969524755043872,NO,10
67,0.999504517545371,NO,414
68,0.007470855582616903,NO,114
69,0.005918415110892759,NO,78
70,0.8888869259210842,NO,10
71,0.9999984816857931,NO,12
72,0.3957693258075925,NO,12
73,0.9947099363676842,NO,225
74,1.0,NO,40
75,1.0,NO,30
76,0.9998023323114895,NO,75
77,1.0,NO,30
78,0.9999961097439399,NO,11
79,0.3983428437883827,NO,4
80,0.0055285891118509525,NO,27
81,0.9999960938182159,NO,15
82,0.886893302020697,NO,52
83,0.9999999537980377,NO,70
84,0.005857833737305703,NO,82
85,1.0,NO,119
86,1.0,NO,55
87,0.9999999267467384,NO,14
88,0.9999509770951799,NO,511
89,0.99395147116161,NO,82
90,0.9998009657568782,NO,5
91,0.9997930197447362,NO,45
92,0.9934993505152218,NO,54
93,0.06818304172775937,NO,51
94,1.0,NO,88
95,0.9935188361705803,NO,26
96,0.38918458623692787,NO,27
97,0.9945548004092758,NO,124
98,0.9999999981189731,NO,341
99,0.8992340423782157,NO,111
100,0.9999999565949297,NO,95
101,0.993670835237665,NO,10
102,1.0,NO,385
103,1.0,NO,182
104,0.38882653569206166,NO,30
105,0.9999974550433632,NO,68
106,1.0,NO,324
107,0.9935991030715896,NO,7
108,0.9999999587651686,NO,101
109,0.9999999572933784,NO,80
110,0.9997951872283836,NO,47
111,0.993946954818483,NO,63
112,0.9999959973395927,NO,40
113,0.9999999524959169,NO,48
114,0.9999960185447254,NO,34
115,1.0,NO,112
116,1.0,NO,72
117,0.39075403008289683,NO,27
118,0.9999999685305485,NO,165
119,0.3903954584928169,NO,28
120,0.3913174604247147,NO,19
121,0.9999972629805899,NO,161
122,0.3913174604247147,NO,20
123,1.0,NO,194
124,0.38828333168444784,NO,38
125,0.0056886173015785755,NO,212
126,0.002227912299053574,NO,45
127,0.0026017646311900402,NO,107
128,0.0022877234560700556,NO,11
129,0.0022308078405689495,NO,22
130,0.0029654961518257718,NO,126
131,0.005291513963156737,NO,191
132,0.004389306577175714,NO,198
133,0.0022644991179101084,NO,65
134,0.01365840552899318,NO,265
135,0.002242955726433447,NO,44
136,0.0038587955101349746,NO,139
137,1.0,NO,251
138,0.9937072373133469,NO,6
139,0.9999090330471021,NO,215
140,1.0,NO,44
141,0.9997945424317891,NO,27
142,0.9999999537406558,NO,13
143,0.993616679270554,NO,61
144,1.0,NO,363
145,1.0,NO,86
146,1.0,NO,43
147,0.9999999537406558,NO,13
148,0.9997929524136666,NO,33
149,0.9999999523736359,NO,29
150,0.9999999539566625,NO,66
151,0.07970647345354515,NO,6
152,0.9999999523736359,NO,30
153,1.0,NO,115
154,0.3983428437883827,NO,5
155,0.8865347205929915,NO,23
156,0.3913174604247147,NO,20
157,1.0,NO,231
158,1.0,NO,78
159,0.9999999528500688,NO,54
160,0.8856299592234719,NO,27
161,1.0,NO,91
162,1.0,NO,94
163,0.9999961453352924,NO,75
164,0.3983428437883827,NO,5
165,0.9999999523571516,NO,26
166,0.885477284143731,NO,30
167,0.9999960185447254,NO,32
168,0.9999999530134602,NO,57
169,1.0,NO,31
170,0.9999959973395927,NO,41
171,1.0,NO,441
172,0.8865347205929915,NO,19
173,0.9999999763128397,NO,193
174,0.999796520704076,NO,11
175,0.9936396591692865,NO,12
176,0.9999959947825992,NO,31
177,1.0,NO,69
178,0.9934915236536218,NO,33
179,0.9997947293656618,NO,54
180,0.999794942646691,NO,54
181,0.9999960050659802,NO,48
182,0.9936025877760998,NO,66
183,0.9999960211190164,NO,30
184,0.9999960203436976,NO,50
185,0.9997957581192579,NO,52
186,1.0,NO,117
187,0.9999999540960552,NO,65
188,0.9935054318409335,NO,24
189,1.0,NO,37
190,0.9934529339159988,NO,29
191,1.0,NO,28
192,0.9934529339159988,NO,29
193,1.0,NO,20
194,0.9934501110863152,NO,38
195,1.0,NO,46
196,1.0,NO,22
197,0.9999963016213406,NO,84
198,0.9940818194726997,NO,92
199,0.9997990645815963,NO,70
200,0.40401411044827934,NO,37
201,0.005920576900931048,NO,71
202,0.005659480890941135,NO,15
203,0.0057105269420090615,NO,9
204,0.0057105269420090615,NO,9
205,0.9979755890563866,NO,268
206,0.9999999524959169,NO,48
207,0.9997927811700769,NO,36
208,0.0166474410592683,NO,197
209,0.8869460169055481,NO,59
210,0.9935054318409335,NO,27
211,1.0,NO,62
212,1.0,NO,64
213,0.9934957044867817,NO,30
214,1.0,NO,47
215,1.0,NO,107
216,1.0,NO,95
217,1.0,NO,47
218,0.3896610150031239,NO,49
219,1.0,NO,56
220,0.005673766325022296,NO,64
221,1.0,NO,86
222,1.0,NO,139
