InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,45,5.117574456556153E-4,YES
1,79,5.117574456556153E-4,YES
2,67,5.117574456556153E-4,NO
3,45,5.117574456556153E-4,YES
4,28,2.560097377172448E-4,NO
5,28,2.560097377172448E-4,NO
6,564,5.117574456556153E-4,YES
7,1492,0.9999487770707467,NO
8,174,5.117574456556153E-4,NO
9,25,2.560097377172448E-4,NO
10,39,5.117574456556153E-4,NO
11,47,5.117574456556153E-4,NO
12,184,5.117574456556153E-4,NO
13,30,2.560097377172448E-4,NO
14,221,5.117574456556153E-4,NO
15,50,5.117574456556153E-4,NO
16,101,5.117574456556153E-4,NO
17,41,5.117574456556153E-4,NO
18,250,5.117574456556153E-4,NO
19,227,5.117574456556153E-4,NO
20,363,5.117574456556153E-4,NO
21,408,0.9999487770707467,NO
22,145,5.117574456556153E-4,NO
23,49,5.117574456556153E-4,NO
24,85,1.7070229277763103E-4,NO
25,64,5.117574456556153E-4,NO
26,42,2.560097377172448E-4,NO
27,36,5.117574456556153E-4,NO
28,37,5.117574456556153E-4,NO
29,83,5.117574456556153E-4,NO
30,32,2.560097377172448E-4,NO
31,26,5.117574456556153E-4,NO
32,883,5.117574456556153E-4,YES
33,421,5.117574456556153E-4,NO
34,213,5.117574456556153E-4,YES
35,24,5.117574456556153E-4,NO
36,24,2.560097377172448E-4,NO
37,27,5.117574456556153E-4,NO
38,259,5.117574456556153E-4,NO
39,30,2.560097377172448E-4,NO
40,428,5.117574456556153E-4,NO
41,981,5.117574456556153E-4,NO
42,126,5.117574456556153E-4,NO
43,562,5.117574456556153E-4,NO
44,226,5.117574456556153E-4,NO
45,37,2.560097377172448E-4,NO
46,35,2.560097377172448E-4,NO
47,283,5.117574456556153E-4,NO
48,316,5.117574456556153E-4,NO
49,204,5.117574456556153E-4,NO
50,133,5.117574456556153E-4,NO
51,298,5.117574456556153E-4,NO
52,336,5.117574456556153E-4,NO
53,701,5.117574456556153E-4,NO
54,301,5.117574456556153E-4,NO
55,76,5.117574456556153E-4,NO
56,69,5.117574456556153E-4,NO
57,266,5.117574456556153E-4,NO
58,253,5.117574456556153E-4,NO
59,217,5.117574456556153E-4,NO
60,100,5.117574456556153E-4,NO
61,191,5.117574456556153E-4,NO
62,476,5.117574456556153E-4,NO
63,95,5.117574456556153E-4,NO
64,551,5.117574456556153E-4,NO
65,136,5.117574456556153E-4,NO
66,33,2.560097377172448E-4,NO
67,496,5.117574456556153E-4,YES
68,156,5.117574456556153E-4,NO
69,113,5.117574456556153E-4,NO
70,34,5.117574456556153E-4,NO
71,39,2.560097377172448E-4,NO
72,36,2.560097377172448E-4,NO
73,288,5.117574456556153E-4,YES
74,75,5.117574456556153E-4,NO
75,57,5.117574456556153E-4,NO
76,124,5.117574456556153E-4,NO
77,59,5.117574456556153E-4,NO
78,32,5.117574456556153E-4,NO
79,25,2.560097377172448E-4,NO
80,53,5.117574456556153E-4,YES
81,53,5.117574456556153E-4,NO
82,88,5.117574456556153E-4,YES
83,107,5.117574456556153E-4,NO
84,134,5.117574456556153E-4,NO
85,169,5.117574456556153E-4,NO
86,94,5.117574456556153E-4,NO
87,35,2.560097377172448E-4,NO
88,695,5.117574456556153E-4,NO
89,162,5.117574456556153E-4,NO
90,39,5.117574456556153E-4,NO
91,79,5.117574456556153E-4,NO
92,85,5.117574456556153E-4,NO
93,110,5.117574456556153E-4,NO
94,122,5.117574456556153E-4,YES
95,53,5.117574456556153E-4,NO
96,52,5.117574456556153E-4,NO
97,177,5.117574456556153E-4,YES
98,533,0.9999487770707467,YES
99,183,5.117574456556153E-4,YES
100,215,5.117574456556153E-4,NO
101,76,5.117574456556153E-4,NO
102,563,5.117574456556153E-4,YES
103,257,5.117574456556153E-4,NO
104,55,5.117574456556153E-4,NO
105,102,5.117574456556153E-4,NO
106,403,5.117574456556153E-4,NO
107,35,5.117574456556153E-4,NO
108,145,5.117574456556153E-4,YES
109,119,5.117574456556153E-4,NO
110,108,5.117574456556153E-4,NO
111,91,5.117574456556153E-4,YES
112,69,5.117574456556153E-4,NO
113,80,5.117574456556153E-4,NO
114,63,5.117574456556153E-4,NO
115,160,5.117574456556153E-4,YES
116,102,5.117574456556153E-4,YES
117,54,5.117574456556153E-4,NO
118,267,5.117574456556153E-4,NO
119,55,5.117574456556153E-4,NO
120,46,5.117574456556153E-4,NO
121,226,5.117574456556153E-4,NO
122,54,5.117574456556153E-4,NO
123,270,5.117574456556153E-4,NO
124,74,5.117574456556153E-4,NO
125,359,5.6913717995413424E-5,NO
126,78,3.9403184816362384E-5,NO
127,180,7.317240055789132E-5,NO
128,57,5.6913717995413424E-5,NO
129,50,5.6913717995413424E-5,NO
130,243,5.6913717995413424E-5,NO
131,254,7.317240055789132E-5,NO
132,306,5.6913717995413424E-5,NO
133,139,5.6913717995413424E-5,NO
134,372,2.560097377172448E-4,NO
135,75,6.402702174087524E-5,NO
136,222,5.6913717995413424E-5,NO
137,571,5.117574456556153E-4,YES
138,37,5.117574456556153E-4,YES
139,347,0.9999487770707467,YES
140,120,5.117574456556153E-4,YES
141,61,5.117574456556153E-4,YES
142,51,5.117574456556153E-4,YES
143,157,5.117574456556153E-4,YES
144,777,5.117574456556153E-4,YES
145,198,5.117574456556153E-4,YES
146,114,5.117574456556153E-4,YES
147,51,5.117574456556153E-4,YES
148,87,5.117574456556153E-4,YES
149,61,5.117574456556153E-4,NO
150,98,5.117574456556153E-4,NO
151,28,2.560097377172448E-4,NO
152,55,5.117574456556153E-4,NO
153,195,5.117574456556153E-4,NO
154,28,2.560097377172448E-4,NO
155,50,5.117574456556153E-4,NO
156,55,5.117574456556153E-4,NO
157,542,0.9999487770707467,NO
158,130,5.117574456556153E-4,NO
159,87,5.117574456556153E-4,NO
160,65,5.117574456556153E-4,NO
161,140,5.117574456556153E-4,NO
162,134,5.117574456556153E-4,NO
163,117,5.117574456556153E-4,NO
164,28,2.560097377172448E-4,NO
165,57,5.117574456556153E-4,NO
166,60,5.117574456556153E-4,YES
167,62,5.117574456556153E-4,NO
168,89,5.117574456556153E-4,NO
169,60,5.117574456556153E-4,NO
170,68,5.117574456556153E-4,NO
171,522,0.9999487770707467,NO
172,43,2.560097377172448E-4,NO
173,247,5.117574456556153E-4,NO
174,35,2.560097377172448E-4,NO
175,42,5.117574456556153E-4,NO
176,57,5.117574456556153E-4,NO
177,125,5.117574456556153E-4,NO
178,61,5.117574456556153E-4,NO
179,92,5.117574456556153E-4,NO
180,92,5.117574456556153E-4,NO
181,80,5.117574456556153E-4,NO
182,101,5.117574456556153E-4,NO
183,59,5.117574456556153E-4,NO
184,84,5.117574456556153E-4,NO
185,81,5.117574456556153E-4,NO
186,173,5.117574456556153E-4,NO
187,192,5.117574456556153E-4,YES
188,53,5.117574456556153E-4,YES
189,93,5.117574456556153E-4,YES
190,68,5.117574456556153E-4,YES
191,68,5.117574456556153E-4,YES
192,61,5.117574456556153E-4,YES
193,58,5.117574456556153E-4,YES
194,84,5.117574456556153E-4,YES
195,105,5.117574456556153E-4,YES
196,64,5.117574456556153E-4,YES
197,181,5.117574456556153E-4,YES
198,144,5.117574456556153E-4,YES
199,127,5.117574456556153E-4,YES
200,62,5.117574456556153E-4,YES
201,159,5.117574456556153E-4,NO
202,99,5.117574456556153E-4,NO
203,73,5.117574456556153E-4,NO
204,74,5.117574456556153E-4,NO
205,330,5.117574456556153E-4,NO
206,81,5.117574456556153E-4,NO
207,66,5.117574456556153E-4,NO
208,245,5.117574456556153E-4,NO
209,91,5.117574456556153E-4,NO
210,57,5.117574456556153E-4,NO
211,85,5.117574456556153E-4,NO
212,94,5.117574456556153E-4,NO
213,54,5.117574456556153E-4,NO
214,75,5.117574456556153E-4,NO
215,137,5.117574456556153E-4,NO
216,133,5.117574456556153E-4,NO
217,79,5.117574456556153E-4,NO
218,76,5.117574456556153E-4,NO
219,81,5.117574456556153E-4,NO
220,99,5.117574456556153E-4,NO
221,115,5.117574456556153E-4,NO
222,180,5.117574456556153E-4,NO
223,118,5.117574456556153E-4,NO
224,132,5.117574456556153E-4,NO
225,94,5.117574456556153E-4,NO
226,88,5.117574456556153E-4,NO
227,51,5.117574456556153E-4,NO
228,111,5.117574456556153E-4,NO
