InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,15,0.0,15
1,8,0.0,8
2,7,0.0,7
3,320,0.03,320
4,1073,0.11,1073
5,5,0.0,5
6,16,0.05,16
7,16,0.0,16
8,36,0.0,36
9,15,0.02,15
10,169,0.16,169
11,168,0.0,168
12,261,0.17,261
13,254,0.13,254
14,97,0.0,97
15,12,0.0,12
16,53,0.0,53
17,35,0.0,35
18,13,0.0,13
19,9,0.04,9
20,6,0.0,6
21,5,0.0,5
22,546,0.07,546
23,274,0.3,274
24,136,0.01,136
25,4,0.02,4
26,4,0.02,4
27,5,0.0,5
28,5,0.31,5
29,346,0.29,346
30,647,0.13,647
31,68,0.13,68
32,363,0.11,363
33,126,0.0,126
34,7,0.0,7
35,7,0.0,7
36,30,0.19,30
37,94,0.13,94
38,154,0.01,154
39,75,0.0,75
40,40,0.13,40
41,84,0.09,84
42,375,0.14,375
43,207,0.07,207
44,49,0.02,49
45,36,0.0,36
46,144,0.08,144
47,188,0.06,188
48,152,0.12,152
49,58,0.01,58
50,98,0.0,98
51,363,0.21,363
52,44,0.0,44
53,358,0.02,358
54,82,0.02,82
55,10,0.0,10
56,397,0.18,397
57,101,0.0,101
58,76,0.04,76
59,10,0.0,10
60,12,0.0,12
61,12,0.0,12
62,160,0.2,160
63,65,0.01,65
64,30,0.06,30
65,18,0.0,18
66,7,0.02,7
67,4,0.0,4
68,27,0.0,27
69,52,0.0,52
70,70,0.0,70
71,81,0.05,81
72,119,0.0,119
73,47,0.0,47
74,9,0.5,9
75,334,0.04,334
76,45,0.0,45
77,54,0.0,54
78,51,0.04,51
79,79,0.0,79
80,26,0.0,26
81,27,0.0,27
82,112,0.02,112
83,195,0.14,195
84,111,0.0,111
85,95,0.03,95
86,10,0.0,10
87,209,0.1,209
88,183,0.09,183
89,30,0.0,30
90,68,0.0,68
91,312,0.21,312
92,7,0.01,7
93,101,0.07,101
94,80,0.0,80
95,23,0.03,23
96,48,0.0,48
97,40,0.14,40
98,48,0.0,48
99,34,0.09,34
100,80,0.0,80
101,68,0.01,68
102,27,0.0,27
103,165,0.0,165
104,28,0.0,28
105,19,0.0,19
106,161,0.0,161
107,20,0.0,20
108,194,0.0,194
109,38,0.0,38
110,212,0.0,212
111,45,0.0,45
112,107,0.0,107
113,11,0.0,11
114,22,0.0,22
115,126,0.0,126
116,191,0.05,191
117,198,0.0,198
118,65,0.0,65
119,268,0.28,268
120,44,0.0,44
121,139,0.0,139
122,6,0.0,6
123,30,0.0,30
124,111,0.02,111
125,5,0.02,5
126,23,0.01,23
127,11,0.0,11
128,68,0.14,68
129,54,0.01,54
130,18,0.0,18
131,91,0.03,91
132,75,0.0,75
133,5,0.02,5
134,26,0.03,26
135,30,0.0,30
136,32,0.0,32
137,52,0.01,52
138,31,0.0,31
139,36,0.0,36
140,441,0.06916666666666667,441
141,19,0.0,19
142,193,0.0,193
143,11,0.0,11
144,12,0.0,12
145,31,0.0,31
146,50,0.02,50
147,33,0.06,33
148,54,0.17,54
149,55,0.0,55
150,48,0.0,48
151,66,0.0,66
152,30,0.0,30
153,50,0.0,50
154,53,0.0,53
155,89,0.01,89
156,69,0.02,69
157,10,0.03,10
158,7,0.06,7
159,7,0.06,7
160,62,0.05,62
161,30,0.0,30
162,49,0.0,49
163,107,0.01,107
164,62,0.0,62
165,47,0.0,47
166,49,0.0,49
167,56,0.05,56
168,63,0.17,63
169,86,0.0,86
170,139,0.06,139
171,85,0.05,85
172,37,0.06,37
173,66,0.04,66
174,56,0.0,56
175,9,0.0,9
176,78,0.02,78
177,15,0.0,15
178,50,0.0,50
179,68,0.0,68
180,49,0.0,49
181,9,0.0,9
182,46,0.0,46
183,8,0.0,8
184,367,0.01,367
185,46,0.0,46
186,29,0.0,29
187,45,0.0,45
188,31,0.0,31
189,77,0.0,77
190,71,0.18,71
191,8,0.0,8
192,7,0.0,7
193,320,0.05,320
194,1066,0.5465476190476191,1066
195,5,0.0,5
196,16,0.0,16
197,36,0.0,36
198,14,0.0,14
199,144,0.59,144
200,162,0.0,162
201,244,0.57,244
202,248,0.18,248
203,97,0.015,97
204,12,0.0,12
205,53,0.0,53
206,35,0.0,35
207,13,0.0,13
208,8,0.0,8
209,6,0.0,6
210,5,0.0,5
211,462,0.24,462
212,266,0.55,266
213,135,0.03,135
214,4,0.0,4
215,4,0.0,4
216,5,0.0,5
217,46,0.0,46
218,29,0.0,29
219,5,0.0,5
220,250,0.09188095238095238,250
221,648,0.0,648
222,186,0.01,186
223,422,0.0,422
224,7,0.0,7
225,7,0.0,7
226,32,0.0,32
227,76,0.0,76
228,154,0.09,154
229,42,0.26,42
230,363,0.01,363
231,198,0.02,198
232,47,0.0,47
233,36,0.0,36
234,138,0.45,138
235,185,0.01,185
236,159,0.31,159
237,58,0.0,58
238,98,0.0,98
239,358,0.65,358
240,44,0.0,44
241,358,0.0,358
242,82,0.0,82
243,15,0.07821460217628945,15
244,50,0.0,50
245,68,0.0,68
246,45,0.0,45
247,54,0.0,54
248,26,0.01,26
249,79,0.05,79
250,26,0.0,26
251,27,0.0,27
252,109,0.018000000000000002,109
253,191,0.06,191
254,111,0.06333333333333335,111
255,84,0.15,84
256,10,0.0,10
257,200,0.14,200
258,169,0.18,169
259,30,0.0,30
260,68,0.21416666666666667,68
261,311,0.02,311
262,7,0.0,7
263,100,0.198,100
264,80,0.13,80
265,23,0.0,23
266,27,0.0,27
267,165,0.11800000000000001,165
268,28,0.0,28
269,19,0.0,19
270,161,0.01,161
271,20,0.0,20
272,191,0.0,191
273,38,0.0,38
274,212,0.0,212
275,45,0.0,45
276,107,0.05866666666666667,107
277,11,0.0,11
278,22,0.034666666666666665,22
279,126,0.03285714285714285,126
280,190,0.0,190
281,198,0.0,198
282,65,0.0,65
283,268,0.42,268
284,44,0.0,44
285,139,0.04,139
286,6,0.0,6
287,30,0.0,30
288,99,0.218,99
289,4,0.0,4
290,23,0.0,23
291,11,0.0,11
292,61,0.0,61
293,51,0.043,51
294,18,0.0,18
295,85,0.02,85
296,75,0.02,75
297,4,0.0,4
298,25,0.0,25
299,30,0.0,30
300,32,0.0,32
301,52,0.09049999999999998,52
302,31,0.0,31
303,36,0.0,36
304,372,0.02,372
305,19,0.0,19
306,193,0.06,193
307,11,0.0,11
308,12,0.0,12
309,31,0.0,31
310,104,0.032,104
311,33,0.0,33
312,53,0.006,53
313,55,0.0,55
314,48,0.0,48
315,66,0.0,66
316,30,0.0,30
317,50,0.08,50
318,53,0.0,53
319,89,0.0475,89
320,49,0.0,49
321,10,0.0,10
322,396,0.45,396
323,101,0.33,101
324,73,0.18,73
325,45,0.14,45
326,31,0.0,31
327,10,0.0,10
328,12,0.0,12
329,12,0.0,12
330,46,0.0,46
331,8,0.0,8
332,291,0.25,291
333,153,0.08,153
334,65,0.14,65
335,28,0.0,28
336,18,0.0,18
337,7,0.0,7
338,4,0.0,4
339,27,0.0,27
340,77,0.22,77
341,71,0.06333333333333332,71
342,62,0.0,62
343,30,0.0,30
344,50,0.06,50
345,107,0.259952380952381,107
346,62,0.0,62
347,47,0.0,47
348,53,0.006,53
349,66,0.0,66
350,86,0.0,86
351,137,0.09,137
352,85,0.03,85
353,56,0.0,56
354,9,0.0,9
355,77,0.0,77
356,81,0.0,81
357,119,0.02,119
