InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,15,0.07145703280648161,15
1,8,4.2260068461310905E-5,8
2,7,2.0212228398180898E-5,7
3,320,7.747133560582585E-5,320
4,1123,4.644681839294008E-4,1123
5,5,8.771545107670717E-6,5
6,16,1.1619800139437603E-4,16
7,16,5.165022467847735E-5,16
8,40,4.644681839294008E-4,40
9,16,1.1619800139437603E-4,16
10,169,1.5491866769945777E-4,169
11,168,1.5491866769945777E-4,168
12,261,2.3234200743494423E-4,261
13,275,4.644681839294008E-4,275
14,97,9.296272194849866E-5,97
15,12,1.1619800139437603E-4,12
16,53,5.165022467847735E-5,53
17,35,5.165022467847735E-5,35
18,13,5.165022467847735E-5,13
19,9,1.1619800139437603E-4,9
20,50,2.3234200743494423E-4,50
21,6,5.810575246949448E-5,6
22,5,8.771545107670717E-6,5
23,552,4.644681839294008E-4,552
24,274,4.644681839294008E-4,274
25,136,1.5491866769945777E-4,136
26,4,1.4087483271113617E-5,4
27,4,1.4087483271113617E-5,4
28,5,8.771545107670717E-6,5
29,5,8.771545107670717E-6,5
30,346,1.5491866769945777E-4,346
31,647,1.5491866769945777E-4,647
32,68,1.5491866769945777E-4,68
33,363,1.5491866769945777E-4,363
34,126,1.5491866769945777E-4,126
35,7,1.4996325900154462E-5,7
36,7,1.4996325900154462E-5,7
37,30,1.5491866769945777E-4,30
38,94,1.5491866769945777E-4,94
39,154,0.12504357931435214,154
40,75,1.5491866769945777E-4,75
41,40,1.5491866769945777E-4,40
42,84,7.747133560582585E-5,84
43,375,1.5491866769945777E-4,375
44,207,1.5491866769945777E-4,207
45,49,1.5491866769945777E-4,49
46,36,3.873866893933525E-5,36
47,144,1.5491866769945777E-4,144
48,188,1.5491866769945777E-4,188
49,152,1.5491866769945777E-4,152
50,58,5.165022467847735E-5,58
51,98,5.165022467847735E-5,98
52,363,2.3234200743494423E-4,363
53,44,3.5758984444841765E-5,44
54,359,4.644681839294008E-4,359
55,82,5.165022467847735E-5,82
56,10,1.7217927305910913E-5,10
57,402,4.644681839294008E-4,402
58,101,2.3234200743494423E-4,101
59,76,4.644681839294008E-4,76
60,10,1.7217927305910913E-5,10
61,12,1.8595310262751733E-5,12
62,12,1.8595310262751733E-5,12
63,160,2.3234200743494423E-4,160
64,65,4.644681839294008E-4,65
65,30,2.5826446280991735E-5,30
66,18,4.6485682409817774E-5,18
67,7,2.0212228398180898E-5,7
68,4,1.4087483271113617E-5,4
69,27,5.165022467847735E-5,27
70,52,1.5491866769945777E-4,52
71,70,1.5491866769945777E-4,70
72,81,2.3234200743494423E-4,81
73,119,9.296272194849866E-5,119
74,47,1.5491866769945777E-4,47
75,9,1.5491866769945777E-4,9
76,345,2.3234200743494423E-4,345
77,82,4.644681839294008E-4,82
78,5,8.771545107670717E-6,5
79,45,4.6485682409817774E-5,45
80,54,4.2260068461310905E-5,54
81,51,1.5491866769945777E-4,51
82,79,1.5491866769945777E-4,79
83,26,1.5491866769945777E-4,26
84,27,5.165022467847735E-5,27
85,110,4.644681839294008E-4,110
86,274,4.644681839294008E-4,274
87,111,9.296272194849866E-5,111
88,95,1.5491866769945777E-4,95
89,10,1.7217927305910913E-5,10
90,386,4.644681839294008E-4,386
91,182,4.644681839294008E-4,182
92,30,2.446722615057131E-5,30
93,68,1.1619800139437603E-4,68
94,324,4.644681839294008E-4,324
95,7,1.4996325900154462E-5,7
96,101,4.644681839294008E-4,101
97,80,1.5491866769945777E-4,80
98,47,4.644681839294008E-4,47
99,63,4.644681839294008E-4,63
100,40,1.5491866769945777E-4,40
101,48,0.5,48
102,34,1.5491866769945777E-4,34
103,112,4.644681839294008E-4,112
104,68,1.5491866769945777E-4,68
105,27,5.165022467847735E-5,27
106,165,9.296272194849866E-5,165
