InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,25,0.0,NO
1,25,0.0,NO
2,354,0.0,YES
3,775,0.04,YES
4,25,0.0,NO
5,38,0.32,NO
6,226,0.0,NO
7,199,0.0,NO
8,34,0.0,NO
9,36,0.0,NO
10,36,0.0,NO
11,26,0.0,NO
12,441,0.0,YES
13,465,0.0,YES
14,191,0.0,YES
15,24,0.0,NO
16,24,0.0,NO
17,57,0.0,NO
18,54,0.0,NO
19,192,0.0,NO
20,300,0.0,NO
21,250,0.0,NO
22,627,0.01,NO
23,37,0.0,NO
24,35,0.0,NO
25,279,0.0,NO
26,274,0.0,NO
27,398,0.0,NO
28,238,0.0,NO
29,74,0.0,NO
30,69,0.0,NO
31,203,0.0,NO
32,229,0.0,NO
33,202,0.0,NO
34,101,0.0,NO
35,165,0.0,NO
36,337,0.0,NO
37,94,0.0,NO
38,381,0.0,NO
39,138,0.0,NO
40,40,0.0,NO
41,86,0.0,NO
42,90,0.0,NO
43,78,0.01,NO
44,84,0.01,NO
45,59,0.28,NO
46,117,0.05,NO
47,149,0.0,NO
48,74,0.0,NO
49,230,0.0,NO
50,208,0.0,NO
51,55,0.16,NO
52,29,0.46,NO
53,110,0.0,NO
54,96,0.0,NO
55,42,0.0,NO
56,36,0.0,NO
57,355,0.01,YES
58,100,0.0,YES
59,73,0.0,YES
60,111,0.0,NO
61,99,0.07,YES
62,79,0.01,NO
63,28,0.0,NO
64,309,0.03,YES
65,94,0.08,YES
66,45,0.0,YES
67,39,0.0,NO
68,40,0.0,YES
69,28,0.0,NO
70,27,0.0,NO
71,71,0.0,YES
72,80,0.0,NO
73,40,0.0,YES
74,87,0.0,NO
