InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,19,0.34,19
1,8,0.0,8
2,7,0.0,7
3,320,0.0,320
4,1155,0.63,1155
5,5,0.0,5
6,16,0.002840510366826156,16
7,11,0.0,11
8,4,0.2,4
9,135,0.0,135
10,16,0.0,16
11,40,0.01,40
12,16,0.002840510366826156,16
13,169,0.01,169
14,168,0.02,168
15,261,0.0,261
16,275,0.21,275
17,97,0.0,97
18,12,0.0,12
19,53,0.0,53
20,35,0.0,35
21,13,0.0,13
22,9,0.0,9
23,50,0.0,50
24,6,0.0,6
25,5,0.0,5
26,688,0.46,688
27,255,0.21,255
28,136,0.0,136
29,4,0.0,4
30,4,0.0,4
31,5,0.0,5
32,120,0.0,120
33,5,0.0,5
34,346,0.0,346
35,647,0.0,647
36,68,0.0,68
37,363,0.0,363
38,126,0.06,126
39,7,0.0,7
40,7,0.0,7
41,30,0.0,30
42,94,0.02,94
43,154,0.1586838439338439,154
44,75,0.0,75
45,40,0.01,40
46,84,0.0,84
47,375,0.0,375
48,207,0.004,207
49,49,0.0,49
50,36,0.0,36
51,144,0.0,144
52,188,0.02,188
53,152,0.0,152
54,58,0.0,58
55,98,0.0,98
56,363,0.07,363
57,44,0.0,44
58,359,0.0,359
59,82,0.0,82
60,10,0.0,10
61,402,0.0,402
62,101,0.0,101
63,76,0.0,76
64,10,0.0,10
65,12,0.0,12
66,12,0.0,12
67,199,0.13,199
68,29,0.09,29
69,30,0.0,30
70,75,0.02,75
71,30,0.09,30
72,11,0.04,11
73,4,0.0,4
74,27,0.0,27
75,15,0.0,15
76,52,0.003333333333333333,52
77,70,0.04,70
78,81,0.07,81
79,119,0.0,119
80,47,0.0,47
81,9,0.0,9
82,423,0.6,423
83,82,0.29,82
84,5,0.0,5
85,45,0.0,45
86,54,0.0,54
87,51,0.0,51
88,79,0.07,79
89,26,0.02,26
90,27,0.0,27
91,110,0.0,110
92,274,0.1,274
93,111,0.01,111
94,95,0.0,95
95,10,0.0,10
96,376,0.0,376
97,182,0.0,182
98,30,0.0,30
99,68,0.0,68
100,324,0.0,324
101,7,0.0,7
102,101,0.26,101
103,80,0.0,80
104,47,0.0,47
105,63,0.0,63
106,40,0.01,40
107,48,0.7383333333333333,48
108,34,0.0,34
109,112,0.19166666666666665,112
110,68,0.0,68
111,27,0.0,27
112,165,0.0,165
113,28,0.0,28
114,19,0.0,19
115,161,0.0,161
116,20,0.0,20
117,194,0.02,194
118,38,0.0,38
119,212,0.0,212
120,45,0.0,45
121,107,0.0,107
122,11,0.0,11
123,22,0.0,22
124,126,0.0,126
125,191,0.0,191
126,198,0.0,198
127,65,0.0,65
128,268,0.0,268
129,44,0.0,44
130,139,0.0,139
131,29,0.0,29
132,66,0.0,66
133,6,0.0,6
134,30,0.0,30
135,115,0.0,115
136,5,0.0,5
137,23,0.0,23
138,20,0.0,20
139,78,0.0,78
140,54,0.0,54
141,27,0.0,27
142,91,0.003095238095238095,91
143,94,0.11,94
144,75,0.0,75
145,5,0.0,5
146,26,0.0,26
147,30,0.0,30
148,32,0.0,32
149,57,0.0,57
150,31,0.0,31
151,41,0.33,41
152,441,0.0,441
153,19,0.0,19
154,193,0.0,193
155,11,0.0,11
156,12,0.0,12
157,31,0.0,31
158,61,0.0025,61
159,33,0.0,33
160,54,0.0,54
161,55,0.0,55
162,48,0.0,48
163,66,0.0,66
164,30,0.0,30
165,50,0.0,50
166,53,0.0,53
167,116,0.0,116
168,69,0.0,69
169,10,0.0,10
170,7,0.0,7
171,7,0.0,7
172,62,0.11340870240870242,62
173,30,0.0,30
174,49,0.0,49
175,107,0.0016666666666666663,107
176,92,0.0,92
177,47,0.0,47
178,49,0.0,49
179,56,0.0,56
180,63,0.0,63
181,86,0.0,86
182,139,0.02,139
183,85,0.0,85
184,85,0.08,85
185,66,0.04,66
186,56,0.0,56
187,9,0.0,9
188,78,0.0,78
