InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,40,0.5555525716628542,YES
1,28,3.580607136263002E-5,NO
2,28,3.580607136263002E-5,NO
3,449,2.4159150160845994E-4,YES
4,1383,9.649672391280163E-4,NO
5,25,3.333685177371672E-5,NO
6,39,8.787847601232218E-5,NO
7,50,1.20824941083178E-4,NO
8,82,9.649672391280163E-4,NO
9,41,9.649672391280163E-4,NO
10,245,9.649672391280163E-4,NO
11,227,9.649672391280163E-4,NO
12,363,0.9999033353753345,NO
13,407,9.649672391280163E-4,NO
14,145,2.4159150160845994E-4,NO
15,49,3.2207012920718763E-4,NO
16,85,1.074028313941083E-4,NO
17,64,1.20824941083178E-4,NO
18,36,9.666462466557443E-5,NO
19,37,0.47619266835407403,NO
20,83,9.649672391280163E-4,NO
21,32,2.4159150160845994E-4,NO
22,26,5.3707184000682034E-5,NO
23,686,0.9999033353753345,YES
24,398,0.9999033353753345,NO
25,206,9.649672391280163E-4,YES
26,24,4.2032690721166204E-5,NO
27,24,4.2032690721166204E-5,NO
28,27,5.088077775467698E-5,NO
29,30,0.6249848950573109,NO
30,428,2.4159150160845994E-4,NO
31,972,1.3808088020528472E-4,NO
32,123,9.649672391280163E-4,NO
33,562,0.8332796290336394,NO
34,205,1.3808088020528472E-4,NO
35,37,7.436072115099568E-5,NO
36,35,4.833698480928127E-5,NO
37,276,4.8294965015455556E-4,NO
38,316,3.2207012920718763E-4,NO
39,204,0.5882252589286806,NO
40,133,9.649672391280163E-4,NO
41,285,1.3808088020528472E-4,NO
42,336,9.649672391280163E-4,NO
43,464,9.649672391280163E-4,NO
44,294,3.2207012920718763E-4,NO
45,76,8.787847601232218E-5,NO
46,69,8.055644954096511E-5,NO
47,266,9.649672391280163E-4,NO
48,247,9.649672391280163E-4,NO
49,217,4.8294965015455556E-4,NO
50,99,1.20824941083178E-4,NO
51,191,1.20824941083178E-4,NO
52,476,0.9999033353753345,NO
53,95,1.20824941083178E-4,NO
54,550,9.649672391280163E-4,NO
55,136,1.3808088020528472E-4,NO
56,33,1.20824941083178E-4,NO
57,483,9.649672391280163E-4,YES
58,140,4.8294965015455556E-4,NO
59,111,9.649672391280163E-4,NO
60,34,9.666462466557443E-5,NO
61,39,8.787847601232218E-5,NO
62,36,4.603543555304397E-5,NO
63,210,9.649672391280163E-4,YES
64,111,4.8294965015455556E-4,NO
65,57,9.649672391280163E-4,NO
66,43,1.20824941083178E-4,NO
67,27,5.088077775467698E-5,NO
68,25,3.333685177371672E-5,NO
69,53,1.20824941083178E-4,NO
70,88,9.649672391280163E-4,YES
71,107,1.3808088020528472E-4,NO
72,132,4.8294965015455556E-4,NO
73,169,1.9329188035701762E-4,NO
74,80,3.2207012920718763E-4,NO
75,29,9.649672391280163E-4,NO
76,430,4.8294965015455556E-4,NO
77,162,9.649672391280163E-4,NO
78,39,8.787847601232218E-5,NO
79,79,1.20824941083178E-4,NO
80,85,1.20824941083178E-4,NO
81,110,9.649672391280163E-4,NO
82,111,1.3808088020528472E-4,NO
83,53,4.8294965015455556E-4,NO
84,52,9.666462466557443E-5,NO
85,154,9.649672391280163E-4,NO
86,403,9.649672391280163E-4,NO
87,183,3.2207012920718763E-4,NO
88,215,4.8294965015455556E-4,NO
89,76,2.4159150160845994E-4,NO
90,554,0.8332796290336394,YES
91,257,9.649672391280163E-4,NO
92,55,5.3707184000682034E-5,NO
93,102,3.2207012920718763E-4,NO
94,403,0.9999033353753345,NO
95,35,4.833698480928127E-5,NO
