InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,15,4.0257648953301127E-4,15
1,8,4.0257648953301127E-4,8
2,7,4.0257648953301127E-4,7
3,320,8.045052292839903E-4,320
4,1073,8.045052292839903E-4,1073
5,5,2.6845637583892615E-4,5
6,16,8.045052292839903E-4,16
7,16,8.045052292839903E-4,16
8,36,8.045052292839903E-4,36
9,15,8.045052292839903E-4,15
10,169,8.045052292839903E-4,169
11,168,8.045052292839903E-4,168
12,261,8.045052292839903E-4,261
13,254,8.045052292839903E-4,254
14,97,8.045052292839903E-4,97
15,12,8.045052292839903E-4,12
16,53,4.0257648953301127E-4,53
17,35,8.045052292839903E-4,35
18,13,4.0257648953301127E-4,13
19,9,8.045052292839903E-4,9
20,6,4.0257648953301127E-4,6
21,5,2.0136931131695528E-4,5
22,546,8.045052292839903E-4,546
23,274,8.045052292839903E-4,274
24,136,8.045052292839903E-4,136
25,4,8.045052292839903E-4,4
26,4,8.045052292839903E-4,4
27,5,2.0136931131695528E-4,5
28,5,2.6845637583892615E-4,5
29,346,0.999195494770716,346
30,647,8.045052292839903E-4,647
31,68,8.045052292839903E-4,68
32,363,8.045052292839903E-4,363
33,126,8.045052292839903E-4,126
34,7,4.0257648953301127E-4,7
35,7,4.0257648953301127E-4,7
36,30,8.045052292839903E-4,30
37,94,8.045052292839903E-4,94
38,154,8.045052292839903E-4,154
39,75,4.0257648953301127E-4,75
40,40,8.045052292839903E-4,40
41,84,8.045052292839903E-4,84
42,375,0.999195494770716,375
43,207,8.045052292839903E-4,207
44,49,8.045052292839903E-4,49
45,36,4.0257648953301127E-4,36
46,144,8.045052292839903E-4,144
47,188,8.045052292839903E-4,188
48,152,8.045052292839903E-4,152
49,58,8.045052292839903E-4,58
50,98,8.045052292839903E-4,98
51,363,0.999195494770716,363
52,44,8.045052292839903E-4,44
53,358,8.045052292839903E-4,358
54,82,8.045052292839903E-4,82
55,10,4.0257648953301127E-4,10
56,397,8.045052292839903E-4,397
57,101,8.045052292839903E-4,101
58,76,8.045052292839903E-4,76
59,10,4.0257648953301127E-4,10
60,12,4.0257648953301127E-4,12
61,12,2.6845637583892615E-4,12
62,160,8.045052292839903E-4,160
63,65,2.6845637583892615E-4,65
64,30,8.045052292839903E-4,30
65,18,8.045052292839903E-4,18
66,7,8.045052292839903E-4,7
67,4,8.045052292839903E-4,4
68,27,8.045052292839903E-4,27
69,52,4.0257648953301127E-4,52
70,70,2.6845637583892615E-4,70
71,81,8.045052292839903E-4,81
72,119,8.045052292839903E-4,119
73,47,4.0257648953301127E-4,47
74,9,4.0257648953301127E-4,9
75,334,8.045052292839903E-4,334
76,45,8.045052292839903E-4,45
77,54,8.045052292839903E-4,54
78,51,8.045052292839903E-4,51
79,79,8.045052292839903E-4,79
80,26,8.045052292839903E-4,26
81,27,2.6845637583892615E-4,27
82,112,8.045052292839903E-4,112
83,195,8.045052292839903E-4,195
84,111,8.045052292839903E-4,111
85,95,8.045052292839903E-4,95
86,10,2.6845637583892615E-4,10
87,209,8.045052292839903E-4,209
88,183,8.045052292839903E-4,183
89,30,2.0136931131695528E-4,30
90,68,8.045052292839903E-4,68
91,312,8.045052292839903E-4,312
92,7,4.0257648953301127E-4,7
93,101,8.045052292839903E-4,101
94,80,4.0257648953301127E-4,80
95,23,8.045052292839903E-4,23
96,48,4.0257648953301127E-4,48
97,40,8.045052292839903E-4,40
98,48,8.045052292839903E-4,48
99,34,8.045052292839903E-4,34
100,80,4.0257648953301127E-4,80
101,68,8.045052292839903E-4,68
102,27,2.6845637583892615E-4,27
103,165,8.045052292839903E-4,165
104,28,8.045052292839903E-4,28
105,19,8.045052292839903E-4,19
106,161,2.6845637583892615E-4,161
107,20,8.045052292839903E-4,20
108,194,8.045052292839903E-4,194
109,38,2.6845637583892615E-4,38
110,212,8.045052292839903E-4,212
111,45,4.0257648953301127E-4,45
112,107,8.045052292839903E-4,107
113,11,4.0257648953301127E-4,11
114,22,8.045052292839903E-4,22
115,126,8.045052292839903E-4,126
116,191,8.045052292839903E-4,191
117,198,8.045052292839903E-4,198
118,65,8.045052292839903E-4,65
119,268,8.045052292839903E-4,268
120,44,4.0257648953301127E-4,44
121,139,8.045052292839903E-4,139
122,6,8.045052292839903E-4,6
123,30,2.0136931131695528E-4,30
124,111,8.045052292839903E-4,111
125,5,8.045052292839903E-4,5
126,23,8.045052292839903E-4,23
127,11,8.045052292839903E-4,11
128,68,8.045052292839903E-4,68
129,54,8.045052292839903E-4,54
130,18,8.045052292839903E-4,18
131,91,8.045052292839903E-4,91
132,75,2.6845637583892615E-4,75
133,5,8.045052292839903E-4,5
134,26,8.045052292839903E-4,26
135,30,8.045052292839903E-4,30
136,32,8.045052292839903E-4,32
137,52,8.045052292839903E-4,52
138,31,8.045052292839903E-4,31
139,36,8.045052292839903E-4,36
140,441,8.045052292839903E-4,441
141,19,4.0257648953301127E-4,19
142,193,8.045052292839903E-4,193
143,11,4.0257648953301127E-4,11
144,12,8.045052292839903E-4,12
145,31,8.045052292839903E-4,31
146,50,8.045052292839903E-4,50
147,33,8.045052292839903E-4,33
148,54,8.045052292839903E-4,54
149,55,8.045052292839903E-4,55
150,48,8.045052292839903E-4,48
151,66,8.045052292839903E-4,66
152,30,4.0257648953301127E-4,30
153,50,8.045052292839903E-4,50
154,53,8.045052292839903E-4,53
155,89,8.045052292839903E-4,89
156,69,8.045052292839903E-4,69
157,10,8.045052292839903E-4,10
158,7,8.045052292839903E-4,7
159,7,8.045052292839903E-4,7
160,62,8.045052292839903E-4,62
161,30,2.6845637583892615E-4,30
162,49,8.045052292839903E-4,49
163,107,8.045052292839903E-4,107
164,62,8.045052292839903E-4,62
165,47,8.045052292839903E-4,47
166,49,8.045052292839903E-4,49
167,56,8.045052292839903E-4,56
168,63,8.045052292839903E-4,63
169,86,8.045052292839903E-4,86
170,139,8.045052292839903E-4,139
171,85,8.045052292839903E-4,85
172,37,8.045052292839903E-4,37
173,66,8.045052292839903E-4,66
174,56,8.045052292839903E-4,56
175,9,8.045052292839903E-4,9
176,78,8.045052292839903E-4,78
177,15,4.0257648953301127E-4,15
178,50,4.0257648953301127E-4,50
179,68,2.6845637583892615E-4,68
180,49,8.045052292839903E-4,49
181,9,8.045052292839903E-4,9
182,46,4.0257648953301127E-4,46
183,8,4.0257648953301127E-4,8
184,367,8.045052292839903E-4,367
185,46,8.045052292839903E-4,46
186,29,8.045052292839903E-4,29
187,45,8.045052292839903E-4,45
188,31,4.0257648953301127E-4,31
189,77,8.045052292839903E-4,77
190,71,8.045052292839903E-4,71
191,8,1.1508804235239958E-4,8
192,7,5.035753852351697E-5,7
193,320,4.0257648953301127E-4,320
194,1066,8.045052292839903E-4,1066
195,5,2.6858616244091105E-5,5
196,16,1.6110842597067825E-4,16
197,36,1.6110842597067825E-4,36
198,14,1.6110842597067825E-4,14
199,144,0.999195494770716,144
200,162,8.045052292839903E-4,162
201,244,0.999195494770716,244
202,248,8.045052292839903E-4,248
203,97,8.045052292839903E-4,97
204,12,8.045052292839903E-4,12
205,53,1.6110842597067825E-4,53
206,35,1.6110842597067825E-4,35
207,13,1.6110842597067825E-4,13
208,8,1.0070493454179256E-4,8
209,6,2.0136931131695528E-4,6
210,5,2.6858616244091105E-5,5
211,462,8.045052292839903E-4,462
212,266,0.999195494770716,266
213,135,0.999195494770716,135
214,4,4.2407022602943045E-5,4
215,4,4.2407022602943045E-5,4
216,5,2.6858616244091105E-5,5
217,46,8.045052292839903E-4,46
218,29,2.0136931131695528E-4,29
219,5,2.6858616244091105E-5,5
220,250,8.045052292839903E-4,250
221,648,1.6110842597067825E-4,648
222,186,8.045052292839903E-4,186
223,422,2.0136931131695528E-4,422
224,7,4.739561116640599E-5,7
225,7,4.739561116640599E-5,7
226,32,1.1508804235239958E-4,32
227,76,1.6110842597067825E-4,76
228,154,8.045052292839903E-4,154
229,42,8.045052292839903E-4,42
230,363,1.6110842597067825E-4,363
231,198,2.0136931131695528E-4,198
232,47,1.0070493454179256E-4,47
233,36,1.0070493454179256E-4,36
234,138,8.045052292839903E-4,138
235,185,8.045052292839903E-4,185
236,159,8.045052292839903E-4,159
