InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.0022649728665136725,NO,18
1,0.002459988108990728,NO,44
2,0.002514797896959471,NO,34
3,0.0013058774600495768,NO,19
4,0.00130946858282215,NO,8
5,0.00130946858282215,NO,7
6,0.9864101291718976,NO,402
7,1.0,NO,1169
8,0.0013127788530654728,NO,5
9,0.0013058774600495768,NO,16
10,0.0013071698840953277,NO,11
11,0.0025299905263443346,NO,143
12,0.0013127788530654728,NO,4
13,0.006392596870639264,NO,141
14,0.0012971912188908007,NO,16
15,0.0024989615017541613,NO,40
16,0.0013058774600495768,NO,16
17,0.005920521924114018,NO,173
18,0.002920614621278945,NO,168
19,0.010768048667024533,NO,261
20,0.009529710790753994,NO,275
21,0.00146190804650843,NO,97
22,0.001295458135741458,NO,12
23,0.0013310823594836253,NO,53
24,0.001299001902779129,NO,35
25,0.0012941772763212095,NO,18
26,0.001295458135741458,NO,13
27,0.001297736265758538,NO,9
28,0.0013226313705008757,NO,50
29,0.0013127788530654728,NO,6
30,0.0013127788530654728,NO,5
31,0.9999999999828947,NO,713
32,0.041063745472348236,NO,273
33,0.0023462780269040326,NO,140
34,0.0013127788530654728,NO,4
35,0.0013127788530654728,NO,4
36,0.0013127788530654728,NO,5
37,0.0029840997035852253,NO,120
38,0.0013127788530654728,NO,5
39,0.08414565394008833,NO,346
40,0.9988734454819557,NO,652
41,0.001432571714854497,NO,68
42,0.06572709968908162,NO,363
43,0.0020105261821406466,NO,126
44,0.0013007584858795763,NO,7
45,0.0013007584858795763,NO,7
46,0.0014404582607728423,NO,31
47,0.0015000820259795408,NO,94
48,0.002872023291858506,NO,154
49,0.0014177227956547272,NO,75
50,0.0014953234639795243,NO,40
51,0.0014467745189040808,NO,84
52,0.9999883174779607,NO,582
53,0.0064974210813854814,NO,213
54,0.001629507542920667,NO,49
55,0.0013016306472368973,NO,36
56,0.004558638199742143,NO,144
57,0.003911951839258988,NO,193
58,0.002278795421369926,NO,152
59,0.0014441917626854717,NO,59
60,0.0016867797949367657,NO,98
61,0.768023335313017,NO,363
62,0.0013184466797857648,NO,44
63,0.014149627425357225,NO,360
64,0.0015536445507885177,NO,82
65,0.00130946858282215,NO,10
66,0.9815363352339372,NO,409
67,0.0029049842511043042,NO,104
68,0.0025195127145900926,NO,78
69,0.00130946858282215,NO,10
70,0.0013071698840953277,NO,12
71,0.0013071698840953277,NO,12
72,0.39243723864584534,NO,215
73,0.0013053452034792418,NO,40
74,0.0012993191581072447,NO,30
75,0.0013732883262424728,NO,75
76,0.0012963002778215377,NO,30
77,0.0013071698840953277,NO,11
78,0.0013127788530654728,NO,4
79,0.001294597863322124,NO,27
80,0.0013071698840953277,NO,15
81,0.0013454238965307209,NO,52
82,0.0013605815340619351,NO,70
83,0.0014099551894674973,NO,81
84,0.0015667912749806894,NO,119
85,0.0013534131995425352,NO,55
86,0.0012984750573600762,NO,14
87,0.9938948884621519,NO,508
88,0.0014467745189040808,NO,82
89,0.0013127788530654728,NO,5
90,0.0013100758089922273,NO,45
91,0.0013226313705008757,NO,54
92,0.0013310823594836253,NO,51
93,0.0025548017400457506,NO,88
94,0.0013055065270184847,NO,26
95,0.001294597863322124,NO,27
96,0.0035385214813279725,NO,124
97,0.597195258985483,NO,335
98,0.001567443998036121,NO,111
