InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.001948266821323184,NO,18
1,0.001974546985430005,NO,44
2,0.0019638644646622775,NO,34
3,0.0017511881653012598,NO,19
4,0.001756001725595185,NO,8
5,0.001756001725595185,NO,7
6,0.9301738199874601,NO,402
7,1.0,NO,1169
8,0.0017604388191912149,NO,5
9,0.0017511881653012598,NO,16
10,0.001752920538808545,NO,11
11,0.003391312390156908,NO,143
12,0.0017604388191912149,NO,4
13,0.005506401542272437,NO,141
14,0.001739545032088285,NO,16
15,0.001955916214905493,NO,40
16,0.0017511881653012598,NO,16
17,0.005079909604604711,NO,173
18,0.003914400507169201,NO,168
19,0.014393503301171742,NO,261
20,0.01274360505260298,NO,275
21,0.0019603215177382886,NO,97
22,0.0017372219801033474,NO,12
23,0.0017849726988392015,NO,53
24,0.0017419720983908378,NO,35
25,0.0017355050941697029,NO,18
26,0.0017372219801033474,NO,13
27,0.0017402756209372178,NO,9
28,0.0017736450961182346,NO,50
29,0.0017604388191912149,NO,6
30,0.0017604388191912149,NO,5
31,0.9999999999472883,NO,713
32,0.03049938473180847,NO,273
33,0.00314525315959772,NO,140
34,0.0017604388191912149,NO,4
35,0.0017604388191912149,NO,4
36,0.0017604388191912149,NO,5
37,0.0025296373691465575,NO,120
38,0.0017604388191912149,NO,5
39,0.10973578525826487,NO,346
40,0.9991600513667677,NO,652
41,0.001921002688465394,NO,68
42,0.08624330094140545,NO,363
43,0.002695477064718717,NO,126
44,0.0017443266443638943,NO,7
45,0.0017443266443638943,NO,7
46,0.0019315729270072322,NO,31
47,0.002011484069425726,NO,94
48,0.003849339031246494,NO,154
49,0.00190110071387861,NO,75
50,0.002005106494962155,NO,40
51,0.001940038487477934,NO,84
52,0.9999912920922188,NO,582
53,0.008697656006833499,NO,213
54,0.0021849362714631876,NO,49
55,0.0017454956993137776,NO,36
56,0.006106374392994342,NO,144
57,0.005241282925861994,NO,193
58,0.0030548611515896114,NO,152
59,0.0019365768729232746,NO,59
60,0.0022616859362223902,NO,98
61,0.8162356151506934,NO,363
62,0.0017680359634423494,NO,44
63,0.018891870236865827,NO,360
64,0.002083268820464983,NO,82
65,0.001756001725595185,NO,10
66,0.97863452434056,NO,409
67,0.0024875465048975454,NO,104
68,0.002157613519809698,NO,78
69,0.001756001725595185,NO,10
70,0.001752920538808545,NO,12
71,0.001752920538808545,NO,12
72,0.35710204554126534,NO,215
73,0.0017504747247250423,NO,40
74,0.00174239735161239,NO,30
75,0.0018415440842198746,NO,75
76,0.0017383508009719006,NO,30
77,0.001752920538808545,NO,11
78,0.0017604388191912149,NO,4
79,0.0017360688563644526,NO,27
80,0.001752920538808545,NO,15
81,0.0018041957708505262,NO,52
82,0.001824512520860536,NO,70
83,0.0018906897275547743,NO,81
84,0.0021008877215918475,NO,119
85,0.001814904370326958,NO,55
86,0.0017412659076466188,NO,14
87,0.9928797840039926,NO,508
88,0.001940038487477934,NO,82
89,0.0017604388191912149,NO,5
90,0.0017568156536551733,NO,45
91,0.0017736450961182346,NO,54
92,0.0017849726988392015,NO,51
93,0.002192591141155589,NO,88
94,0.0017506909639972356,NO,26
95,0.0017360688563644526,NO,27
96,0.0025225447464106462,NO,124
97,0.32488709708300856,NO,335
98,0.0021017624800964366,NO,111
99,0.001943951944988896,NO,95
100,0.001756001725595185,NO,10
101,0.11442694563895757,NO,385
102,0.004249026544709282,NO,182
103,0.0017383508009719006,NO,30
104,0.0018559377475738928,NO,68
105,0.08525949015013981,NO,324
106,0.0017443266443638943,NO,7
107,0.0020789428468107516,NO,101
108,0.0020043729439834733,NO,80
109,0.0017758026588715423,NO,47
110,0.0019510614239783585,NO,63
111,0.0017469410903219603,NO,40
112,0.0017609711835233572,NO,48
113,0.001746027063980116,NO,34
114,0.0022911294027217065,NO,112
115,0.0018726920972078048,NO,72
116,0.0017401101043305661,NO,27
117,0.002699901796420803,NO,165
118,0.0017401101043305661,NO,28
119,0.001739545032088285,NO,19
120,0.0026049963411352304,NO,161
121,0.0017391600593673242,NO,20
122,0.0033375061045884747,NO,194
123,0.0017504747247250423,NO,38
124,0.004369802700660768,NO,212
125,0.0017532692414777302,NO,45
126,0.0021411357356097885,NO,107
127,0.001752920538808545,NO,11
128,0.0017351210139594775,NO,22
129,0.002414042556117353,NO,126
130,0.0040611035167565585,NO,191
131,0.0035105985886630066,NO,198
132,0.0018059238386869364,NO,65
133,0.010094905440197584,NO,265
134,0.0017680359634423494,NO,44
135,0.0029925795977759594,NO,139
136,0.0017383508009719006,NO,29
137,0.0018407450101410583,NO,66
138,0.0017487342888553913,NO,6
139,0.0017383508009719006,NO,30
140,0.002361160836915512,NO,115
141,0.0017604388191912149,NO,5
142,0.0017391600593673242,NO,23
143,0.0017391600593673242,NO,20
144,0.0020953508623342,NO,78
145,0.0017849726988392015,NO,54
146,0.0017360688563644526,NO,27
147,0.0019191841235679716,NO,91
148,0.0021001591650445695,NO,94
149,0.0018409837046721312,NO,75
150,0.0017604388191912149,NO,5
151,0.001739580537221916,NO,26
152,0.0017383508009719006,NO,30
153,0.00174239735161239,NO,32
154,0.001780571151429855,NO,57
155,0.00174239735161239,NO,31
156,0.0017469410903219603,NO,41
157,0.0648424979129917,NO,441
158,0.001739545032088285,NO,19
159,0.0035835390772524663,NO,193
160,0.0017412659076466188,NO,11
161,0.001752920538808545,NO,12
162,0.0017383508009719006,NO,31
163,0.0018361643970742157,NO,69
164,0.001746027063980116,NO,33
165,0.0017700647712710989,NO,54
166,0.0017849726988392015,NO,54
167,0.0017609711835233572,NO,48
168,0.0018095765644845208,NO,66
169,0.00174239735161239,NO,30
170,0.0017849726988392015,NO,50
171,0.0018041957708505262,NO,52
172,0.002211961726714993,NO,117
173,0.054139575707179304,NO,71
174,0.02303648952990629,NO,15
175,0.001973632382457382,NO,9
176,0.001973632382457382,NO,9
177,0.04081389296686337,NO,268
178,0.0017609711835233572,NO,48
179,0.0017419720983908378,NO,36
180,0.0058676960524593575,NO,197
181,0.0018076115095765856,NO,59
182,0.0017401101043305661,NO,27
183,0.0017925148442762995,NO,62
184,0.0018059238386869364,NO,64
185,0.00174239735161239,NO,30
186,0.0017609711835233572,NO,47
187,0.0021000050076232213,NO,107
188,0.0019603215177382886,NO,95
189,0.0017758026588715423,NO,47
190,0.0017645331472081478,NO,49
191,0.001780571151429855,NO,56
192,0.0018211332292933852,NO,64
193,0.0019121538232664732,NO,86
194,0.002385140301073448,NO,139
195,0.0019000206535590657,NO,85
196,0.0019327439068125836,NO,85
197,0.0018059238386869364,NO,65
198,0.001780571151429855,NO,56
199,0.0017443266443638943,NO,9
200,0.0018559377475738928,NO,69
