InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,50,7.118451025056947E-5,YES
1,79,4.2713138561421494E-5,YES
2,67,2.1349274124679763E-4,NO
3,45,0.5,YES
4,28,1.334863977360707E-5,NO
5,28,1.334863977360707E-5,NO
6,459,6.101653548111538E-5,YES
7,1472,4.268032437046522E-4,YES
8,25,1.5820531886282018E-5,NO
9,39,2.6696566821506757E-5,NO
10,47,0.5,NO
11,184,1.4234875444839857E-4,NO
12,30,5.3390282968499735E-5,NO
13,220,4.268032437046522E-4,YES
14,50,4.2713138561421494E-5,NO
15,82,2.1349274124679763E-4,NO
16,41,1.4234875444839857E-4,NO
17,245,1.0676916506512919E-4,YES
18,227,1.0676916506512919E-4,NO
19,363,1.4234875444839857E-4,NO
20,407,2.1349274124679763E-4,NO
21,145,7.118451025056947E-5,NO
22,49,8.541898009737763E-5,NO
23,85,4.2713138561421494E-5,NO
24,64,4.2713138561421494E-5,NO
25,42,4.7458592378150065E-5,NO
26,36,4.2713138561421494E-5,NO
27,37,1.0676916506512919E-4,NO
28,83,2.1349274124679763E-4,NO
29,32,7.118451025056947E-5,NO
30,26,2.6696566821506757E-5,NO
31,895,4.268032437046522E-4,YES
32,376,4.268032437046522E-4,YES
33,213,4.268032437046522E-4,YES
34,24,1.9415967691829764E-5,NO
35,24,1.9415967691829764E-5,NO
36,27,2.0340499969489253E-5,NO
37,260,4.268032437046522E-4,YES
38,30,5.3390282968499735E-5,NO
39,428,1.0676916506512919E-4,NO
40,979,1.0676916506512919E-4,NO
41,123,1.0676916506512919E-4,NO
42,562,1.0676916506512919E-4,NO
43,205,1.0676916506512919E-4,NO
44,37,3.285690816494168E-5,NO
45,35,1.7798027978499984E-5,NO
46,283,7.118451025056947E-5,NO
47,316,1.0676916506512919E-4,NO
48,204,1.0676916506512919E-4,NO
49,133,1.0676916506512919E-4,NO
50,285,1.0676916506512919E-4,NO
51,336,1.0676916506512919E-4,NO
52,701,4.268032437046522E-4,NO
53,301,1.4234875444839857E-4,NO
54,76,1.0676916506512919E-4,NO
55,69,3.285690816494168E-5,NO
56,266,1.0676916506512919E-4,NO
57,253,1.0676916506512919E-4,NO
58,217,1.0676916506512919E-4,NO
59,100,4.268032437046522E-4,NO
60,191,4.2713138561421494E-5,NO
61,476,1.4234875444839857E-4,NO
62,95,4.2713138561421494E-5,NO
63,551,0.5,NO
64,136,4.2713138561421494E-5,NO
65,33,4.7458592378150065E-5,NO
66,474,0.25005338458253257,YES
67,140,1.4234875444839857E-4,YES
68,111,2.1349274124679763E-4,YES
69,34,4.2713138561421494E-5,NO
70,39,2.6696566821506757E-5,NO
71,36,2.373042240151875E-5,NO
72,271,4.268032437046522E-4,YES
73,75,2.1349274124679763E-4,NO
74,57,1.0676916506512919E-4,NO
75,124,4.268032437046522E-4,NO
76,59,2.1349274124679763E-4,NO
77,32,7.118451025056947E-5,NO
78,25,1.5820531886282018E-5,NO
79,53,4.2713138561421494E-5,NO
80,53,4.268032437046522E-4,NO
81,88,1.0676916506512919E-4,YES
82,107,6.101653548111538E-5,NO
83,133,0.9997865072587532,NO
84,169,7.118451025056947E-5,NO
85,94,2.1349274124679763E-4,NO
86,35,1.7798027978499984E-5,NO
87,685,4.268032437046522E-4,NO
88,162,2.1349274124679763E-4,NO
89,39,2.6696566821506757E-5,NO
90,79,4.7458592378150065E-5,NO
91,85,4.2713138561421494E-5,NO
92,110,1.0676916506512919E-4,NO
93,111,7.118451025056947E-5,NO
94,53,1.0676916506512919E-4,NO
95,52,4.2713138561421494E-5,NO
96,159,0.5,NO
97,524,4.268032437046522E-4,YES
98,183,7.118451025056947E-5,NO
99,215,1.0676916506512919E-4,NO
100,76,7.118451025056947E-5,NO
101,563,1.0676916506512919E-4,YES
102,257,2.1349274124679763E-4,NO
103,55,2.2481508958881324E-5,NO
104,102,8.541898009737763E-5,NO
105,403,2.1349274124679763E-4,NO
106,35,1.7798027978499984E-5,NO
107,145,2.1349274124679763E-4,YES
108,119,1.0676916506512919E-4,NO
109,108,2.1349274124679763E-4,NO
110,91,2.1349274124679763E-4,YES
111,69,1.0676916506512919E-4,NO
112,80,0.3333807829181495,NO
113,63,1.0676916506512919E-4,NO
114,160,2.1349274124679763E-4,YES
115,102,8.541898009737763E-5,YES
116,54,1.6428993888414277E-5,NO
117,267,7.118451025056947E-5,NO
118,55,4.2713138561421494E-5,NO
119,46,7.118451025056947E-5,NO
120,226,7.118451025056947E-5,NO
121,54,1.6428993888414277E-5,NO
122,270,1.0676916506512919E-4,NO
123,74,4.2713138561421494E-5,NO
124,359,7.118451025056947E-5,NO
125,78,4.2713138561421494E-5,NO
126,180,1.0676916506512919E-4,NO
127,57,7.118451025056947E-5,NO
128,50,7.118451025056947E-5,NO
129,243,7.118451025056947E-5,NO
130,254,1.0676916506512919E-4,NO
131,306,7.118451025056947E-5,NO
132,139,7.118451025056947E-5,NO
133,372,0.9995731967562954,NO
134,75,8.541898009737763E-5,NO
135,222,7.118451025056947E-5,NO
136,61,1.4234875444839857E-4,NO
137,98,1.4234875444839857E-4,NO
138,28,3.05101293629485E-5,NO
139,55,2.2481508958881324E-5,NO
140,194,2.1349274124679763E-4,NO
141,28,1.334863977360707E-5,NO
142,50,7.118451025056947E-5,NO
143,55,4.2713138561421494E-5,NO
144,124,2.1349274124679763E-4,NO
145,87,1.0676916506512919E-4,NO
146,65,2.1349274124679763E-4,NO
147,140,1.0676916506512919E-4,NO
148,134,2.1349274124679763E-4,NO
149,117,0.14290072609677223,NO
150,28,1.334863977360707E-5,NO
151,57,1.0676916506512919E-4,NO
152,60,6.101653548111538E-5,NO
153,62,7.118451025056947E-5,NO
154,89,2.1349274124679763E-4,NO
155,60,7.118451025056947E-5,NO
156,68,2.1349274124679763E-4,NO
157,522,0.3333807829181495,NO
158,43,8.541898009737763E-5,NO
159,247,8.541898009737763E-5,NO
160,35,1.7798027978499984E-5,NO
161,42,7.118451025056947E-5,NO
162,57,5.3390282968499735E-5,NO
163,125,2.1349274124679763E-4,NO
164,61,7.118451025056947E-5,NO
165,92,1.4234875444839857E-4,NO
166,92,7.118451025056947E-5,NO
167,80,7.118451025056947E-5,NO
168,101,7.118451025056947E-5,NO
169,59,3.8830427523007026E-5,NO
170,84,7.118451025056947E-5,NO
171,81,7.118451025056947E-5,NO
172,173,0.9995731967562954,NO
173,151,1.0676916506512919E-4,NO
174,78,2.1349274124679763E-4,NO
175,72,8.541898009737763E-5,NO
176,73,8.541898009737763E-5,NO
177,324,1.4234875444839857E-4,YES
178,81,1.0676916506512919E-4,NO
179,66,4.268032437046522E-4,NO
180,239,2.1349274124679763E-4,YES
181,91,7.118451025056947E-5,NO
182,57,1.4234875444839857E-4,NO
183,85,0.11114802334962745,NO
184,94,1.4234875444839857E-4,NO
185,54,1.6428993888414277E-5,NO
186,75,1.0676916506512919E-4,NO
187,137,8.541898009737763E-5,NO
188,133,4.268032437046522E-4,NO
189,79,7.118451025056947E-5,NO
190,76,4.2713138561421494E-5,NO
191,81,1.0676916506512919E-4,NO
192,99,1.0676916506512919E-4,NO
193,115,1.0676916506512919E-4,NO
194,180,1.0676916506512919E-4,NO
195,118,1.0676916506512919E-4,NO
196,132,0.25005338458253257,NO
197,94,0.5,NO
198,88,1.0676916506512919E-4,NO
199,51,4.2713138561421494E-5,NO
200,111,2.1349274124679763E-4,NO
