InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,40,0.6249877159725973,YES
1,28,7.487021777258885E-5,NO
2,28,7.487021777258885E-5,NO
3,449,0.0015675799710719615,YES
4,1352,0.9998427984360512,NO
5,25,8.274998900976708E-5,NO
6,39,2.2454340686268176E-4,NO
7,50,3.1430430963937204E-4,NO
8,76,3.1430430963937204E-4,NO
9,40,0.0015675799710719615,NO
10,245,0.0015675799710719615,NO
11,227,0.0015675799710719615,NO
12,363,0.0015675799710719615,NO
13,375,0.9998427984360512,YES
14,145,0.0015675799710719615,NO
15,49,0.0015675799710719615,NO
16,85,2.619477017966683E-4,NO
17,64,3.1430430963937204E-4,NO
18,36,2.2454340686268176E-4,NO
19,37,0.0015675799710719615,NO
20,32,0.0015675799710719615,NO
21,26,1.0481202704219253E-4,NO
22,660,0.9998427984360512,YES
23,398,0.0015675799710719615,NO
24,206,0.0015675799710719615,NO
25,24,0.0015675799710719615,NO
26,24,0.0015675799710719615,NO
27,27,1.1229691896410525E-4,NO
28,30,0.7691656514323505,NO
29,428,0.9998427984360512,NO
30,972,0.0015675799710719615,NO
31,123,0.0015675799710719615,NO
32,562,0.0015675799710719615,NO
33,205,2.2454340686268176E-4,NO
34,37,1.5720156394871714E-4,NO
35,35,1.4291459748033103E-4,NO
36,276,0.0015675799710719615,NO
37,316,0.0015675799710719615,NO
38,204,0.0015675799710719615,NO
39,133,0.0015675799710719615,NO
40,285,0.0015675799710719615,NO
41,336,7.850205680553439E-4,NO
42,464,0.9998427984360512,NO
43,294,0.9998427984360512,NO
44,76,0.0015675799710719615,NO
45,69,1.746623027903165E-4,NO
46,266,0.0015675799710719615,NO
47,247,0.0015675799710719615,NO
48,217,0.0015675799710719615,NO
49,99,3.1430430963937204E-4,NO
50,191,3.1430430963937204E-4,NO
51,476,0.0015675799710719615,NO
52,95,3.1430430963937204E-4,NO
53,549,3.1430430963937204E-4,YES
54,136,0.0015675799710719615,NO
55,33,3.1430430963937204E-4,NO
56,478,0.9998427984360512,YES
57,140,5.236210809158202E-4,NO
58,111,0.0015675799710719615,NO
59,34,2.2454340686268176E-4,NO
60,39,2.2454340686268176E-4,NO
61,36,8.734640751983611E-5,NO
62,202,0.0015675799710719615,YES
63,106,2.619477017966683E-4,NO
64,57,0.0015675799710719615,NO
65,43,0.0015675799710719615,NO
66,27,0.0015675799710719615,NO
67,25,8.274998900976708E-5,NO
68,53,3.1430430963937204E-4,NO
69,88,1.5720156394871714E-4,YES
70,107,2.619477017966683E-4,NO
71,132,0.0015675799710719615,NO
72,169,7.850205680553439E-4,NO
73,80,7.850205680553439E-4,NO
74,29,1.4291459748033103E-4,NO
75,430,0.0015675799710719615,NO
76,79,3.1430430963937204E-4,NO
77,85,3.1430430963937204E-4,NO
78,110,0.0015675799710719615,NO
79,111,3.1430430963937204E-4,NO
80,53,7.850205680553439E-4,NO
81,52,2.2454340686268176E-4,NO
82,155,0.0015675799710719615,NO
83,270,0.0015675799710719615,NO
84,183,0.0015675799710719615,NO
85,215,0.0015675799710719615,NO
86,76,0.0015675799710719615,NO
87,285,0.9998427984360512,YES
88,258,0.0015675799710719615,NO
89,55,1.310081681869073E-4,NO
90,102,3.928186547511675E-4,NO
91,390,0.9998427984360512,NO
92,35,1.4291459748033103E-4,NO
93,145,0.0015675799710719615,YES
94,119,0.0015675799710719615,NO
95,71,3.1430430963937204E-4,NO
96,75,1.9648651094248892E-4,YES
97,69,0.0015675799710719615,NO
98,80,0.0015675799710719615,YES
99,63,0.0015675799710719615,NO
100,120,0.0015675799710719615,YES
101,98,0.0015675799710719615,YES
102,54,1.0481202704219253E-4,NO
103,267,0.0015675799710719615,NO
104,55,7.850205680553439E-4,NO
105,46,3.1430430963937204E-4,NO
106,226,2.619477017966683E-4,NO
107,54,1.0481202704219253E-4,NO
108,270,0.0015675799710719615,NO
109,74,2.2454340686268176E-4,NO
110,359,0.0015675799710719615,NO
111,78,2.2454340686268176E-4,NO
112,180,0.0015675799710719615,NO
113,57,3.1430430963937204E-4,NO
114,50,0.0015675799710719615,NO
115,243,0.0015675799710719615,NO
116,254,0.0015675799710719615,NO
117,306,0.0015675799710719615,NO
118,139,0.0015675799710719615,NO
119,375,0.9998427984360512,NO
120,75,2.619477017966683E-4,NO
121,222,7.850205680553439E-4,NO
122,28,1.4291459748033103E-4,NO
123,55,1.310081681869073E-4,NO
124,187,0.0015675799710719615,NO
125,28,0.0015675799710719615,NO
126,50,0.0015675799710719615,NO
127,41,0.0015675799710719615,NO
128,113,0.0015675799710719615,NO
129,87,0.0015675799710719615,NO
130,51,0.0015675799710719615,NO
131,144,0.0015675799710719615,NO
132,117,3.1430430963937204E-4,NO
133,28,0.0015675799710719615,NO
134,57,0.0015675799710719615,NO
135,60,7.850205680553439E-4,NO
136,62,0.0015675799710719615,NO
137,83,0.0015675799710719615,NO
138,60,0.0015675799710719615,NO
139,63,0.0015675799710719615,NO
140,522,0.0015675799710719615,NO
141,43,0.0015675799710719615,NO
142,247,0.0015675799710719615,NO
143,35,1.4291459748033103E-4,NO
144,42,0.0015675799710719615,NO
145,57,3.928186547511675E-4,NO
146,91,0.0015675799710719615,NO
147,61,0.0015675799710719615,NO
148,92,0.0015675799710719615,NO
149,93,0.0015675799710719615,NO
150,80,0.0015675799710719615,NO
151,101,3.1430430963937204E-4,NO
152,59,1.746623027903165E-4,NO
153,84,0.0015675799710719615,NO
154,82,0.0015675799710719615,NO
155,132,0.0015675799710719615,NO
156,143,0.0015675799710719615,NO
157,78,0.0015675799710719615,NO
158,66,0.0015675799710719615,NO
159,66,0.0015675799710719615,NO
160,85,0.0015675799710719615,YES
161,54,1.0481202704219253E-4,NO
162,77,0.0015675799710719615,NO
163,137,0.0015675799710719615,NO
164,99,0.0015675799710719615,NO
165,79,0.0015675799710719615,NO
166,76,3.1430430963937204E-4,NO
167,81,0.0015675799710719615,NO
168,98,0.0015675799710719615,NO
169,115,0.0015675799710719615,NO
170,180,0.0015675799710719615,NO
171,118,0.0015675799710719615,NO
172,64,0.9998427984360512,NO
173,95,0.0015675799710719615,NO
174,88,0.0015675799710719615,NO
175,51,3.1430430963937204E-4,NO
176,120,0.0015675799710719615,NO
177,40,0.6249877159725973,NO
178,86,1.5720156394871714E-4,NO
179,105,2.619477017966683E-4,NO
180,76,3.1430430963937204E-4,NO
181,51,3.1430430963937204E-4,NO
182,79,1.9648651094248892E-4,NO
183,28,1.4291459748033103E-4,NO
184,469,0.9676944868208445,NO
185,73,0.9090324356715983,NO
186,56,3.1430430963937204E-4,NO
187,77,0.8332896582221414,NO
188,60,1.746623027903165E-4,NO
189,117,0.0015675799710719615,NO
190,103,0.0015675799710719615,NO
191,28,7.487021777258885E-5,NO
192,28,7.487021777258885E-5,NO
193,449,0.0015675799710719615,NO
194,1344,0.9998427984360512,NO
195,25,8.274998900976708E-5,NO
196,50,3.1430430963937204E-4,NO
197,76,3.1430430963937204E-4,NO
198,38,2.2454340686268176E-4,NO
199,207,2.619477017966683E-4,NO
200,221,0.9089739789656979,NO
201,340,0.0015675799710719615,NO
202,370,0.0015675799710719615,NO
203,145,0.0015675799710719615,NO
204,49,0.0015675799710719615,NO
205,85,2.619477017966683E-4,NO
206,64,3.1430430963937204E-4,NO
207,36,2.2454340686268176E-4,NO
208,36,0.5263114342111047,NO
209,32,0.0015675799710719615,NO
210,26,1.0481202704219253E-4,NO
211,559,0.0015675799710719615,NO
212,381,0.0015675799710719615,NO
213,202,5.236210809158202E-4,NO
214,24,8.274998900976708E-5,NO
215,24,8.274998900976708E-5,NO
216,27,1.1229691896410525E-4,NO
217,73,0.9090324356715983,NO
218,56,3.1430430963937204E-4,NO
219,30,0.7691656514323505,NO
220,294,0.0015675799710719615,NO
221,983,3.1430430963937204E-4,NO
222,262,3.1430430963937204E-4,NO
223,626,3.1430430963937204E-4,NO
224,37,1.5720156394871714E-4,NO
225,35,1.4291459748033103E-4,NO
226,286,3.1430430963937204E-4,NO
227,232,2.619477017966683E-4,NO
228,203,2.619477017966683E-4,NO
229,286,3.1430430963937204E-4,NO
230,425,3.1430430963937204E-4,NO
231,249,3.1430430963937204E-4,NO
232,74,1.746623027903165E-4,NO
233,69,1.746623027903165E-4,NO
234,260,0.0015675799710719615,NO
235,237,0.0015675799710719615,NO
236,214,7.850205680553439E-4,NO
237,99,3.1430430963937204E-4,NO
238,191,3.1430430963937204E-4,NO
239,471,0.0015675799710719615,NO
240,95,3.1430430963937204E-4,NO
241,549,3.1430430963937204E-4,NO
242,136,3.1430430963937204E-4,NO
243,40,0.6249877159725973,NO
244,86,1.5720156394871714E-4,NO
245,105,2.619477017966683E-4,NO
246,79,3.1430430963937204E-4,NO
247,85,3.1430430963937204E-4,NO
248,72,0.0015675799710719615,NO
249,111,3.1430430963937204E-4,NO
250,53,7.850205680553439E-4,NO
251,52,2.2454340686268176E-4,NO
252,151,0.0015675799710719615,NO
253,264,0.0015675799710719615,NO
254,183,0.0015675799710719615,NO
255,195,2.619477017966683E-4,NO
256,76,0.0015675799710719615,NO
257,271,3.1430430963937204E-4,NO
258,248,3.1430430963937204E-4,NO
259,55,1.310081681869073E-4,NO
260,102,3.928186547511675E-4,NO
261,389,7.850205680553439E-4,NO
262,35,1.4291459748033103E-4,NO
263,144,0.0015675799710719615,NO
264,119,0.0015675799710719615,NO
265,71,3.1430430963937204E-4,NO
266,54,1.0481202704219253E-4,NO
267,267,0.0015675799710719615,NO
268,55,7.850205680553439E-4,NO
269,46,3.1430430963937204E-4,NO
270,226,2.619477017966683E-4,NO
271,54,1.0481202704219253E-4,NO
272,266,0.0015675799710719615,NO
273,74,2.2454340686268176E-4,NO
274,359,0.0015675799710719615,NO
275,78,2.2454340686268176E-4,NO
276,181,0.0015675799710719615,NO
277,57,3.1430430963937204E-4,NO
278,50,0.0015675799710719615,NO
279,243,0.0015675799710719615,NO
280,253,3.1430430963937204E-4,NO
281,306,0.0015675799710719615,NO
282,139,0.0015675799710719615,NO
283,375,0.9999213868599169,NO
284,75,2.619477017966683E-4,NO
285,222,7.850205680553439E-4,NO
286,28,1.4291459748033103E-4,NO
287,55,1.310081681869073E-4,NO
288,167,7.850205680553439E-4,NO
289,25,8.274998900976708E-5,NO
290,50,3.1430430963937204E-4,NO
291,41,0.0015675799710719615,NO
292,101,0.9998427984360512,NO
293,84,0.0015675799710719615,NO
294,51,0.0015675799710719615,NO
295,135,0.0015675799710719615,NO
296,117,3.1430430963937204E-4,NO
297,25,8.274998900976708E-5,NO
298,54,7.850205680553439E-4,NO
299,60,7.850205680553439E-4,NO
300,62,0.0015675799710719615,NO
301,83,0.0015675799710719615,NO
302,60,0.0015675799710719615,NO
303,63,0.0015675799710719615,NO
304,452,0.0015675799710719615,NO
305,43,0.0015675799710719615,NO
306,247,0.0015675799710719615,NO
307,35,1.4291459748033103E-4,NO
308,42,0.0015675799710719615,NO
309,57,3.928186547511675E-4,NO
310,156,0.8695146899512649,NO
311,61,7.850205680553439E-4,NO
312,91,0.0015675799710719615,NO
313,93,0.0015675799710719615,NO
314,80,0.0015675799710719615,NO
315,101,3.1430430963937204E-4,NO
316,59,1.746623027903165E-4,NO
317,84,0.0015675799710719615,NO
318,82,0.0015675799710719615,NO
319,132,0.0015675799710719615,NO
320,76,3.1430430963937204E-4,NO
321,33,3.1430430963937204E-4,NO
322,477,0.9676944868208445,NO
323,140,5.236210809158202E-4,NO
324,109,0.7691982063936366,NO
325,77,0.8332896582221414,NO
326,60,1.746623027903165E-4,NO
327,34,2.2454340686268176E-4,NO
328,39,2.2454340686268176E-4,NO
329,36,8.734640751983611E-5,NO
330,79,1.9648651094248892E-4,NO
331,28,1.4291459748033103E-4,NO
332,385,0.0015675799710719615,NO
333,194,3.928186547511675E-4,NO
334,106,2.619477017966683E-4,NO
335,55,7.850205680553439E-4,NO
336,43,2.619477017966683E-4,NO
337,27,1.1229691896410525E-4,NO
338,25,8.274998900976708E-5,NO
339,53,3.1430430963937204E-4,NO
340,117,0.0015675799710719615,NO
341,103,0.0015675799710719615,NO
342,85,3.1430430963937204E-4,NO
343,54,1.0481202704219253E-4,NO
344,79,1.9648651094248892E-4,NO
345,137,0.0015675799710719615,NO
346,99,0.0015675799710719615,NO
347,79,2.619477017966683E-4,NO
348,78,0.0015675799710719615,NO
349,102,3.928186547511675E-4,NO
350,115,0.0015675799710719615,NO
351,178,0.0015675799710719615,NO
352,118,3.1430430963937204E-4,NO
353,88,0.0015675799710719615,NO
354,51,3.1430430963937204E-4,NO
355,119,0.0015675799710719615,NO
356,132,0.0015675799710719615,NO
357,169,7.850205680553439E-4,NO
