InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.9997295104138489,NO,19
1,2.7062134661182076E-5,NO,8
2,1.2301333464547558E-5,NO,7
3,5.412134004437951E-5,NO,320
4,0.9997295104138489,NO,1155
5,5.883321958910879E-6,NO,5
6,1.352813852813853E-4,NO,16
7,9.019572472264816E-5,NO,11
8,2.704895861509332E-4,NO,4
9,2.704895861509332E-4,NO,135
10,3.382721060821325E-5,NO,16
11,2.704895861509332E-4,NO,40
12,1.352813852813853E-4,NO,16
13,1.352813852813853E-4,NO,169
14,1.352813852813853E-4,NO,168
15,2.704895861509332E-4,NO,261
16,9.019572472264816E-5,NO,275
17,6.764984440535788E-5,NO,97
18,9.019572472264816E-5,NO,12
19,3.382721060821325E-5,NO,53
20,3.382721060821325E-5,NO,35
21,3.382721060821325E-5,NO,13
22,9.019572472264816E-5,NO,9
23,2.704895861509332E-4,NO,50
24,3.865929562763367E-5,NO,6
25,5.883321958910879E-6,NO,5
26,0.9997295104138489,NO,688
27,2.704895861509332E-4,NO,255
28,1.352813852813853E-4,NO,136
29,9.021037058420237E-6,NO,4
30,9.021037058420237E-6,NO,4
31,5.883321958910879E-6,NO,5
32,2.704895861509332E-4,NO,120
33,5.883321958910879E-6,NO,5
34,1.352813852813853E-4,NO,346
35,1.352813852813853E-4,NO,647
36,1.352813852813853E-4,NO,68
37,1.352813852813853E-4,NO,363
38,1.352813852813853E-4,NO,126
39,1.040886002165043E-5,NO,7
40,1.040886002165043E-5,NO,7
41,1.352813852813853E-4,NO,30
42,1.352813852813853E-4,NO,94
43,0.14288475663973402,NO,154
44,1.352813852813853E-4,NO,75
45,1.352813852813853E-4,NO,40
46,1.352813852813853E-4,NO,84
47,1.352813852813853E-4,NO,375
48,1.352813852813853E-4,NO,207
49,1.352813852813853E-4,NO,49
50,2.4602061652766503E-5,NO,36
51,1.352813852813853E-4,NO,144
52,1.352813852813853E-4,NO,188
53,1.352813852813853E-4,NO,152
54,3.382721060821325E-5,NO,58
55,3.382721060821325E-5,NO,98
56,0.9997295104138489,NO,363
57,2.4602061652766503E-5,NO,44
58,4.5101930362619526E-5,NO,359
59,3.382721060821325E-5,NO,82
60,1.1276245461311203E-5,NO,10
61,1.352813852813853E-4,NO,402
62,2.704895861509332E-4,NO,101
63,4.5101930362619526E-5,NO,76
64,1.1276245461311203E-5,NO,10
65,1.2301333464547558E-5,NO,12
66,1.2301333464547558E-5,NO,12
67,0.9997295104138489,NO,199
68,2.704895861509332E-4,NO,29
69,1.8041748606274923E-5,NO,30
70,9.019572472264816E-5,NO,75
71,0.9997295104138489,NO,30
