InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,6.363745456415619E-5,NO,18
1,5.086464709796427E-4,NO,44
2,5.086464709796427E-4,NO,34
3,1.696638889110106E-4,NO,19
4,3.394199175071062E-5,NO,8
5,1.5910882433125915E-5,NO,7
6,1.272587122872702E-4,NO,402
7,0.9999490887404036,NO,1169
8,5.086464709796427E-4,NO,114
9,6.285901719208238E-6,NO,5
10,4.242676966385532E-5,NO,16
11,3.18207522737551E-5,NO,11
12,2.5445266193834773E-4,NO,143
13,1.0390895082093275E-5,NO,4
14,5.086464709796427E-4,NO,141
15,3.9163427624746917E-5,NO,16
16,1.272587122872702E-4,NO,40
17,4.242676966385532E-5,NO,16
18,0.833319190476743,NO,173
19,7.272719716654841E-5,NO,168
20,8.484633981547828E-5,NO,261
21,1.018121524231812E-4,NO,275
22,5.656742623636481E-5,NO,97
23,6.363745456415619E-5,NO,12
24,3.9163427624746917E-5,NO,53
25,3.9163427624746917E-5,NO,35
26,3.9163427624746917E-5,NO,18
27,3.9163427624746917E-5,NO,13
28,6.363745456415619E-5,NO,9
29,0.6249920448119314,NO,50
30,4.242676966385532E-5,NO,6
31,6.285901719208238E-6,NO,5
32,0.9999490887404036,NO,714
33,5.086464709796427E-4,NO,273
34,5.086464709796427E-4,NO,140
35,1.0390895082093275E-5,NO,4
36,1.0390895082093275E-5,NO,4
37,6.285901719208238E-6,NO,5
38,0.9090530408613396,NO,120
39,6.285901719208238E-6,NO,5
40,7.272719716654841E-5,NO,346
41,2.5445266193834773E-4,NO,652
42,7.272719716654841E-5,NO,68
43,7.272719716654841E-5,NO,363
44,7.272719716654841E-5,NO,126
45,1.2418336449279807E-5,NO,7
46,1.2418336449279807E-5,NO,7
47,2.5445266193834773E-4,NO,31
48,7.272719716654841E-5,NO,94
49,0.47619163070238363,NO,154
50,7.272719716654841E-5,NO,75
51,7.272719716654841E-5,NO,40
52,7.272719716654841E-5,NO,84
53,2.5445266193834773E-4,NO,582
54,2.5445266193834773E-4,NO,213
55,7.272719716654841E-5,NO,49
56,3.18207522737551E-5,NO,36
57,7.272719716654841E-5,NO,144
58,2.5445266193834773E-4,NO,193
59,7.272719716654841E-5,NO,152
60,2.5445266193834773E-4,NO,59
61,3.9163427624746917E-5,NO,98
62,8.484633981547828E-5,NO,363
63,2.4244750059139866E-5,NO,44
64,2.5445266193834773E-4,NO,360
65,3.9163427624746917E-5,NO,82
66,1.1840753083495222E-5,NO,10
67,0.9999745430741576,NO,409
68,0.8695488555533715,NO,104
69,2.5445266193834773E-4,NO,78
70,1.1840753083495222E-5,NO,10
71,1.3760822360224241E-5,NO,12
72,1.3760822360224241E-5,NO,12
73,0.9999490887404036,NO,215
74,2.5445266193834773E-4,NO,40
75,1.697157192430956E-5,NO,30
76,1.272587122872702E-4,NO,75
77,1.696638889110106E-4,NO,30
78,3.18207522737551E-5,NO,11
79,1.0390895082093275E-5,NO,4
80,3.9163427624746917E-5,NO,27
81,0.3571480525094214,NO,15
82,5.656742623636481E-5,NO,52
83,7.272719716654841E-5,NO,70
84,5.086464709796427E-4,NO,81
85,5.656742623636481E-5,NO,119
86,2.5445266193834773E-4,NO,55
87,2.5445266193834773E-4,NO,14
88,5.086464709796427E-4,NO,508
89,1.018121524231812E-4,NO,82
90,6.285901719208238E-6,NO,5
91,3.6366243398228036E-5,NO,45
92,3.394199175071062E-5,NO,54
93,7.272719716654841E-5,NO,51
94,0.833305048820224,NO,88
95,7.272719716654841E-5,NO,26
96,3.9163427624746917E-5,NO,27
97,1.696638889110106E-4,NO,124
98,5.086464709796427E-4,NO,341
99,5.656742623636481E-5,NO,111
100,8.484633981547828E-5,NO,95
101,1.1840753083495222E-5,NO,10
102,2.5445266193834773E-4,NO,385
103,1.272587122872702E-4,NO,182
104,1.8857231018821168E-5,NO,30
105,6.363745456415619E-5,NO,68
106,1.018121524231812E-4,NO,324
107,1.2418336449279807E-5,NO,7
108,1.018121524231812E-4,NO,101
109,7.272719716654841E-5,NO,80
110,1.018121524231812E-4,NO,47
111,1.018121524231812E-4,NO,63
112,7.272719716654841E-5,NO,40
113,0.5882300089902173,NO,48
114,7.272719716654841E-5,NO,34
115,1.018121524231812E-4,NO,112
116,0.8695488555533714,NO,72
117,3.9163427624746917E-5,NO,27
118,5.656742623636481E-5,NO,165
119,4.6283391696060566E-5,NO,28
120,5.656742623636481E-5,NO,19
121,5.656742623636481E-5,NO,161
122,3.6366243398228036E-5,NO,20
123,7.272719716654841E-5,NO,194
124,3.9163427624746917E-5,NO,38
125,5.656742623636481E-5,NO,212
126,5.656742623636481E-5,NO,45
127,5.656742623636481E-5,NO,107
128,3.18207522737551E-5,NO,11
129,5.656742623636481E-5,NO,22
130,5.656742623636481E-5,NO,126
131,7.272719716654841E-5,NO,191
132,5.656742623636481E-5,NO,198
133,5.656742623636481E-5,NO,65
134,2.5445266193834773E-4,NO,265
135,2.4244750059139866E-5,NO,44
136,5.656742623636481E-5,NO,139
137,4.6283391696060566E-5,NO,29
138,8.484633981547828E-5,NO,66
139,5.656742623636481E-5,NO,6
140,1.8857231018821168E-5,NO,30
141,1.272587122872702E-4,NO,115
142,6.285901719208238E-6,NO,5
143,5.656742623636481E-5,NO,23
144,3.6366243398228036E-5,NO,20
145,1.272587122872702E-4,NO,78
146,5.656742623636481E-5,NO,54
147,1.018121524231812E-4,NO,27
148,8.484633981547828E-5,NO,91
149,1.018121524231812E-4,NO,94
150,5.656742623636481E-5,NO,75
151,6.285901719208238E-6,NO,5
152,7.272719716654841E-5,NO,26
153,5.09112595965127E-5,NO,30
154,5.656742623636481E-5,NO,32
155,1.018121524231812E-4,NO,57
156,5.656742623636481E-5,NO,31
157,1.018121524231812E-4,NO,41
158,0.7142701287528292,NO,441
159,6.363745456415619E-5,NO,19
160,6.363745456415619E-5,NO,193
161,5.09112595965127E-5,NO,11
162,1.3760822360224241E-5,NO,12
163,5.656742623636481E-5,NO,31
164,2.5445266193834773E-4,NO,69
165,5.656742623636481E-5,NO,33
166,8.484633981547828E-5,NO,54
167,5.656742623636481E-5,NO,54
168,5.656742623636481E-5,NO,48
169,6.363745456415619E-5,NO,66
170,1.697157192430956E-5,NO,30
171,5.656742623636481E-5,NO,50
172,5.656742623636481E-5,NO,52
173,2.5445266193834773E-4,NO,117
