InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.032151095262417634,NO,22
1,0.03238065478013478,NO,44
2,0.03214384476569556,NO,34
3,0.03242049681023665,NO,19
4,0.032538079510304754,NO,8
5,0.032538079510304754,NO,7
6,0.5891012913573658,NO,326
7,1.0,NO,1152
8,0.03263605227346833,NO,5
9,0.03242049681023665,NO,16
10,0.03246628316432592,NO,11
11,0.06268636233107079,NO,143
12,0.03263605227346833,NO,4
13,0.05152966734674797,NO,139
14,0.032170829632181715,NO,16
15,0.03232924707026442,NO,40
16,0.03242049681023665,NO,16
17,0.0765503768625852,NO,169
18,0.07042148550036234,NO,168
19,0.22281267380872286,NO,261
20,0.20279911250747046,NO,275
21,0.03609109316749048,NO,97
22,0.0321142118025124,NO,12
23,0.03287280842190433,NO,53
24,0.03214384476569556,NO,35
25,0.03206890550844195,NO,18
26,0.0321142118025124,NO,13
27,0.032185255472960465,NO,9
28,0.032516079799895514,NO,50
29,0.03263605227346833,NO,6
30,0.03263605227346833,NO,5
31,0.999999999998995,NO,728
32,0.3532259775459288,NO,261
33,0.06335338924415311,NO,140
34,0.03263605227346833,NO,4
35,0.03263605227346833,NO,4
36,0.03263605227346833,NO,5
37,0.04463469021268575,NO,120
38,0.03263605227346833,NO,5
39,0.7161157989450728,NO,346
40,0.9999722230192221,NO,652
41,0.03535911756937561,NO,68
42,0.657285229834359,NO,363
43,0.04976135784937269,NO,126
44,0.03228753705475978,NO,7
45,0.03228753705475978,NO,7
46,0.03564784998952039,NO,31
47,0.03654713809271135,NO,94
48,0.06552878382130886,NO,154
49,0.03498545432170704,NO,75
50,0.03580301249010857,NO,40
51,0.035701268555564415,NO,84
52,0.9999997300799986,NO,582
53,0.14346253207831916,NO,213
54,0.03871865775419318,NO,49
55,0.0321884127780938,NO,36
56,0.11187997249436335,NO,144
57,0.09334881973412452,NO,193
58,0.05640062901295603,NO,152
59,0.035432414063043885,NO,59
60,0.04112333337061866,NO,98
61,0.9909194035883439,NO,363
62,0.03257364312338149,NO,44
63,0.28369059719625683,NO,360
64,0.038373178367875245,NO,82
65,0.032538079510304754,NO,10
66,0.9750993807473162,NO,393
67,0.039200605017096206,NO,101
68,0.034463840784886124,NO,76
69,0.032538079510304754,NO,10
70,0.03246628316432592,NO,12
71,0.03246628316432592,NO,12
72,0.39639566988427755,NO,210
73,0.03227151700504992,NO,40
74,0.03218863653734318,NO,30
75,0.033963355156686685,NO,75
76,0.032086657867865125,NO,30
77,0.03246628316432592,NO,11
78,0.03263605227346833,NO,4
79,0.03205514447930808,NO,27
80,0.03246628316432592,NO,15
81,0.03321956919232168,NO,52
82,0.033600784004953574,NO,70
83,0.03443835114483256,NO,81
84,0.03872393925438875,NO,119
85,0.03341160146357346,NO,55
86,0.03221627512984804,NO,14
87,0.9996206149807032,NO,506
88,0.035701268555564415,NO,82
89,0.03263605227346833,NO,5
90,0.03238065478013478,NO,45
91,0.03267810749141122,NO,54
92,0.03287280842190433,NO,51
93,0.034801031889109255,NO,79
94,0.03229096270910704,NO,26
95,0.03205514447930808,NO,27
96,0.03807749093840062,NO,114
97,0.5063566159093815,NO,334
98,0.03808889609500208,NO,111
99,0.03582855039335221,NO,95
100,0.032538079510304754,NO,10
101,0.727506422242569,NO,385
102,0.07829962816978835,NO,182
103,0.032086657867865125,NO,30
104,0.034156994200322394,NO,68
105,0.6844568348090719,NO,324
106,0.03228753705475978,NO,7
107,0.03827042654415808,NO,101
108,0.0369026721732056,NO,80
109,0.03270984799011036,NO,47
110,0.03566511590247072,NO,63
111,0.032226837758247,NO,40
112,0.032471073322058404,NO,48
113,0.0322459991330012,NO,34
114,0.04221662147935773,NO,112
115,0.034156994200322394,NO,72
116,0.03215702631960641,NO,27
117,0.04984008177987917,NO,165
118,0.03215702631960641,NO,28
119,0.032170829632181715,NO,19
120,0.04809714697610532,NO,161
121,0.032151095262417634,NO,20
122,0.059778585930487245,NO,194
123,0.03227151700504992,NO,38
124,0.07779721738771594,NO,212
125,0.03233582948318803,NO,45
126,0.03882759151011196,NO,107
127,0.03246628316432592,NO,11
128,0.03204923159100307,NO,22
129,0.044497131747762333,NO,126
130,0.07483759711503063,NO,191
131,0.06280562148733067,NO,198
132,0.03328182073337541,NO,65
133,0.16018240608617848,NO,265
134,0.03257364312338149,NO,44
135,0.0552774961075766,NO,139
136,0.032086657867865125,NO,29
137,0.033879763808409055,NO,66
138,0.03238478068227831,NO,6
139,0.032086657867865125,NO,30
140,0.03807749093840062,NO,115
141,0.03263605227346833,NO,5
142,0.032151095262417634,NO,23
143,0.032151095262417634,NO,20
144,0.03443835114483256,NO,78
145,0.03287280842190433,NO,54
146,0.03205514447930808,NO,27
147,0.035369063391980905,NO,91
148,0.03817447221455219,NO,94
149,0.03390280931236381,NO,75
150,0.03263605227346833,NO,5
151,0.03209959358604545,NO,26
152,0.032086657867865125,NO,30
153,0.03218863653734318,NO,32
154,0.0328216402719494,NO,57
155,0.03218863653734318,NO,31
156,0.032226837758247,NO,41
157,0.60462419826605,NO,441
158,0.032170829632181715,NO,19
159,0.06413261703980683,NO,193
160,0.03221627512984804,NO,11
161,0.03246628316432592,NO,12
162,0.032086657867865125,NO,31
163,0.033800790281520686,NO,69
