InstanceId,Size,PredictedClassProbability,ActualClassLabel
107,387,0.8309532720717261,387
108,1087,0.9992164292344754,1087
109,25,0.46993449847311797,25
110,50,0.49275086420923875,50
111,76,0.5173355127884316,76
112,38,0.48124115734878725,38
113,168,0.6143978387327391,168
114,268,0.7199530642346825,268
115,371,0.8171522684380943,371
116,145,0.5877655804234838,145
117,85,0.5266838822835539,85
118,64,0.5062749469085219,64
119,36,0.4802788833780265,36
120,36,0.4802788833780265,36
121,36,0.4802788833780265,36
122,26,0.4709202085279796,26
123,491,0.9030373654766011,491
124,357,0.8066875027619491,357
125,196,0.6431191367471037,196
126,24,0.46829344595605704,24
127,27,0.4709202085279796,27
128,69,0.5118204607926043,69
129,56,0.4990159949416227,56
130,26,0.4709202085279796,26
131,187,0.6330041106571062,187
132,983,0.9978424224471302,983
133,252,0.7029273166677548,252
134,620,0.9578466555891453,620
135,37,0.48124115734878725,37
136,35,0.47857656003480253,35
137,286,0.7392620275512893,286
138,232,0.6807003208951924,232
139,203,0.650440862749377,203
140,270,0.7225602687939507,270
141,425,0.8602270402837292,425
142,244,0.6952749794229199,244
143,74,0.516460136505859,74
144,69,0.5118204607926043,69
145,247,0.6979670581084498,247
146,231,0.6807003208951924,231
147,202,0.649911675576471,202
148,99,0.5409221585004789,99
149,191,0.6375002199690118,191
150,447,0.8767511596510918,447
151,95,0.53729692933011,95
152,549,0.9324050345188629,549
153,136,0.5792442185420061,136
154,40,0.48295356048768445,40
155,86,0.5286167638087336,86
156,90,0.5325188202847558,90
157,79,0.5211308423039128,79
158,85,0.5266838822835539,85
159,59,0.5008202799899554,59
160,112,0.5546160381159381,112
161,52,0.49451941201105787,52
162,157,0.6005823425754673,157
163,74,0.5154565962513763,74
164,230,0.6802514034447928,230
165,206,0.6549850042484022,206
166,55,0.49809596353118224,55
167,29,0.47257164795894774,29
168,111,0.5533596042080721,111
169,98,0.5401057541335452,98
170,43,0.4864185882842913,43
171,54,0.4963011260152787,54
172,205,0.6527105042857099,205
173,121,0.5630902812964825,121
174,107,0.5485288208747501,107
175,74,0.5154565962513763,74
176,76,0.5173355127884316,76
177,33,0.476887736023029,33
178,430,0.8636432264034398,430
179,146,0.5899128352965535,146
180,125,0.5672418487692236,125
181,75,0.5173355127884316,75
182,47,0.4900576286272457,47
183,34,0.47785672530164897,34
184,39,0.48295356048768445,39
185,36,0.4802788833780265,36
186,79,0.5211308423039128,79
187,28,0.47257164795894774,28
188,422,0.858480626830527,422
189,212,0.6623367263083468,212
190,88,0.5305617686943448,88
191,57,0.4999038798736274,57
192,43,0.4864185882842913,43
193,27,0.4715891890091134,27
194,25,0.46993449847311797,25
195,53,0.4963011260152787,53
196,108,0.5505467026847685,108
197,102,0.5449176592127781,102
198,85,0.5266838822835539,85
199,54,0.4963011260152787,54
200,78,0.5200947062260165,78
201,98,0.5401057541335452,98
202,78,0.5200947062260165,78
203,77,0.5192269497648112,77
204,97,0.5389418268566121,97
205,176,0.622296666716333,176
206,123,0.5651608034123272,123
207,51,0.49358858912010856,51
208,71,0.5127072196875039,71
209,94,0.5361485797933515,94
210,55,0.49809596353118224,55
211,104,0.5457218818181976,104
212,61,0.5035466619225679,61
213,148,0.5920692563254707,148
214,66,0.5081106642103065,66
215,87,0.5286167638087336,87
216,85,0.5266838822835539,85
217,72,0.5135902627985512,72
218,54,0.4963011260152787,54
219,60,0.5017330361487471,60
220,24,1.1659912365185282E-4,24
221,25,1.1706303269207152E-4,25
222,339,1.9311554947955804E-4,339
223,725,1.6167785392950994E-4,725
224,24,1.1659912365185282E-4,24
225,218,1.7073837906902742E-4,218
226,193,1.6459608729472584E-4,193
227,32,1.1891989086839052E-4,32
228,36,1.2031345056339613E-4,36
229,36,1.2031345056339613E-4,36
230,279,1.8350042097040986E-4,279
231,462,2.007811248461718E-4,462
232,252,1.781393583332923E-4,252
233,24,1.1659912365185282E-4,24
234,28,1.1799124345527295E-4,28
235,57,1.2635199723239944E-4,57
236,54,1.2542371191322048E-4,54
237,300,1.8744351269467177E-4,300
238,250,1.778056364479176E-4,250
239,622,1.848810391860186E-4,622
240,37,1.2077807437096071E-4,37
241,35,1.1984886983352297E-4,35
242,287,1.8495960252735874E-4,287
243,275,1.8290134503719485E-4,275
244,383,1.9784324483857277E-4,383
245,223,1.718440374204604E-4,223
246,489,2.0008020823103012E-4,489
247,358,1.95400479942931E-4,358
248,225,1.7220916688888527E-4,225
249,40,1.212427278739114E-4,40
250,86,1.3512774649513873E-4,86
251,87,1.3512774649513873E-4,87
252,183,1.6178915129633174E-4,183
253,174,1.5974379590269927E-4,174
254,110,1.4195665685247402E-4,110
255,93,1.3695984186437018E-4,93
256,42,1.2217207017302338E-4,42
257,30,1.1845551912833405E-4,30
258,244,1.764513099746177E-4,244
259,118,1.4420383709199243E-4,118
260,67,1.2959600879667132E-4,67
261,85,1.3466866501240604E-4,85
262,124,1.4598891884532171E-4,124
263,105,1.4060063614691474E-4,105
264,28,1.1799124345527295E-4,28
265,269,1.8167732664726828E-4,269
266,48,1.2356596877134487E-4,48
267,36,1.2031345056339613E-4,36
268,40,1.212427278739114E-4,40
269,28,1.1799124345527295E-4,28
270,28,1.1799124345527295E-4,28
271,64,1.2867010457035498E-4,64
272,56,1.2635199723239944E-4,56
273,41,1.2170739763708079E-4,41
274,80,1.3328911794660323E-4,80
275,26,1.1752707695873638E-4,26
276,192,1.6419930282533487E-4,192
277,398,1.9900864453097878E-4,398
278,240,1.754155342050875E-4,240
279,74,1.3144489533966773E-4,74
280,69,1.3005861716955156E-4,69
281,102,1.3969366078728972E-4,102
282,144,1.512663631925688E-4,144
283,337,1.9290810218026817E-4,337
284,94,1.3741673404839966E-4,94
285,382,1.9784324483857277E-4,382
286,138,1.4995883976389718E-4,138
287,149,1.529963041980646E-4,149
288,74,1.3144489533966773E-4,74
289,70,1.3005861716955156E-4,70
290,38,1.2077807437096071E-4,38
291,78,1.328285502454238E-4,78
292,84,1.3420918997108686E-4,84
293,59,1.2681594461323668E-4,59
294,117,1.437557572473268E-4,117
295,55,1.2588791500673833E-4,55
296,29,1.1799124345527295E-4,29
