InstanceId,PredictedClassProbability,ActualClassLabel,Size
162,0.0056938284705378185,NO,31
163,0.006154061828761086,NO,69
164,0.0057004023475840295,NO,33
165,0.005900981454667038,NO,54
166,0.005979307323108057,NO,54
167,0.005828333379349837,NO,48
168,0.006068939533082436,NO,66
169,0.005680829042407254,NO,30
170,0.005911457932699999,NO,50
171,0.006057893874247178,NO,52
172,0.007665239927819286,NO,117
173,7.833971975464057E-4,NO,71
174,0.0357715501844894,NO,15
175,0.010925254955823699,NO,9
176,0.010925254955823699,NO,9
177,0.20218183078417845,NO,268
178,0.005837208900674323,NO,48
179,0.005719842802797672,NO,36
180,0.035122206034296256,NO,197
181,0.006040621631649944,NO,59
182,0.005664072049356178,NO,27
183,0.005997103759899443,NO,62
184,0.006028204484655425,NO,64
185,0.005680829042407254,NO,30
186,0.005819265442044351,NO,47
187,0.007112498687949515,NO,107
188,0.006688718078365282,NO,95
189,0.005905491828034738,NO,47
190,0.005877213283512548,NO,49
191,0.005927732693345588,NO,56
192,0.00613656220859665,NO,64
193,0.0065026650896701154,NO,86
194,0.008305325587586359,NO,139
195,0.00640342552273931,NO,85
196,0.006523517096319211,NO,85
197,0.00603182938880109,NO,65
198,0.005918720349342076,NO,56
199,0.00559972161840927,NO,9
200,0.006248414244378313,NO,69
