InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.0028750099398209034,NO,168
1,0.0012743374380323074,NO,227
2,0.001262497527724734,NO,373
3,0.0012236082839703092,NO,87
4,0.0012735778752442665,NO,288
5,0.9997729622308192,NO,895
6,0.0011229310302934255,NO,21
7,0.0012236082839703092,NO,111
8,0.0011229310302934255,NO,5
9,0.019386441671099566,NO,693
10,0.0028430189882381303,NO,121
11,0.0012743374380323074,NO,202
12,0.04433241100998337,NO,387
13,0.0011229310302934255,NO,9
14,0.020097985057136628,NO,269
15,0.0011753990470585868,NO,322
16,0.0011229310302934255,NO,7
17,0.1946858010238799,NO,404
18,0.0011229310302934255,NO,8
19,0.001151387579988454,NO,39
20,0.03263785046013569,NO,112
21,0.19767300985598896,NO,366
22,0.017268247283833065,NO,112
23,0.0011704439871380442,NO,16
24,0.0011229310302934255,NO,4
25,0.09872494452947547,NO,718
26,0.0011229310302934255,NO,10
27,0.0012001031310724635,NO,29
28,0.0012001031310724635,NO,48
29,0.0011229310302934255,NO,23
30,0.07741409435145262,NO,160
31,0.0012405729928918999,NO,133
32,0.0026359640959115467,NO,18
33,0.0012236082839703092,NO,83
34,0.0011229310302934255,NO,24
35,0.0011229310302934255,NO,15
36,0.006325518788602125,NO,57
37,0.013509620894358988,NO,32
38,0.003854756648990421,NO,278
39,0.2651778147115215,NO,275
40,0.0309488008080807,NO,460
41,0.008860043896198223,NO,239
42,0.0034134773613610035,NO,4
43,0.001151387579988454,NO,30
44,0.0012236082839703092,NO,115
45,0.0011229310302934255,NO,15
46,0.0039637593240846435,NO,181
47,0.0026686379931317927,NO,62
48,0.001151387579988454,NO,27
49,0.001151387579988454,NO,39
50,0.0011739397142723619,NO,77
51,0.0012499697149118338,NO,278
52,0.4559452362061318,NO,592
53,0.1854088358024992,NO,350
54,0.0012236082839703092,NO,116
55,0.00920665874741307,NO,104
56,0.001151387579988454,NO,51
57,0.00920652457735071,NO,115
58,0.01489907145871179,NO,279
59,0.0012236082839703092,NO,83
60,0.0036254277062233832,NO,65
61,0.001151387579988454,NO,68
62,0.001151387579988454,NO,47
63,0.0027208274356026875,NO,89
64,0.0026581248595531227,NO,89
65,0.0773502792115748,NO,277
66,0.0011229310302934255,NO,4
67,0.001151387579988454,NO,44
68,0.009088140291539695,NO,181
69,0.033003002396193526,NO,111
70,0.001151387579988454,NO,57
71,0.7248067092367116,NO,331
72,0.0012001031310724635,NO,58
73,0.0012236082839703092,NO,126
74,0.006313589978372916,NO,43
75,0.0012640039020792057,NO,134
76,0.0011704439871380442,NO,25
77,0.04394498916145776,NO,474
78,0.01688760079250631,NO,462
79,0.0012001031310724635,NO,42
80,0.001151387579988454,NO,43
81,0.006282659870804026,NO,66
82,0.002939565387638701,NO,285
83,0.0012405729928918999,NO,143
84,0.0011229310302934255,NO,13
85,0.0011229310302934255,NO,4
86,0.001151387579988454,NO,31
87,0.0011229310302934255,NO,13
88,0.0011229310302934255,NO,12
89,0.0011229310302934255,NO,20
90,0.0011229310302934255,NO,20
91,0.0011229310302934255,NO,22
92,0.0012236082839703092,NO,89
93,0.0012236082839703092,NO,107
94,0.0369726205075101,NO,170
95,0.0012405729928918999,NO,143
96,0.018174852040493454,NO,217
97,0.001151387579988454,NO,62
98,0.8894803970734934,NO,493
99,0.0026686379931317927,NO,52
100,0.0026027803058015766,NO,9
101,0.001151387579988454,NO,59
102,1.3172654607794209E-11,NO,3670
103,0.019305378220173138,NO,397
104,0.17565695022309882,NO,540
105,0.0026153672585072472,NO,68
106,0.01401938007813258,NO,407
107,0.0088832313642113,NO,212
108,0.020252062953209873,NO,200
109,0.0012236082839703092,NO,95
110,0.0011229310302934255,NO,20
111,0.001151387579988454,NO,33
112,0.08075465149907839,NO,276
113,0.0012236082839703092,NO,104
114,0.0012236082839703092,NO,84
115,0.001151387579988454,NO,39
116,0.0011229310302934255,NO,16
117,0.0012236082839703092,NO,87
