InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,5.078720162519046E-4,NO
1,271,5.078720162519046E-4,YES
2,458,5.078720162519046E-4,YES
3,137,2.5406504065040653E-4,NO
4,357,5.078720162519046E-4,NO
5,1243,5.078720162519046E-4,YES
6,51,1.6940538709130952E-4,NO
7,154,1.6940538709130952E-4,NO
8,31,8.471704506946798E-5,NO
9,934,5.078720162519046E-4,YES
10,180,5.078720162519046E-4,NO
11,260,5.078720162519046E-4,NO
12,584,0.9994921279837481,YES
13,40,2.5406504065040653E-4,NO
14,372,5.078720162519046E-4,NO
15,388,5.078720162519046E-4,NO
16,51,1.6940538709130952E-4,NO
17,609,5.078720162519046E-4,YES
18,32,2.5406504065040653E-4,NO
19,66,2.5406504065040653E-4,NO
20,180,5.078720162519046E-4,YES
21,587,5.078720162519046E-4,NO
22,164,0.9994921279837481,NO
23,50,5.078720162519046E-4,NO
24,27,3.910374222813123E-5,NO
25,938,0.9994921279837481,NO
26,60,0.3333898017956971,NO
27,62,5.078720162519046E-4,NO
28,87,5.078720162519046E-4,NO
29,52,5.078720162519046E-4,NO
30,270,0.9994921279837481,NO
31,163,2.5406504065040653E-4,NO
32,109,5.078720162519046E-4,NO
33,147,1.6940538709130952E-4,NO
34,58,5.078720162519046E-4,NO
35,44,5.078720162519046E-4,NO
36,106,0.9994921279837481,NO
37,151,5.078720162519046E-4,NO
38,352,5.078720162519046E-4,YES
39,715,0.9994921279837481,YES
40,876,0.9994921279837481,YES
41,356,5.078720162519046E-4,YES
42,27,5.078720162519046E-4,NO
43,55,2.5406504065040653E-4,NO
44,191,5.078720162519046E-4,NO
45,90,5.078720162519046E-4,NO
46,271,5.078720162519046E-4,YES
47,137,5.078720162519046E-4,NO
48,79,5.078720162519046E-4,NO
49,82,5.078720162519046E-4,NO
50,147,5.078720162519046E-4,NO
51,422,5.078720162519046E-4,YES
52,1030,0.9994921279837481,YES
53,529,0.9994921279837481,NO
54,189,5.078720162519046E-4,YES
55,167,0.9994921279837481,YES
56,84,5.078720162519046E-4,NO
57,195,5.078720162519046E-4,YES
58,374,0.9994921279837481,YES
59,126,5.078720162519046E-4,YES
60,106,5.078720162519046E-4,YES
61,109,5.078720162519046E-4,NO
62,85,1.6940538709130952E-4,NO
63,236,5.078720162519046E-4,NO
64,314,0.9994921279837481,YES
65,813,0.9994921279837481,YES
66,27,3.910374222813123E-5,NO
67,89,5.078720162519046E-4,NO
68,300,5.078720162519046E-4,YES
69,166,0.9994921279837481,NO
70,92,5.078720162519046E-4,NO
71,492,0.9994921279837481,YES
72,93,5.078720162519046E-4,NO
73,244,5.078720162519046E-4,NO
74,183,0.9994921279837481,YES
75,250,5.078720162519046E-4,NO
76,109,5.078720162519046E-4,YES
77,602,0.9994921279837481,YES
78,565,5.078720162519046E-4,YES
79,69,5.078720162519046E-4,NO
80,77,5.078720162519046E-4,NO
81,97,0.9994921279837481,NO
82,337,0.9994921279837481,NO
83,214,5.078720162519046E-4,NO
84,79,2.5406504065040653E-4,NO
85,25,5.078720162519046E-4,NO
86,84,5.078720162519046E-4,NO
87,34,1.6940538709130952E-4,NO
88,33,5.078720162519046E-4,NO
89,104,5.078720162519046E-4,NO
90,172,5.078720162519046E-4,NO
91,70,5.078720162519046E-4,NO
92,140,5.078720162519046E-4,NO
93,154,0.9994921279837481,NO
94,356,5.078720162519046E-4,NO
95,248,5.078720162519046E-4,NO
96,276,5.078720162519046E-4,YES
97,176,5.078720162519046E-4,NO
98,637,5.078720162519046E-4,YES
99,86,5.078720162519046E-4,NO
100,53,5.078720162519046E-4,NO
101,132,2.5406504065040653E-4,YES
102,4088,5.078720162519046E-4,NO
103,577,5.078720162519046E-4,YES
104,758,0.9994921279837481,YES
105,101,0.9994921279837481,NO
106,515,0.9994921279837481,YES
107,327,5.078720162519046E-4,YES
108,273,5.078720162519046E-4,YES
109,136,5.078720162519046E-4,YES
110,56,5.078720162519046E-4,NO
111,74,5.078720162519046E-4,YES
112,359,0.9994921279837481,YES
113,174,1.6940538709130952E-4,NO
114,148,1.6940538709130952E-4,NO
115,92,1.6940538709130952E-4,NO
116,45,1.2706480304955527E-4,NO
117,168,5.078720162519046E-4,NO
118,77,5.078720162519046E-4,NO
119,664,5.078720162519046E-4,NO
120,88,5.078720162519046E-4,NO
121,261,5.078720162519046E-4,NO
122,54,1.6940538709130952E-4,NO
123,51,5.078720162519046E-4,YES
124,140,5.078720162519046E-4,YES
125,152,5.078720162519046E-4,NO
126,39,1.2706480304955527E-4,NO
127,131,5.078720162519046E-4,NO
128,47,2.5406504065040653E-4,NO
129,129,5.078720162519046E-4,NO
130,43,5.078720162519046E-4,NO
131,257,5.078720162519046E-4,NO
132,62,5.078720162519046E-4,NO
133,45,1.2706480304955527E-4,NO
