InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.4489110288271395,NO,168
1,0.5751435626627762,NO,228
2,0.5750589603650057,NO,374
3,0.5554404235978971,NO,88
4,0.5758951735002084,NO,289
5,0.7225482148201716,NO,907
6,0.4194919661141012,NO,21
7,0.5610075996827034,NO,114
8,0.4194919661141012,NO,5
9,0.5385756966860171,NO,730
10,0.4449374387538615,NO,121
11,0.5728019399615621,NO,204
12,0.5759467322931758,NO,368
13,0.4194919661141012,NO,9
14,0.9114754193944994,NO,265
15,0.5767824841451452,NO,323
16,0.4194919661141012,NO,7
17,0.4620702127735355,NO,380
18,0.4194919661141012,NO,8
19,0.42658826703779307,NO,39
20,0.6005681662755956,NO,116
21,0.4620702127735355,NO,364
22,0.5610075996827034,NO,107
23,0.4322206214265943,NO,16
24,0.4194919661141012,NO,4
25,0.9206397855616203,NO,707
26,0.4194919661141012,NO,10
27,0.4194919661141012,NO,29
28,0.42658826703779307,NO,48
29,0.4194919661141012,NO,23
30,0.4489110288271395,NO,158
31,0.4449374387538615,NO,133
32,0.4194919661141012,NO,18
33,0.4393692738304482,NO,83
34,0.4194919661141012,NO,24
35,0.4194919661141012,NO,15
36,0.42658826703779307,NO,60
37,0.4194919661141012,NO,29
38,0.4592080834561292,NO,258
39,0.45128120347918366,NO,237
40,0.6455015770427324,NO,403
41,0.7780301159033499,NO,205
42,0.42658826703779307,NO,30
43,0.4449374387538615,NO,115
44,0.4194919661141012,NO,15
45,0.4489110288271395,NO,183
46,0.42658826703779307,NO,62
47,0.4194919661141012,NO,27
48,0.42658826703779307,NO,39
49,0.42658826703779307,NO,77
50,0.4520431721987974,NO,278
51,0.5658951854107453,NO,565
52,0.7937333052018772,NO,325
53,0.4449374387538615,NO,116
54,0.5495047906609306,NO,104
55,0.542550527312077,NO,52
56,0.4449374387538615,NO,105
57,0.5764821126192434,NO,265
58,0.4393692738304482,NO,83
59,0.42658826703779307,NO,65
60,0.42658826703779307,NO,68
61,0.42658826703779307,NO,47
62,0.42658826703779307,NO,89
63,0.7737034254630273,NO,90
64,0.956877652893395,NO,241
65,0.4194919661141012,NO,4
66,0.42658826703779307,NO,44
67,0.564962701153078,NO,181
68,0.4449374387538615,NO,102
69,0.42658826703779307,NO,57
70,0.6150347442314309,NO,306
71,0.42658826703779307,NO,58
72,0.4449374387538615,NO,126
73,0.42658826703779307,NO,49
74,0.5688637206165292,NO,136
75,0.4322206214265943,NO,25
76,0.4525875054186438,NO,474
77,0.5625409738425111,NO,463
78,0.4393692738304482,NO,42
79,0.42658826703779307,NO,43
80,0.42658826703779307,NO,65
81,0.45997221685705275,NO,285
82,0.4449374387538615,NO,143
83,0.4194919661141012,NO,13
84,0.4194919661141012,NO,4
85,0.42658826703779307,NO,31
86,0.4194919661141012,NO,13
87,0.4194919661141012,NO,12
88,0.4194919661141012,NO,20
89,0.4194919661141012,NO,20
90,0.4194919661141012,NO,22
91,0.4393692738304482,NO,89
92,0.5610075996827034,NO,108
93,0.4449374387538615,NO,143
94,0.5673148349307437,NO,217
95,0.7734413445432191,NO,138
96,0.7851583289567327,NO,151
97,0.7762458792430716,NO,197
98,0.7950470621131066,NO,240
99,0.7668376031291458,NO,253
100,0.732996663547603,NO,50
101,0.5353261012410825,NO,9
102,0.42658826703779307,NO,59
103,1.8067736340900952E-6,NO,3670
104,0.8217015682660194,NO,488
105,0.761728176585462,NO,23
106,0.543910333415214,NO,68
107,0.6254788051057878,NO,406
108,0.5751435626627762,NO,213
109,0.4489110288271395,NO,200
110,0.4449374387538615,NO,95
111,0.4194919661141012,NO,20
112,0.42658826703779307,NO,33
113,0.5758951735002084,NO,276
114,0.4449374387538615,NO,104
115,0.4393692738304482,NO,84
116,0.42658826703779307,NO,39
117,0.4194919661141012,NO,16
118,0.4393692738304482,NO,87
119,0.42658826703779307,NO,30
120,0.5735215728161253,NO,396
121,0.4393692738304482,NO,40
122,0.5728019399615621,NO,195
123,0.4194919661141012,NO,22
124,0.4194919661141012,NO,14
125,0.42658826703779307,NO,69
126,0.4393692738304482,NO,69
127,0.4194919661141012,NO,15
128,0.42658826703779307,NO,67
129,0.4194919661141012,NO,20
130,0.4393692738304482,NO,57
131,0.4194919661141012,NO,6
132,0.4449374387538615,NO,130
133,0.4194919661141012,NO,28
134,0.4194919661141012,NO,21
135,0.542550527312077,NO,50
136,0.5943468955401957,NO,298
137,0.543910333415214,NO,43
138,0.543910333415214,NO,37
139,0.5455222439152032,NO,67
140,0.5455222439152032,NO,76
141,0.5701459979871544,NO,51
142,0.536689043799735,NO,29
143,0.07703222475052984,NO,1447
144,0.5473857834893624,NO,89
145,0.5455222439152032,NO,50
146,0.536689043799735,NO,11
147,0.5076447253926566,NO,547
148,0.5851855525623006,NO,215
149,0.5625872417238016,NO,613
150,0.5726293435695125,NO,314
151,0.5658038934674722,NO,117
152,0.4633394445332911,NO,630
153,0.5639557786842815,NO,90
154,0.5164503407075164,NO,996
155,0.5736394135619721,NO,115
156,0.5745279569328634,NO,136
157,0.536689043799735,NO,22
158,0.5353261012410825,NO,4
159,0.5658038934674722,NO,135
160,0.5567932137976694,NO,35
161,0.5583965602070325,NO,52
162,0.5748776838795081,NO,381
163,0.5765390384210745,NO,145
164,0.536689043799735,NO,25
165,0.536689043799735,NO,14
166,0.5741837276681098,NO,212
167,0.5567932137976694,NO,40
168,0.543910333415214,NO,32
169,0.5782922069734622,NO,254
170,0.543910333415214,NO,36
171,0.5658038934674722,NO,97
172,0.7952183495580786,NO,446
173,0.543910333415214,NO,44
174,0.5583965602070325,NO,64
175,0.5567932137976694,NO,50
176,0.7602374777918398,NO,124
177,0.5567932137976694,NO,44
178,0.5843031622531109,NO,215
179,0.4194919661141012,NO,28
180,0.4194919661141012,NO,6
181,0.4194919661141012,NO,7
182,0.4194919661141012,NO,14
183,0.4393692738304482,NO,50
184,0.5610075996827034,NO,98
185,0.5610075996827034,NO,100
186,0.4449374387538615,NO,137
187,0.4194919661141012,NO,24
188,0.43211930304176355,NO,109
189,0.42658826703779307,NO,76
190,0.4194919661141012,NO,22
191,0.4449374387538615,NO,105
192,0.42658826703779307,NO,41
193,0.4194919661141012,NO,10
194,0.4194919661141012,NO,10
195,0.4194919661141012,NO,10
196,0.4194919661141012,NO,9
197,0.4194919661141012,NO,10
198,0.4194919661141012,NO,10
199,0.4393692738304482,NO,83
200,0.42658826703779307,NO,52
201,0.42658826703779307,NO,63
202,0.42658826703779307,NO,44
203,0.42658826703779307,NO,40
204,0.42658826703779307,NO,47
205,0.42658826703779307,NO,51
206,0.4449374387538615,NO,97
207,0.42658826703779307,NO,40
208,0.4194919661141012,NO,9
209,0.42658826703779307,NO,32
210,0.42658826703779307,NO,65
211,0.4449374387538615,NO,101
212,0.5787907218400821,NO,307
