InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,0.31321839369304055,NO
1,273,0.9056260072859509,YES
2,460,0.9251597382659345,YES
3,138,0.8969233340491016,NO
4,358,0.9146684599666554,NO
5,1248,1.0,YES
6,51,0.29669433446934856,NO
7,157,0.8969233340491016,NO
8,31,0.2956626238644969,NO
9,981,0.6776107467362783,YES
10,180,0.30835794237582403,NO
11,262,0.9056260072859509,NO
12,553,0.9363827452965162,YES
13,40,0.2956626238644969,NO
14,369,0.9999999812054471,YES
15,390,0.9180392755408293,NO
16,51,0.29669433446934856,NO
17,577,0.4412637129706101,YES
18,32,0.2956626238644969,NO
19,66,0.29669433446934856,NO
20,188,0.9999999560732339,YES
21,582,0.4412637129706101,YES
22,160,0.8969233340491016,YES
23,50,0.29669433446934856,NO
24,27,0.2956626238644969,NO
25,923,1.0,YES
26,60,0.29669433446934856,NO
27,62,0.29669433446934856,NO
28,87,0.2984705919755213,NO
29,52,0.29669433446934856,NO
30,268,0.32539512458075825,YES
31,163,0.3042902608065169,NO
32,109,0.30099900997775386,NO
33,147,0.3042902608065169,NO
34,58,0.29669433446934856,NO
35,44,0.2956626238644969,NO
36,106,0.2984705919755213,YES
37,139,0.3042902608065169,NO
38,326,0.3409947712347171,YES
39,648,0.4763070521147954,YES
40,792,0.9687360462580357,YES
41,319,0.9226402951590786,YES
42,55,0.29669433446934856,NO
43,191,0.30835794237582403,NO
44,90,0.2984705919755213,NO
45,273,0.32539512458075825,YES
46,137,0.3042902608065169,NO
47,79,0.2984705919755213,NO
48,82,0.2984705919755213,NO
49,147,0.3042902608065169,NO
50,422,0.3712362696310841,YES
51,979,0.9806567232774496,YES
52,495,0.9999999732545565,YES
53,189,0.30835794237582403,YES
54,167,0.8969233340491016,YES
55,86,0.894339696946654,NO
56,182,0.30835794237582403,YES
57,361,0.9146684599666554,YES
58,126,0.30099900997775386,YES
59,106,0.2984705919755213,NO
60,109,0.30099900997775386,NO
61,85,0.2984705919755213,NO
62,236,0.31889044975480235,NO
63,315,0.999999964804984,YES
64,695,1.0,YES
65,27,0.2956626238644969,NO
66,89,0.2984705919755213,NO
67,301,0.9084369733925597,YES
68,153,0.3042902608065169,YES
69,92,0.2984705919755213,NO
70,466,0.9999999684821529,YES
71,93,0.2984705919755213,NO
72,244,0.31889044975480235,NO
73,192,0.30835794237582403,YES
74,252,0.9030491029458191,NO
75,109,0.30099900997775386,NO
76,601,0.45829385401752215,YES
77,565,0.9401620911751024,YES
78,69,0.29669433446934856,NO
79,77,0.2984705919755213,NO
80,94,0.2984705919755213,YES
81,337,0.3409947712347171,NO
82,214,0.31321839369304055,NO
83,79,0.2984705919755213,NO
84,25,0.2956626238644969,NO
85,84,0.2984705919755213,NO
86,34,0.2956626238644969,NO
87,33,0.2956626238644969,NO
88,104,0.2984705919755213,NO
89,172,0.30835794237582403,NO
90,70,0.29669433446934856,NO
91,140,0.3042902608065169,NO
92,156,0.8969233340491016,NO
93,248,0.31889044975480235,NO
94,277,0.9056260072859509,YES
95,189,0.2986856608672038,YES
96,194,0.2986856608672038,NO
97,346,0.3307883787705234,NO
98,304,0.32267468222402684,NO
99,356,0.9181547475672199,YES
100,84,0.8965677913878243,NO
101,53,0.8935339962775607,NO
102,132,0.30099900997775386,NO
103,4088,1.0,NO
104,691,0.999999991507272,YES
105,47,0.2872359688243382,NO
106,101,0.894339696946654,NO
107,510,0.9365865439496238,YES
108,328,0.9114592108641606,YES
109,273,0.32539512458075825,YES
110,136,0.30099900997775386,NO
111,56,0.29669433446934856,NO
112,74,0.29669433446934856,NO
113,359,0.30766749023212986,YES
114,174,0.30835794237582403,NO
115,148,0.3042902608065169,NO
116,92,0.2984705919755213,NO
117,45,0.2956626238644969,NO
118,168,0.30835794237582403,NO
119,77,0.2984705919755213,NO
120,666,0.9512709591466366,NO
121,88,0.2984705919755213,NO
122,262,0.9056260072859509,NO
123,54,0.29669433446934856,NO
124,48,0.29669433446934856,YES
