InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,0.0022057426261921924,NO
1,274,0.0022057426261921924,YES
2,461,0.0022057426261921924,YES
3,138,0.0022057426261921924,NO
4,358,0.999778546492386,NO
5,1248,0.999778546492386,YES
6,51,0.0022057426261921924,NO
7,45,0.0022057426261921924,NO
8,157,0.0022057426261921924,NO
9,31,3.6898023006817136E-4,NO
10,1008,0.999778546492386,YES
11,55,0.0022057426261921924,NO
12,204,0.999778546492386,NO
13,55,0.0022057426261921924,NO
14,103,0.0022057426261921924,NO
15,83,0.0022057426261921924,NO
16,262,0.0022057426261921924,NO
17,83,0.0022057426261921924,NO
18,867,0.999778546492386,YES
19,40,0.0022057426261921924,NO
20,387,0.0022057426261921924,YES
21,390,0.0022057426261921924,NO
22,51,0.0022057426261921924,NO
23,637,0.999778546492386,YES
24,32,0.0022057426261921924,NO
25,68,0.0022057426261921924,YES
26,547,0.999778546492386,YES
27,566,0.999778546492386,NO
28,314,0.0022057426261921924,YES
29,839,0.999778546492386,YES
30,211,0.999778546492386,NO
31,31,0.0022057426261921924,NO
32,50,0.999778546492386,NO
33,27,1.7036626502925823E-4,NO
34,175,0.0022057426261921924,NO
35,50,0.0022057426261921924,NO
36,62,0.0022057426261921924,NO
37,87,0.0022057426261921924,NO
38,52,0.0022057426261921924,NO
39,373,0.0022057426261921924,NO
40,224,0.999778546492386,NO
41,118,0.0022057426261921924,YES
42,83,0.0022057426261921924,NO
43,147,0.0022057426261921924,NO
44,58,0.0022057426261921924,NO
45,44,0.0022057426261921924,NO
46,106,0.0022057426261921924,NO
47,189,0.0022057426261921924,NO
48,151,0.0022057426261921924,NO
49,352,0.0022057426261921924,YES
50,849,0.0022057426261921924,YES
51,877,0.999778546492386,YES
52,41,0.999778546492386,NO
53,319,0.0022057426261921924,YES
54,27,0.0022057426261921924,NO
55,55,0.0022057426261921924,NO
56,94,0.0022057426261921924,NO
57,191,0.999778546492386,NO
58,90,0.0022057426261921924,NO
59,90,0.999778546492386,NO
60,271,0.0022057426261921924,YES
61,152,0.999778546492386,NO
62,90,0.0022057426261921924,YES
63,82,0.0022057426261921924,NO
64,147,0.0022057426261921924,NO
65,422,0.0022057426261921924,YES
66,1059,0.999778546492386,YES
67,530,0.0022057426261921924,YES
68,205,0.0022057426261921924,YES
69,190,0.0022057426261921924,NO
70,86,0.0022057426261921924,NO
71,207,0.0022057426261921924,YES
72,397,0.0022057426261921924,YES
73,573,0.0022057426261921924,NO
74,126,0.0022057426261921924,YES
75,167,0.0022057426261921924,NO
76,109,0.0022057426261921924,YES
77,85,0.0022057426261921924,NO
78,237,0.0022057426261921924,NO
79,424,0.999778546492386,YES
80,47,0.0022057426261921924,NO
81,1118,0.999778546492386,YES
82,27,1.7036626502925823E-4,NO
83,89,0.0022057426261921924,NO
84,474,0.0022057426261921924,YES
85,166,0.0022057426261921924,NO
86,92,0.0022057426261921924,NO
87,476,0.0022057426261921924,NO
88,93,0.999778546492386,NO
89,244,0.0022057426261921924,NO
90,204,0.0022057426261921924,NO
91,252,0.0022057426261921924,NO
92,109,0.0022057426261921924,YES
93,618,0.0022057426261921924,NO
94,565,0.999778546492386,YES
95,69,0.0022057426261921924,NO
96,77,0.0022057426261921924,NO
97,97,0.0022057426261921924,NO
98,343,0.0022057426261921924,NO
99,214,0.0022057426261921924,NO
100,79,0.0022057426261921924,NO
101,25,0.0022057426261921924,NO
102,84,0.0022057426261921924,NO
103,34,0.0022057426261921924,NO
104,33,0.0022057426261921924,NO
105,104,0.0022057426261921924,NO
106,172,0.0022057426261921924,NO
107,70,0.0022057426261921924,NO
108,140,0.0022057426261921924,NO
109,156,0.999778546492386,NO
110,142,0.0022057426261921924,NO
111,152,0.0022057426261921924,NO
112,31,0.0022057426261921924,NO
113,60,0.999778546492386,NO
114,60,0.0022057426261921924,NO
115,876,0.999778546492386,NO
116,61,0.0022057426261921924,NO
117,185,0.0022057426261921924,NO
118,264,0.999778546492386,NO
119,43,0.0022057426261921924,NO
120,248,0.0022057426261921924,NO
121,310,0.0022057426261921924,YES
122,199,0.0022057426261921924,NO
123,194,0.999778546492386,NO
124,346,0.0022057426261921924,NO
125,90,0.0022057426261921924,NO
126,335,0.0022057426261921924,YES
127,372,0.0022057426261921924,NO
128,84,0.0022057426261921924,NO
129,53,0.0022057426261921924,NO
130,148,0.0022057426261921924,NO
131,4088,0.0022057426261921924,NO
132,860,0.999778546492386,YES
133,47,0.0022057426261921924,NO
134,101,0.0022057426261921924,NO
135,517,0.999778546492386,YES
136,327,0.0022057426261921924,YES
137,275,0.999778546492386,YES
138,136,0.0022057426261921924,NO
139,56,0.0022057426261921924,NO
