InstanceId,PredictedClassProbability,ActualClassLabel,Size
0,0.4148453770637421,NO,168
1,0.21940382756912308,NO,227
2,0.21940382756912308,NO,373
3,0.21612888994998058,NO,87
4,0.22040129238189143,NO,288
5,0.6474722760688754,NO,895
6,0.20318085837441555,NO,21
7,0.21761878428503706,NO,111
8,0.20318085837441555,NO,5
9,0.7296087279000565,NO,693
10,0.41966308248533585,NO,121
11,0.2167988012757812,NO,202
12,0.7140412019069847,NO,387
13,0.20318085837441555,NO,9
14,0.7771444270986289,NO,269
15,0.15815109368927008,NO,322
16,0.20318085837441555,NO,7
17,0.7155894780253389,NO,404
18,0.2057943049977822,NO,8
19,0.20823208840376603,NO,39
20,0.8180248610747801,NO,112
21,0.7377210482314761,NO,366
22,0.7169858176845624,NO,112
23,0.2144415539374502,NO,16
24,0.20318085837441555,NO,4
25,0.27348430556652703,NO,718
26,0.20318085837441555,NO,10
27,0.2144415539374502,NO,29
28,0.2144415539374502,NO,48
29,0.21048900784048352,NO,23
30,0.9339631737009613,NO,160
31,0.21761878428503706,NO,133
32,0.4084715701641669,NO,18
33,0.2189081581807672,NO,83
34,0.21048900784048352,NO,24
35,0.2057943049977822,NO,15
36,0.5561431394149666,NO,57
37,0.7548982583484302,NO,32
38,0.4009547639316389,NO,278
39,0.9294707440373818,NO,275
40,0.42206160904515105,NO,460
41,0.5110257250043874,NO,239
42,0.3921077400619626,NO,4
43,0.20318085837441555,NO,30
44,0.22087516717290054,NO,115
45,0.20318085837441555,NO,15
46,0.41959895359804844,NO,181
47,0.3995009695076814,NO,62
48,0.20318085837441555,NO,27
49,0.2057943049977822,NO,39
50,0.2125602823336681,NO,77
51,0.2215487817250406,NO,278
52,0.4293703464286612,NO,592
53,0.7285353845687831,NO,350
54,0.21761878428503706,NO,116
55,0.5290566874573887,NO,104
56,0.20823208840376603,NO,51
57,0.5307390121718372,NO,115
58,0.4829362143177127,NO,279
59,0.21761878428503706,NO,83
60,0.40843926059388047,NO,65
61,0.21048900784048352,NO,68
62,0.20823208840376603,NO,47
63,0.3995009695076814,NO,89
64,0.39594375808057825,NO,89
65,0.9257859619685167,NO,277
66,0.20318085837441555,NO,4
67,0.21048900784048352,NO,44
68,0.521757846016075,NO,181
69,0.4993345598093159,NO,111
70,0.2125602823336681,NO,57
71,0.7400338966386547,NO,331
72,0.2144415539374502,NO,58
73,0.22087516717290054,NO,126
74,0.5460242068015757,NO,43
75,0.21940382756912308,NO,134
76,0.2144415539374502,NO,25
77,0.7719008696421484,NO,474
78,0.5280285516260855,NO,462
79,0.21612888994998058,NO,42
80,0.2057943049977822,NO,43
81,0.5561431394149666,NO,66
82,0.4041072416539596,NO,285
83,0.21612888994998058,NO,143
84,0.20823208840376603,NO,13
85,0.20318085837441555,NO,4
86,0.20823208840376603,NO,31
87,0.20318085837441555,NO,13
88,0.20823208840376603,NO,12
89,0.20318085837441555,NO,20
90,0.20318085837441555,NO,20
91,0.20318085837441555,NO,22
92,0.21612888994998058,NO,89
93,0.21612888994998058,NO,107
94,0.41966308248533585,NO,170
95,0.21761878428503706,NO,143
96,0.7246906003535664,NO,217
97,0.2057943049977822,NO,62
98,0.8910515051072304,NO,493
99,0.39594375808057825,NO,52
100,0.3921077400619626,NO,9
101,0.20823208840376603,NO,59
102,1.6627824921818192E-10,NO,3670
103,0.7115758772101649,NO,397
104,0.6642732400019224,NO,540
105,0.3995009695076814,NO,68
106,0.43036567088903116,NO,407
107,0.5189452327035154,NO,212
108,0.7470612719692604,NO,200
109,0.2144415539374502,NO,95
110,0.2057943049977822,NO,20
111,0.20318085837441555,NO,33
112,0.749615008263037,NO,276
113,0.21999436041393763,NO,104
114,0.2144415539374502,NO,84
115,0.21048900784048352,NO,39
116,0.20318085837441555,NO,16
117,0.2215487817250406,NO,87
118,0.2057943049977822,NO,30
119,0.15815109368927008,NO,395
120,0.2189081581807672,NO,40
121,0.49660449850244515,NO,195
122,0.21048900784048352,NO,22
123,0.39594375808057825,NO,14
124,0.4084715701641669,NO,69
125,0.21999436041393763,NO,69
126,0.2057943049977822,NO,15
127,0.2125602823336681,NO,67
128,0.2057943049977822,NO,20
129,0.21612888994998058,NO,57
130,0.2057943049977822,NO,6
131,0.41638552808791396,NO,137
132,0.21048900784048352,NO,28
133,0.20318085837441555,NO,21
134,0.2125602823336681,NO,48
135,0.20318085837441555,NO,28
136,0.20318085837441555,NO,6
137,0.20318085837441555,NO,7
138,0.2057943049977822,NO,14
139,0.2144415539374502,NO,50
140,0.21612888994998058,NO,95
141,0.21612888994998058,NO,94
142,0.2189081581807672,NO,137
143,0.20823208840376603,NO,24
144,0.2144415539374502,NO,109
145,0.21048900784048352,NO,76
146,0.2057943049977822,NO,22
147,0.21999436041393763,NO,105
148,0.21048900784048352,NO,41
149,0.20318085837441555,NO,10
150,0.20318085837441555,NO,10
151,0.20318085837441555,NO,10
152,0.20318085837441555,NO,9
153,0.20318085837441555,NO,10
154,0.20318085837441555,NO,10
155,0.2144415539374502,NO,83
156,0.2125602823336681,NO,52
157,0.20823208840376603,NO,63
158,0.20318085837441555,NO,44
159,0.21048900784048352,NO,40
160,0.2057943049977822,NO,47
161,0.2125602823336681,NO,51
