InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,0.014293267777246599,NO
1,273,0.029289854445592886,YES
2,460,0.03008088778014931,YES
3,138,0.027373402986640354,NO
4,358,0.02966255438087203,NO
5,1248,0.09539096494148419,YES
6,51,0.01262239452141121,NO
7,157,0.027373402986640354,NO
8,31,0.01262239452141121,NO
9,981,0.02046319055642399,YES
10,180,0.014003497105727132,NO
11,262,0.029289854445592886,NO
12,553,0.0301561167487639,YES
13,40,0.01262239452141121,NO
14,369,0.30615315803098153,YES
15,390,0.030032868124110965,NO
16,51,0.01262239452141121,NO
17,577,0.01557435916443013,YES
18,32,0.01262239452141121,NO
19,66,0.01262239452141121,NO
20,188,0.05861697769000714,YES
21,582,0.015477457961957892,YES
22,160,0.027373402986640354,YES
23,50,0.013287991630409385,NO
24,27,0.012224947628991014,NO
25,923,0.6019057513050915,YES
26,60,0.01262239452141121,NO
27,62,0.01262239452141121,NO
28,87,0.012982861141003495,NO
29,52,0.01262239452141121,NO
30,268,0.01453336319081699,YES
31,163,0.014003497105727132,NO
32,109,0.012982861141003495,NO
33,147,0.014003497105727132,NO
34,58,0.01262239452141121,NO
35,44,0.01262239452141121,NO
36,106,0.012982861141003495,YES
37,139,0.013302543421279117,NO
38,326,0.01519202942131895,YES
39,648,0.014675147994008817,YES
40,792,0.0385584771271516,YES
41,319,0.07399876417172803,YES
42,55,0.01262239452141121,NO
43,191,0.014003497105727132,NO
44,90,0.012982861141003495,NO
45,273,0.01453336319081699,YES
46,137,0.012982861141003495,NO
47,79,0.01262239452141121,NO
48,82,0.01262239452141121,NO
49,147,0.013302543421279117,NO
50,422,0.014931997242539814,YES
51,979,0.02604108667584118,YES
52,495,0.1395142311847154,YES
53,189,0.014003497105727132,YES
54,167,0.025538993923273114,YES
55,86,0.025403416061741176,NO
56,182,0.014003497105727132,YES
57,361,0.029313283986387138,YES
58,126,0.013667203069699546,YES
59,106,0.012982861141003495,NO
60,109,0.012982861141003495,NO
61,85,0.012982861141003495,NO
62,236,0.013578009184460156,NO
63,315,0.12964390975231133,YES
64,695,0.922384350954176,YES
65,27,0.012224947628991014,NO
66,89,0.012982861141003495,NO
67,301,0.028394592638420705,YES
68,153,0.014003497105727132,YES
69,92,0.012982861141003495,NO
70,466,0.06421072960729379,YES
71,93,0.012982861141003495,NO
72,244,0.014293267777246599,NO
73,192,0.013302543421279117,YES
74,252,0.029289854445592886,NO
75,109,0.013667203069699546,NO
76,601,0.01529767826704814,YES
77,565,0.029338465573494614,YES
78,69,0.013287991630409385,NO
79,77,0.01262239452141121,NO
80,94,0.012982861141003495,YES
81,337,0.01519202942131895,NO
82,214,0.014293267777246599,NO
83,79,0.01262239452141121,NO
84,25,0.012224947628991014,NO
85,84,0.012982861141003495,NO
86,34,0.01262239452141121,NO
87,33,0.01262239452141121,NO
88,104,0.012982861141003495,NO
89,172,0.013302543421279117,NO
90,70,0.01262239452141121,NO
91,140,0.014003497105727132,NO
92,156,0.027373402986640354,NO
93,248,0.01453336319081699,NO
94,277,0.028394592638420705,YES
95,189,0.06625065445329512,YES
96,194,0.06486676397566707,NO
97,346,0.06625769329121158,NO
98,304,0.10598238864870055,NO
99,356,0.07774425772893605,YES
100,84,0.0569001193362381,NO
101,53,0.024706727438589426,NO
102,132,0.012982861141003495,NO
103,4088,2.4164745288153897E-7,NO
104,691,0.16455013954189776,YES
105,47,0.05249506847551697,NO
106,101,0.02495377875963949,NO
107,510,0.037267787702752166,YES
108,328,0.02966255438087203,YES
109,273,0.01453336319081699,YES
110,136,0.013667203069699546,NO
111,56,0.01262239452141121,NO
112,74,0.01262239452141121,NO
113,359,0.024218507252622857,YES
114,174,0.014003497105727132,NO
115,148,0.014003497105727132,NO
116,92,0.012982861141003495,NO
117,45,0.01262239452141121,NO
118,168,0.014003497105727132,NO
119,77,0.01262239452141121,NO
120,666,0.02967574228901237,NO
121,88,0.013667203069699546,NO
122,262,0.029289854445592886,NO
123,54,0.01262239452141121,NO
124,48,0.01262239452141121,YES
125,140,0.013302543421279117,YES
126,152,0.014003497105727132,NO
127,39,0.01262239452141121,NO
128,131,0.012982861141003495,NO
129,47,0.01262239452141121,NO
130,129,0.013667203069699546,NO
131,43,0.01262239452141121,NO
132,243,0.014293267777246599,YES
133,62,0.01262239452141121,NO
134,45,0.01262239452141121,NO
135,97,0.025403416061741176,NO
136,476,0.3396296067244331,NO
137,77,0.020036769376886622,NO
138,69,0.020036769376886622,NO
139,104,0.021411946070265555,NO
140,115,0.02199457374063939,NO
141,421,0.20250224494157434,NO
142,61,0.019570887642464094,NO
143,2009,0.9999999999878044,NO
144,179,0.027251858507255495,NO
145,106,0.021411946070265555,NO
146,33,0.019601219496301628,NO
147,657,0.8945725891286882,NO
148,295,0.06407441663610623,NO
149,872,0.9992871186857378,NO
150,444,0.22472291316018173,NO
151,168,0.028666491424651514,NO
152,752,0.9798496186698324,NO
153,135,0.024722561522789576,NO
154,1126,0.9999997051568967,NO
155,163,0.02786526060024562,NO
156,184,0.03208637430339185,NO
157,51,0.019566248829758992,NO
158,25,0.019193329323239347,NO
159,180,0.02931672543920126,NO
160,64,0.020595246186980207,NO
161,101,0.022530452898889403,NO
162,512,0.44757860716393305,NO
163,187,0.032343027807461455,NO
164,56,0.019570887642464094,NO
165,39,0.019601219496301628,NO
166,261,0.04599949359581475,NO
167,73,0.021084988192611977,NO
