InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,0.0014592974051285217,215
1,273,0.0030318183227065585,273
2,460,0.003115975248838396,460
3,138,0.0028284386583576414,138
4,358,0.0030714540213372266,358
5,1248,0.01051597005239679,1248
6,51,0.0012867480551421685,51
7,157,0.0028284386583576414,157
8,31,0.0012867480551421685,31
9,981,0.002101035498958226,981
10,180,0.0014293354509005624,180
11,262,0.0030318183227065585,262
12,553,0.0031239851613640386,553
13,40,0.0012867480551421685,40
14,369,0.04257682700621262,369
15,390,0.003110862996995316,390
16,51,0.0012867480551421685,51
17,577,0.0015919505493394075,577
18,32,0.0012867480551421685,32
19,66,0.0012867480551421685,66
20,188,0.00623640590181723,188
21,582,0.0015819058872269232,582
22,160,0.0028284386583576414,160
23,50,0.001355420693428566,50
24,27,0.001245781311004572,27
25,923,0.13223302637266743,923
26,60,0.0012867480551421685,60
27,62,0.0012867480551421685,62
28,87,0.0013239286877063986,87
29,52,0.0012867480551421685,52
30,268,0.0014841349799283752,268
31,163,0.0014293354509005624,163
32,109,0.0013239286877063986,109
33,147,0.0014293354509005624,147
34,58,0.0012867480551421685,58
35,44,0.0012867480551421685,44
36,106,0.0013239286877063986,106
37,139,0.0013569229963005408,139
38,326,0.0015523290208279356,326
39,648,0.0014988075472287619,648
40,792,0.00402568110642978,792
41,319,0.007989569329725775,319
42,55,0.0012867480551421685,55
43,191,0.0014293354509005624,191
44,90,0.0013239286877063986,90
45,273,0.0014841349799283752,273
46,137,0.0013239286877063986,137
47,79,0.0012867480551421685,79
48,82,0.0012867480551421685,82
49,147,0.0013569229963005408,147
50,422,0.0015253971893036168,422
51,979,0.002687472145627504,979
52,495,0.016077916060174557,495
53,189,0.0014293354509005624,189
54,167,0.002634437615595203,167
55,86,0.002620125342008798,86
56,182,0.0014293354509005624,182
57,361,0.003034309191566102,361
58,126,0.001394582853577781,126
59,106,0.0013239286877063986,106
60,109,0.0013239286877063986,109
61,85,0.0013239286877063986,85
62,236,0.001385369135172597,236
63,315,0.01479033602713323,315
64,695,0.544983873990182,695
65,27,0.001245781311004572,27
66,89,0.0013239286877063986,89
67,301,0.0029367208849041897,301
68,153,0.0014293354509005624,153
69,92,0.0013239286877063986,92
70,466,0.006868007273030296,466
71,93,0.0013239286877063986,93
72,244,0.0014592974051285217,244
73,192,0.0013569229963005408,192
74,252,0.0030318183227065585,252
75,109,0.001394582853577781,109
76,601,0.0015632748414229447,601
77,565,0.003036986446224549,565
78,69,0.001355420693428566,69
79,77,0.0012867480551421685,77
80,94,0.0013239286877063986,94
81,337,0.0015523290208279356,337
82,214,0.0014592974051285217,214
83,79,0.0012867480551421685,79
84,25,0.001245781311004572,25
85,84,0.0013239286877063986,84
86,34,0.0012867480551421685,34
87,33,0.0012867480551421685,33
88,104,0.0013239286877063986,104
89,172,0.0013569229963005408,172
90,70,0.0012867480551421685,70
91,140,0.0014293354509005624,140
92,156,0.0028284386583576414,156
93,248,0.0014841349799283752,248
94,277,0.0029367208849041897,277
95,189,0.007100020369730191,189
96,194,0.006942523460432106,194
97,346,0.007100822506640889,346
98,304,0.011806572035382481,304
99,356,0.00842436222337354,356
100,84,0.006043895175259508,84
101,53,0.002546635716207025,53
102,132,0.0013239286877063986,132
103,4088,2.435435020362133E-8,4088
104,691,0.019464155654067276,691
105,47,0.005552812154965181,47
106,101,0.0025726849429433137,101
107,510,0.0038862548144456134,510
108,328,0.0030714540213372266,328
109,273,0.0014841349799283752,273
110,136,0.001394582853577781,136
111,56,0.0012867480551421685,56
112,74,0.0012867480551421685,74
113,359,0.0024951923055666603,359
114,174,0.0014293354509005624,174
115,148,0.0014293354509005624,148
116,92,0.0013239286877063986,92
117,45,0.0012867480551421685,45
118,168,0.0014293354509005624,168
119,77,0.0012867480551421685,77
120,666,0.0030728570221295903,666
121,88,0.001394582853577781,88
122,262,0.0030318183227065585,262
123,54,0.0012867480551421685,54
124,48,0.0012867480551421685,48
125,140,0.0013569229963005408,140
126,152,0.0014293354509005624,152
127,39,0.0012867480551421685,39
128,131,0.0013239286877063986,131
129,47,0.0012867480551421685,47
130,129,0.001394582853577781,129
131,43,0.0012867480551421685,43
132,243,0.0014592974051285217,243
133,62,0.0012867480551421685,62
134,45,0.0012867480551421685,45
135,97,0.002620125342008798,97
136,476,0.04927936455781178,476
137,77,0.002056449859089592,77
138,69,0.002056449859089592,69
139,104,0.002200360319172444,104
140,115,0.0022614410552447917,115
141,421,0.024952853632600313,421
142,61,0.002007778097275297,61
143,2009,0.9999999998789938,2009
144,179,0.0028155642199844235,179
145,106,0.002200360319172444,106
146,33,0.002010945674114834,33
147,657,0.46096802645027624,657
148,295,0.006852535761508122,295
149,872,0.9929713899826398,872
150,444,0.028384361819330715,444
151,168,0.0029655861849273496,168
152,752,0.8305325584309768,752
153,135,0.002548304915709811,135
154,1126,0.9999970745303257,1126
155,163,0.0028805675017175435,163
156,184,0.0033298886183523216,184
157,51,0.002007293678306796,51
158,25,0.001968364131999034,25
159,180,0.003034675072419656,180
160,64,0.0021148500036151474,64
161,101,0.002317678506532488,101
162,512,0.07549245074737201,512
163,187,0.003357321681933661,187
164,56,0.002007778097275297,56
165,39,0.002010945674114834,39
166,261,0.004836078022773981,261
167,73,0.0021661117265369383,73
168,65,0.002007778097275297,65
169,329,0.008793945844858481,329
170,64,0.002007778097275297,64
171,164,0.002890350660535485,164
172,624,0.12674520148301793,624
173,74,0.002056449859089592,74
174,117,0.0023820081534071317,117
175,84,0.002228407717290631,84
176,226,0.008877572547785217,226
177,76,0.0021661117265369383,76
178,323,0.009011853096445949,323
179,72,0.0012867480551421685,72
180,42,0.0012867480551421685,42
181,48,0.0012867480551421685,48
182,89,0.0013239286877063986,89
183,380,0.0015173748595711063,380
184,141,0.0028284386583576414,141
185,148,0.0028284386583576414,148
186,191,0.0014293354509005624,191
187,46,0.0012867480551421685,46
188,165,0.0013569229963005408,165
189,171,0.0013569229963005408,171
190,56,0.0012867480551421685,56
191,179,0.0014293354509005624,179
192,74,0.0012867480551421685,74
193,36,0.0012867480551421685,36
194,37,0.0012867480551421685,37
195,34,0.0012867480551421685,34
196,34,0.0012867480551421685,34
