InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,0.04969232709211468,NO
1,271,0.04573584067430107,NO
2,458,0.130531680387834,NO
3,137,0.046651049234462,NO
4,357,0.18413629832849718,NO
5,1242,1.0,YES
6,51,0.033732713810300914,NO
7,154,0.14936120951562337,NO
8,31,0.033732713810300914,NO
9,928,0.9308036247667513,NO
10,180,0.052624187950212835,NO
11,260,0.7939728651093377,NO
12,551,0.9973194934357561,NO
13,40,0.033732713810300914,NO
14,361,0.08534230574217587,NO
15,388,0.3187370045070096,NO
16,51,0.11785574984015723,NO
17,577,0.9999994650393591,NO
18,32,0.03844570224518607,NO
19,66,0.03844570224518607,NO
20,188,0.9999597317801808,NO
21,582,0.9998799094301429,NO
22,158,0.14936120951562337,NO
23,50,0.14112585646477213,NO
24,27,0.033732713810300914,NO
25,928,0.9841313263978237,NO
26,60,0.033732713810300914,NO
27,62,0.13062697083195515,NO
28,87,0.13062697083195515,NO
29,52,0.13062697083195515,NO
30,268,0.8637204280616974,NO
31,163,0.046651049234462,NO
32,109,0.13062697083195515,NO
33,147,0.04969232709211468,NO
34,58,0.02391323017119434,NO
35,44,0.11785574984015723,NO
36,106,0.17499634471428707,NO
37,139,0.033732713810300914,NO
38,326,0.5366683131946592,YES
39,648,0.9999999998249255,YES
40,778,0.9999999999999667,NO
41,314,0.766670575048132,NO
42,55,0.033732713810300914,NO
43,191,0.15493922255425174,NO
44,90,0.20076670871116611,NO
45,273,0.7296690417863817,NO
46,137,0.8582264255760175,NO
47,79,0.44646639224566587,NO
48,82,0.10492543115063518,NO
49,147,0.9769544349265956,NO
50,422,0.6935524256107879,NO
51,978,0.999999999995062,NO
52,467,0.9999997682798212,NO
53,189,0.7789336051687071,NO
54,153,0.4871221813460553,YES
55,84,0.03844570224518607,NO
56,182,0.9956706226819754,NO
57,358,0.9999999999971088,NO
58,126,0.8785158054916381,NO
59,106,9.33261789991684E-5,NO
60,109,0.2234209057424232,NO
61,85,0.03844570224518607,NO
62,236,0.9736205207427786,NO
63,314,0.5964662659002312,NO
64,694,0.9999248793459389,YES
65,27,0.033732713810300914,NO
66,89,0.13062697083195515,NO
