InstanceId,Size,PredictedClassProbability,ActualClassLabel
0,215,0.0,215
1,271,0.0,271
2,458,0.0,458
3,137,0.0,137
4,357,0.02,357
5,1242,0.27,1242
6,51,0.0,51
7,154,0.0,154
8,31,0.0,31
9,928,0.36,928
10,180,0.0,180
11,260,0.13,260
12,551,0.12,551
13,40,0.0,40
14,361,0.24,361
15,388,0.0,388
16,51,0.0,51
17,577,0.13,577
18,32,0.0,32
19,66,0.0,66
20,188,0.01,188
21,582,0.01,582
22,158,0.0,158
23,50,0.0,50
24,27,0.0,27
25,928,0.11,928
26,60,0.0,60
27,62,0.0,62
28,87,0.0,87
29,52,0.0,52
30,268,0.11,268
31,163,0.0,163
32,109,0.0,109
33,147,0.0,147
34,58,0.0,58
35,44,0.0,44
36,106,0.07,106
37,139,0.0,139
38,326,0.0,326
39,648,0.13,648
40,778,0.18,778
41,314,0.14,314
42,55,0.0,55
43,191,0.0,191
44,90,0.0,90
45,273,0.62,273
46,137,0.0,137
47,79,0.0,79
48,82,0.0,82
49,147,0.29,147
50,422,0.33,422
51,978,0.32,978
52,467,0.26,467
53,189,0.05,189
54,153,0.0,153
55,84,0.0,84
56,182,0.02,182
57,358,0.35,358
58,126,0.0,126
59,106,0.0,106
60,109,0.0,109
61,85,0.0,85
62,236,0.12,236
63,314,0.08,314
64,694,0.13,694
65,27,0.0,27
66,89,0.0,89
67,301,0.36,301
68,153,0.05,153
69,92,0.44,92
70,466,0.24,466
71,93,0.45,93
72,244,0.13,244
73,192,0.13,192
74,250,0.4,250
75,109,0.55,109
76,601,0.22,601
77,565,0.85,565
78,69,0.08,69
79,77,0.25,77
80,94,0.0,94
81,337,0.57,337
82,214,0.32,214
83,79,0.4,79
84,25,0.0,25
85,84,0.05,84
86,34,0.0,34
87,33,0.0,33
88,104,0.1,104
89,172,0.22,172
90,70,0.03,70
91,140,0.16,140
92,154,0.03,154
93,248,0.0,248
94,275,0.03,275
95,176,0.0,176
96,624,0.05,624
97,91,0.0,91
98,58,0.0,58
99,132,0.0,132
100,4088,0.43,4088
101,558,0.0,558
102,727,0.03,727
103,150,0.0,150
104,503,0.63,503
105,325,0.54,325
106,273,0.35,273
107,136,0.15,136
108,56,0.0,56
109,74,0.12,74
110,357,0.54,357
111,174,0.0,174
112,148,0.0,148
113,92,0.0,92
114,45,0.0,45
115,168,0.02,168
116,77,0.25,77
117,664,0.0,664
118,88,0.0,88
119,260,0.01,260
120,54,0.0,54
121,48,0.0,48
122,140,0.0,140
123,152,0.06,152
124,39,0.0,39
125,131,0.06,131
126,47,0.0,47
127,129,0.12,129
128,43,0.0,43
129,243,0.24,243
130,62,0.02,62
131,45,0.0,45
132,94,0.0,94
133,72,0.0,72
134,42,0.0,42
135,48,0.0,48
136,89,0.0,89
137,380,0.01,380
138,138,0.0,138
139,142,0.0,142
140,191,0.0,191
141,46,0.0,46
142,165,0.0,165
143,171,0.0,171
144,56,0.0,56
145,179,0.0,179
146,74,0.0,74
147,36,0.0,36
148,37,0.0,37
149,34,0.0,34
150,34,0.0,34
151,38,0.0,38
152,39,0.0,39
153,156,0.02,156
154,84,0.07,84
155,117,0.17,117
156,94,0.0,94
157,71,0.0,71
158,183,0.23,183
159,85,0.0,85
160,183,0.11,183
161,70,0.06,70
162,54,0.0,54
163,160,0.17,160
164,125,0.2,125
165,151,0.12,151
166,421,0.24,421
167,219,0.53,219
168,50,0.0,50
169,42,0.0,42
170,624,0.14,624
171,377,0.26,377
172,383,0.4,383
173,72,0.02,72
174,92,0.05,92
175,284,0.27,284
176,371,0.79,371
177,47,0.0,47
178,108,0.35,108
179,111,0.07,111
180,319,0.18,319
181,129,0.28,129
182,49,0.0,49
183,358,0.24,358
184,277,0.41,277
185,49,0.0,49
186,89,0.1,89
187,41,0.0,41
188,66,0.0,66
189,63,0.0,63
190,24,0.0,24
191,50,0.0,50
192,72,0.14,72
193,47,0.0,47
194,47,0.0,47
195,183,0.0,183
196,49,0.0,49
197,50,0.0,50
198,98,0.0,98
199,143,0.0,143
200,43,0.0,43
201,42,0.0,42
202,56,0.0,56
203,44,0.0,44
204,26,0.0,26
205,254,0.06,254
206,16883,0.39,16883
207,74,0.16,74
208,153,0.0,153
209,68,0.0,68
210,100,0.02,100
211,549,0.33,549
212,437,0.0,437
213,1033,0.09,1033
214,101,0.0,101
215,331,0.02,331
216,123,0.07,123
217,106,0.0,106
218,106,0.0,106
219,93,0.0,93
220,101,0.0,101
221,38,0.0,38
222,584,0.22,584
223,32,0.0,32
224,111,0.0,111
225,35,0.0,35
226,90,0.0,90
227,27,0.0,27
228,28,0.0,28
229,92,0.06,92
230,885,0.24,885
231,67,0.0,67
232,29,0.0,29
233,105,0.12,105
234,72,0.0,72
235,37,0.0,37
236,47,0.0,47
237,31,0.0,31
238,90,0.0,90
239,223,0.17,223
240,214,0.14,214
241,107,0.0,107
242,37,0.0,37
243,27,0.0,27
244,48,0.0,48
245,166,0.09,166
246,213,0.26,213
247,866,0.06,866
248,159,0.2,159
249,100,0.3,100
250,96,0.11,96
251,841,0.49,841
252,525,0.05,525
253,83,0.0,83
254,63,0.0,63
255,76,0.0,76
256,202,0.0,202
257,155,0.0,155
258,1262,0.38,1262
259,74,0.0,74
260,101,0.0,101
261,27,0.0,27
262,22,0.0,22
263,489,0.0,489
264,62,0.0,62
265,59,0.0,59
266,99,0.0,99
267,27,0.0,27
268,77,0.0,77
269,846,0.23,846
270,64,0.0,64
271,45,0.0,45
272,63,0.0,63
273,54,0.0,54
274,64,0.0,64
275,132,0.0,132
276,177,0.0,177
277,70,0.03,70
278,36,0.0,36
279,58,0.0,58
280,62,0.0,62
281,132,0.0,132
282,74,0.0,74
283,83,0.0,83
284,74,0.0,74
285,48,0.0,48
286,74,0.0,74
287,86,0.0,86
288,355,0.0,355
289,53,0.0,53
290,798,0.17,798
291,75,0.0,75
292,125,0.02,125
293,200,0.22,200
294,134,0.46,134
295,57,0.0,57
296,123,0.0,123
297,204,0.0,204
298,162,0.01,162
299,130,0.2,130
300,108,0.14,108
301,353,0.39,353
302,80,0.0,80
303,28,0.0,28
304,57,0.0,57
305,306,0.13,306
306,340,0.25,340
307,103,0.0,103
308,35,0.0,35
309,98,0.0,98
310,117,0.0,117
311,84,0.04,84
312,132,0.0,132
313,98,0.13,98
314,100,0.2,100
315,81,0.05,81
316,98,0.0,98
317,341,0.57,341
318,113,0.0,113
319,58,0.0,58
320,127,0.0,127
321,376,0.01,376
322,107,0.0,107
323,31,0.0,31
324,32,0.0,32
325,227,0.0,227
326,70,0.03,70
