className,loc,authorsNumber,revisionsNumber,touchedLoc,totalAddedLines,averageAddedLines,maxAddedLines,totalChurn,averageChurn,maxChurn,numberFix,cyclomaticComplexity,daysBetweenCommits,buggy
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java",112,1,1,193,193,193.0,193,193,193,0,13,193.0,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java",321,1,1,514,514,514.0,514,514,514,0,41,514.0,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java",109,1,1,204,204,204.0,204,204,204,0,21,204.0,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java",20,1,1,144,144,144.0,144,144,144,0,2,144.0,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java",55,1,1,98,98,98.0,98,98,98,0,23,98.0,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java",126,3,7,225,203,29.0,178,178,178,0,12,25.428572,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java",58,3,4,170,162,40.5,75,75,75,0,3,18.75,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java",301,3,11,585,489,44.454544,209,209,209,0,59,19.0,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java",59,3,3,146,139,46.333332,75,57,75,0,5,19.0,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java",363,3,8,579,556,69.5,521,521,521,0,63,65.125,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java",391,3,9,763,683,75.888885,573,573,573,0,55,63.666668,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java",106,1,1,148,148,148.0,148,148,148,0,5,148.0,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java",104,2,3,194,184,61.333332,173,173,173,0,19,57.666668,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java",84,2,3,168,158,52.666668,147,147,147,0,11,49.0,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java",39,3,6,1576,834,139.0,763,763,763,0,6,127.166664,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java",170,3,6,642,438,73.0,209,209,209,0,21,34.833332,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java",22,3,3,64,59,19.666666,54,54,54,0,6,18.0,false
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java",10,2,2,48,43,21.5,38,38,38,0,2,19.0,true
"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java",41,2,2,106,102,51.0,98,98,98,0,7,49.0,false
